ADES,DATE,RWY,C100_SECT,N,N_VALID,A100,REF_20,ADD_TIME
SBGR,2021-10-28T00:00:00Z,09R,2,42,42,1156.0833333333335,1052.0033333333329,104.08000000000003
SBGR,2021-10-28T00:00:00Z,09R,3,64,64,1898.9666666666665,1514.1200000000017,384.8466666666667
SBGR,2021-10-28T00:00:00Z,09R,4,44,44,1156.6833333333334,919.2666666666669,237.4166666666668
SBGR,2021-10-29T00:00:00Z,09L,1,6,6,147.66666666666666,136.9,10.76666666666667
SBGR,2021-10-29T00:00:00Z,09L,3,1,1,27.3,21.490000000000002,5.809999999999999
SBGR,2021-10-29T00:00:00Z,09R,1,149,149,3901.6499999999983,3435.599999999997,466.04999999999984
SBGR,2021-10-29T00:00:00Z,09R,2,36,36,1002.15,907.0066666666663,95.14333333333336
SBGR,2021-10-29T00:00:00Z,09R,3,76,76,2220.0333333333324,1802.0333333333356,418.0000000000002
SBGR,2021-10-29T00:00:00Z,09R,4,40,40,1070.4999999999998,841.9500000000002,228.54999999999998
SBGR,2021-10-30T00:00:00Z,09R,1,161,161,4056.7833333333338,3693.453333333331,363.33
SBGR,2021-10-30T00:00:00Z,09R,2,41,41,1166.05,1029.5566666666664,136.49333333333337
SBGR,2021-10-30T00:00:00Z,09R,3,68,68,1877.2666666666669,1606.2400000000018,271.0266666666668
SBGR,2021-10-30T00:00:00Z,09R,4,41,41,1082.8000000000004,866.6000000000001,216.20000000000005
SBGR,2021-10-31T00:00:00Z,09L,1,1,1,27.45,22.816666666666666,4.633333333333333
SBGR,2021-10-31T00:00:00Z,09L,2,2,2,52.983333333333334,49.013333333333335,3.969999999999999
SBGR,2021-10-31T00:00:00Z,09R,1,122,122,2855.316666666665,2799.4066666666645,55.90999999999988
SBGR,2021-10-31T00:00:00Z,09R,2,33,33,859.6,822.383333333333,37.21666666666669
SBGR,2021-10-31T00:00:00Z,09R,3,49,49,1223.083333333334,1159.5433333333344,63.54000000000002
SBGR,2021-10-31T00:00:00Z,09R,4,21,21,495.76666666666654,439.4833333333331,56.283333333333374
SBGR,2021-11-01T00:00:00Z,09L,2,1,1,25.45,25.22,0.23000000000000043
SBGR,2021-11-01T00:00:00Z,09L,3,1,1,23.9,21.490000000000002,2.4099999999999966
SBGR,2021-11-01T00:00:00Z,09R,1,137,137,3740.383333333334,3149.159999999998,591.2233333333336
SBGR,2021-11-01T00:00:00Z,09R,2,37,37,1081.7000000000003,919.9166666666663,161.78333333333336
SBGR,2021-11-01T00:00:00Z,09R,3,66,66,1849.7999999999995,1563.2766666666685,286.5233333333335
SBGR,2021-11-01T00:00:00Z,09R,4,46,46,1254.6,971.4333333333336,283.1666666666667
SBGR,2021-11-02T00:00:00Z,09R,1,159,159,3981.2,3646.966666666664,334.2333333333331
SBGR,2021-11-02T00:00:00Z,09R,2,41,41,1085.6,1026.1866666666663,59.41333333333337
SBGR,2021-11-02T00:00:00Z,09R,3,72,72,2027.6666666666667,1705.4766666666687,322.1900000000001
SBGR,2021-11-02T00:00:00Z,09R,4,49,49,1312.8833333333323,1034.3333333333337,278.5500000000001
SBGR,2021-11-03T00:00:00Z,09L,1,1,1,21.3,22.816666666666666,-1.5166666666666657
SBGR,2021-11-03T00:00:00Z,09R,1,155,155,3994.7999999999993,3562.573333333331,432.2266666666668
SBGR,2021-11-03T00:00:00Z,09R,2,39,39,1057.6666666666665,971.6833333333329,85.98333333333339
SBGR,2021-11-03T00:00:00Z,09R,3,77,77,2180.3500000000004,1819.6300000000024,360.7200000000001
SBGR,2021-11-03T00:00:00Z,09R,4,48,48,1274.6166666666666,1003.1333333333338,271.48333333333335
SBGR,2021-11-04T00:00:00Z,09R,1,124,124,3100.6499999999996,2841.566666666665,259.08333333333314
SBGR,2021-11-04T00:00:00Z,09R,2,32,32,884.5166666666668,797.9999999999997,86.51666666666671
SBGR,2021-11-04T00:00:00Z,09R,3,51,51,1425.1000000000001,1208.7000000000012,216.40000000000003
SBGR,2021-11-04T00:00:00Z,09R,4,40,40,1063.75,836.2166666666668,227.53333333333342
SBGR,2021-11-04T00:00:00Z,27L,1,32,32,765.0333333333334,684.7466666666669,80.28666666666666
SBGR,2021-11-04T00:00:00Z,27L,2,10,10,219.24999999999997,208.99999999999997,10.25000000000001
SBGR,2021-11-04T00:00:00Z,27L,3,17,17,536.7833333333333,460.6166666666668,76.16666666666666
SBGR,2021-11-04T00:00:00Z,27L,4,5,5,140.53333333333333,122.75,17.78333333333333
SBGR,2021-11-04T00:00:00Z,27R,2,1,1,22.383333333333333,19.62,2.763333333333332
SBGR,2021-11-05T00:00:00Z,09L,1,1,1,25.066666666666666,22.816666666666666,2.25
SBGR,2021-11-05T00:00:00Z,09L,2,1,1,25.05,24.803333333333335,0.24666666666666615
SBGR,2021-11-05T00:00:00Z,09R,1,166,166,4468.133333333331,3810.9199999999973,657.2133333333333
SBGR,2021-11-05T00:00:00Z,09R,2,38,38,1044.033333333333,947.9333333333329,96.10000000000002
SBGR,2021-11-05T00:00:00Z,09R,3,79,79,2315.1166666666663,1866.106666666669,449.01000000000005
SBGR,2021-11-05T00:00:00Z,09R,4,47,47,1261.333333333333,997.3166666666671,264.01666666666677
SBGR,2021-11-05T00:00:00Z,11,3,2,0,166.93333333333334,NA,NA
SBGR,2021-11-06T00:00:00Z,09L,2,2,2,304.56666666666666,87,217.56666666666666
SBGR,2021-11-06T00:00:00Z,09R,1,117,117,3097.016666666665,2677.266666666665,419.75
SBGR,2021-11-06T00:00:00Z,09R,2,28,28,802.4666666666668,697.933333333333,104.53333333333336
SBGR,2021-11-06T00:00:00Z,09R,3,48,48,1434.7333333333336,1137.600000000001,297.1333333333333
SBGR,2021-11-06T00:00:00Z,09R,4,34,34,1040.1499999999996,710.4166666666666,329.73333333333346
SBGR,2021-11-06T00:00:00Z,27L,1,52,52,1416.783333333333,1124.7333333333336,292.05000000000007
SBGR,2021-11-06T00:00:00Z,27L,2,17,17,430.6166666666666,361.63333333333327,68.98333333333333
SBGR,2021-11-06T00:00:00Z,27L,3,26,26,877.7666666666668,707.1666666666664,170.6
SBGR,2021-11-06T00:00:00Z,27L,4,13,13,386.96666666666664,318.0133333333334,68.95333333333332
SBGR,2021-11-07T00:00:00Z,09L,1,1,1,23.933333333333334,22.816666666666666,1.1166666666666671
SBGR,2021-11-07T00:00:00Z,09L,2,1,1,27.483333333333334,25.22,2.2633333333333354
SBGR,2021-11-07T00:00:00Z,09L,3,1,1,31.55,21.490000000000002,10.059999999999999
SBGR,2021-11-07T00:00:00Z,09L,4,1,1,25.883333333333333,19.19333333333333,6.690000000000001
SBGR,2021-11-07T00:00:00Z,09R,1,140,140,3365.75,3210.939999999998,154.80999999999983
SBGR,2021-11-07T00:00:00Z,09R,2,32,32,882.5333333333332,805.6733333333331,76.86000000000003
SBGR,2021-11-07T00:00:00Z,09R,3,64,64,1743.7666666666669,1519.2100000000014,224.55666666666673
SBGR,2021-11-07T00:00:00Z,09R,4,29,29,730.1333333333333,607.2166666666665,122.9166666666667
SBGR,2021-11-07T00:00:00Z,27L,1,13,13,464.83333333333337,278.68666666666667,186.14666666666665
SBGR,2021-11-07T00:00:00Z,27L,2,4,4,160.08333333333334,84.8,75.28333333333333
SBGR,2021-11-07T00:00:00Z,27L,3,5,5,219.4,134.58333333333334,84.81666666666666
SBGR,2021-11-07T00:00:00Z,27L,4,3,3,131.81666666666666,73.65,58.16666666666666
SBGR,2021-11-08T00:00:00Z,09L,1,5,5,120.76666666666668,113.13666666666667,7.629999999999999
SBGR,2021-11-08T00:00:00Z,09L,2,2,2,49.68333333333334,47.586666666666666,2.0966666666666676
SBGR,2021-11-08T00:00:00Z,09L,3,3,3,62.13333333333334,62.50333333333334,-0.370000000000001
SBGR,2021-11-08T00:00:00Z,09L,4,6,6,121.11666666666667,115.15999999999998,5.956666666666681
SBGR,2021-11-08T00:00:00Z,09R,1,151,151,3977.2666666666673,3466.953333333331,510.31333333333305
SBGR,2021-11-08T00:00:00Z,09R,2,40,40,1175.9166666666663,1006.9066666666663,169.01000000000002
SBGR,2021-11-08T00:00:00Z,09R,3,76,76,2287.6666666666674,1800.276666666669,487.3900000000001
SBGR,2021-11-08T00:00:00Z,09R,4,45,45,1340.0166666666669,943.1000000000003,396.91666666666686
SBGR,2021-11-09T00:00:00Z,09R,1,171,171,4384.966666666668,3931.5266666666644,453.43999999999977
SBGR,2021-11-09T00:00:00Z,09R,2,47,47,1302.5666666666666,1169.2833333333328,133.28333333333342
SBGR,2021-11-09T00:00:00Z,09R,3,76,76,2142.316666666667,1797.686666666669,344.63
SBGR,2021-11-09T00:00:00Z,09R,4,58,58,1620.9166666666667,1211.1666666666672,409.7500000000002
SBGR,2021-11-10T00:00:00Z,09L,1,1,1,29.433333333333334,22.816666666666666,6.616666666666667
SBGR,2021-11-10T00:00:00Z,09L,4,1,1,30.8,19.19333333333333,11.60666666666667
SBGR,2021-11-10T00:00:00Z,09R,1,154,154,3895.933333333331,3529.4999999999977,366.4333333333333
SBGR,2021-11-10T00:00:00Z,09R,2,43,43,1228.2833333333333,1080.6899999999996,147.59333333333336
SBGR,2021-11-10T00:00:00Z,09R,3,74,74,2079.133333333333,1750.286666666669,328.8466666666667
SBGR,2021-11-10T00:00:00Z,09R,4,47,47,1221.1499999999996,982.166666666667,238.98333333333343
SBGR,2021-11-11T00:00:00Z,09R,1,156,156,4034.366666666665,3581.006666666664,453.3599999999998
SBGR,2021-11-11T00:00:00Z,09R,2,42,42,1275.7833333333333,1051.8366666666664,223.9466666666667
SBGR,2021-11-11T00:00:00Z,09R,3,74,74,2247.066666666666,1753.710000000002,493.35666666666674
SBGR,2021-11-11T00:00:00Z,09R,4,47,47,1321.2166666666665,986.666666666667,334.55000000000007
SBGR,2021-11-12T00:00:00Z,09R,1,170,170,4631.250000000002,3902.286666666664,728.9633333333331
SBGR,2021-11-12T00:00:00Z,09R,2,39,39,1194.9833333333336,973.5833333333329,221.40000000000003
SBGR,2021-11-12T00:00:00Z,09R,3,81,81,2603.0333333333324,1913.5066666666692,689.5266666666669
SBGR,2021-11-12T00:00:00Z,09R,4,53,53,1545.0833333333328,1117.8000000000004,427.2833333333336
SBGR,2021-11-13T00:00:00Z,09L,1,9,9,221.38333333333333,205.35,16.033333333333335
SBGR,2021-11-13T00:00:00Z,09L,2,1,1,43.3,43.5,-0.20000000000000284
SBGR,2021-11-13T00:00:00Z,09L,3,7,7,213.56666666666666,150.43000000000004,63.13666666666664
SBGR,2021-11-13T00:00:00Z,09L,4,4,4,108.71666666666665,81.58333333333333,27.133333333333336
SBGR,2021-11-13T00:00:00Z,09R,1,161,161,4318.833333333331,3691.1533333333323,627.6799999999994
SBGR,2021-11-13T00:00:00Z,09R,2,39,39,1160.2666666666667,976.7866666666663,183.48000000000008
SBGR,2021-11-13T00:00:00Z,09R,3,68,68,2044.1833333333332,1609.7533333333351,434.43
SBGR,2021-11-13T00:00:00Z,09R,4,46,46,1451.416666666667,974.3000000000004,477.11666666666673
SBGR,2021-11-14T00:00:00Z,09R,1,145,145,3663.983333333334,3321.853333333331,342.13
SBGR,2021-11-14T00:00:00Z,09R,2,35,35,1014.2500000000001,871.6166666666663,142.63333333333338
SBGR,2021-11-14T00:00:00Z,09R,3,52,52,1347.2000000000003,1232.4000000000012,114.80000000000004
SBGR,2021-11-14T00:00:00Z,09R,4,30,30,869.3,628.1833333333332,241.11666666666673
SBGR,2021-11-15T00:00:00Z,09L,1,5,5,116.03333333333333,113.61,2.423333333333332
SBGR,2021-11-15T00:00:00Z,09L,2,6,6,140.5,143.77,-3.2699999999999996
SBGR,2021-11-15T00:00:00Z,09L,3,3,3,69.51666666666667,62.61333333333334,6.903333333333329
SBGR,2021-11-15T00:00:00Z,09L,4,1,1,20.116666666666667,19.19333333333333,0.9233333333333356
SBGR,2021-11-15T00:00:00Z,09R,1,143,143,3510.2000000000003,3288.893333333331,221.30666666666653
SBGR,2021-11-15T00:00:00Z,09R,2,38,38,994.6833333333334,945.3999999999996,49.28333333333335
SBGR,2021-11-15T00:00:00Z,09R,3,77,77,2137.883333333333,1824.8100000000022,313.07333333333344
SBGR,2021-11-15T00:00:00Z,09R,4,42,42,1116.3500000000001,877.3333333333335,239.01666666666674
SBGR,2021-11-16T00:00:00Z,09L,2,2,2,55.56666666666666,49.60666666666667,5.959999999999997
SBGR,2021-11-16T00:00:00Z,09R,1,169,169,4299.549999999998,3870.3999999999983,429.14999999999986
SBGR,2021-11-16T00:00:00Z,09R,2,39,39,1092.8500000000001,971.6833333333329,121.16666666666666
SBGR,2021-11-16T00:00:00Z,09R,3,74,74,2040.1166666666668,1752.0433333333356,288.0733333333335
SBGR,2021-11-16T00:00:00Z,09R,4,45,45,1203.45,949.2333333333337,254.21666666666678
SBGR,2021-11-17T00:00:00Z,09R,1,140,140,3560.966666666667,3213.5866666666648,347.38
SBGR,2021-11-17T00:00:00Z,09R,2,36,36,961.9499999999998,896.633333333333,65.31666666666669
SBGR,2021-11-17T00:00:00Z,09R,3,72,72,1924.833333333333,1699.3733333333355,225.45999999999995
SBGR,2021-11-17T00:00:00Z,09R,4,48,48,1231.8500000000001,1003.1333333333337,228.71666666666675
SBGR,2021-11-17T00:00:00Z,27L,1,12,12,295.75,257.18666666666667,38.563333333333325
SBGR,2021-11-17T00:00:00Z,27L,2,4,4,85.81666666666666,84.8,1.0166666666666693
SBGR,2021-11-17T00:00:00Z,27L,3,12,12,364.2833333333333,323,41.28333333333331
SBGR,2021-11-17T00:00:00Z,27L,4,5,5,149.28333333333333,126.18333333333334,23.099999999999998
SBGR,2021-11-18T00:00:00Z,09R,1,69,69,1652.083333333334,1583.9333333333323,68.14999999999988
SBGR,2021-11-18T00:00:00Z,09R,2,17,17,480.8,424.01666666666654,56.78333333333336
SBGR,2021-11-18T00:00:00Z,09R,3,28,28,757.45,662.6766666666668,94.77333333333335
SBGR,2021-11-18T00:00:00Z,09R,4,22,22,523.9333333333333,457.9999999999998,65.93333333333337
SBGR,2021-11-18T00:00:00Z,27L,1,92,92,2248.233333333333,1973.346666666667,274.8866666666667
SBGR,2021-11-18T00:00:00Z,27L,2,25,25,567.7666666666667,526.9999999999999,40.76666666666668
SBGR,2021-11-18T00:00:00Z,27L,3,43,43,1334.7666666666667,1160.45,174.31666666666663
SBGR,2021-11-18T00:00:00Z,27L,4,19,19,550.1666666666666,468.7466666666668,81.41999999999999
SBGR,2021-11-18T00:00:00Z,27R,2,1,1,20,19.62,0.379999999999999
SBGR,2021-11-19T00:00:00Z,09R,1,87,87,2241.2000000000007,1990.0999999999985,251.09999999999985
SBGR,2021-11-19T00:00:00Z,09R,2,17,17,515.35,424.64999999999986,90.70000000000002
SBGR,2021-11-19T00:00:00Z,09R,3,33,33,1003.35,778.586666666667,224.76333333333332
SBGR,2021-11-19T00:00:00Z,09R,4,27,27,720.45,564.4666666666665,155.98333333333338
SBGR,2021-11-19T00:00:00Z,27L,1,79,79,2185.8333333333326,1696.986666666667,488.8466666666667
SBGR,2021-11-19T00:00:00Z,27L,2,24,24,570.2666666666667,510.67999999999984,59.58666666666667
SBGR,2021-11-19T00:00:00Z,27L,3,48,48,1548.4333333333336,1290.2333333333336,258.19999999999993
SBGR,2021-11-19T00:00:00Z,27L,4,23,23,700.5833333333334,566.9466666666667,133.63666666666666
SBGR,2021-11-19T00:00:00Z,27R,1,2,2,42.43333333333334,41.10666666666667,1.3266666666666644
SBGR,2021-11-19T00:00:00Z,27R,2,1,1,22.566666666666666,19.62,2.9466666666666654
SBGR,2021-11-19T00:00:00Z,27R,3,1,1,26.283333333333335,25.21,1.0733333333333341
SBGR,2021-11-20T00:00:00Z,09R,1,148,148,3542.283333333331,3395.973333333331,146.30999999999986
SBGR,2021-11-20T00:00:00Z,09R,2,41,41,1112.25,1020.4499999999996,91.80000000000004
SBGR,2021-11-20T00:00:00Z,09R,3,66,66,1847.5666666666662,1560.5966666666684,286.96999999999997
SBGR,2021-11-20T00:00:00Z,09R,4,45,45,1143.5,944.7333333333336,198.7666666666667
SBGR,2021-11-20T00:00:00Z,27L,1,16,16,522.5333333333333,344,178.53333333333333
SBGR,2021-11-20T00:00:00Z,27L,2,5,5,195.20000000000002,110.88,84.32000000000001
SBGR,2021-11-20T00:00:00Z,27L,3,9,9,386,242.24999999999997,143.74999999999997
SBGR,2021-11-20T00:00:00Z,27L,4,7,7,305.7,170.71333333333334,134.98666666666665
SBGR,2021-11-21T00:00:00Z,09L,2,1,1,25.816666666666666,24.803333333333335,1.0133333333333319
SBGR,2021-11-21T00:00:00Z,09R,1,146,146,3638.0833333333344,3342.1666666666647,295.9166666666665
SBGR,2021-11-21T00:00:00Z,09R,2,40,40,1136.4,1002.4733333333329,133.92666666666673
SBGR,2021-11-21T00:00:00Z,09R,3,64,64,1787.2833333333333,1516.7100000000016,270.5733333333332
SBGR,2021-11-21T00:00:00Z,09R,4,32,32,880.4,672.9833333333332,207.41666666666677
SBGR,2021-11-22T00:00:00Z,09,1,1,0,5.866666666666666,NA,NA
SBGR,2021-11-22T00:00:00Z,09L,1,8,8,198.36666666666667,181.11333333333332,17.253333333333337
SBGR,2021-11-22T00:00:00Z,09L,2,1,1,23.516666666666666,23.793333333333333,-0.2766666666666673
SBGR,2021-11-22T00:00:00Z,09L,3,2,2,40.416666666666664,41.123333333333335,-0.7066666666666706
SBGR,2021-11-22T00:00:00Z,09L,4,3,3,58.28333333333333,57.58,0.7033333333333402
SBGR,2021-11-22T00:00:00Z,09R,1,107,107,2761.7999999999984,2455.019999999998,306.78
SBGR,2021-11-22T00:00:00Z,09R,2,28,28,805.5333333333334,697.933333333333,107.6
SBGR,2021-11-22T00:00:00Z,09R,3,60,60,1734.45,1421.0766666666682,313.37333333333333
SBGR,2021-11-22T00:00:00Z,09R,4,37,37,990.6166666666667,776.1833333333334,214.43333333333334
SBGR,2021-11-22T00:00:00Z,27L,1,39,39,1006.1000000000001,836.8733333333334,169.22666666666666
SBGR,2021-11-22T00:00:00Z,27L,2,11,11,249.03333333333336,235.82999999999996,13.203333333333337
SBGR,2021-11-22T00:00:00Z,27L,3,20,20,603.3166666666667,538.3333333333335,64.98333333333332
SBGR,2021-11-22T00:00:00Z,27L,4,6,6,192.36666666666667,150.73333333333335,41.633333333333326
SBGR,2021-11-22T00:00:00Z,27R,2,1,1,23.433333333333334,19.62,3.8133333333333326
SBGR,2021-11-23T00:00:00Z,09R,1,127,127,3315.0333333333324,2904.5333333333324,410.4999999999999
SBGR,2021-11-23T00:00:00Z,09R,2,30,30,873.0333333333335,751.6366666666664,121.39666666666668
SBGR,2021-11-23T00:00:00Z,09R,3,50,50,1384.933333333333,1179.7300000000012,205.20333333333332
SBGR,2021-11-23T00:00:00Z,09R,4,35,35,936.8999999999999,736.7,200.20000000000005
SBGR,2021-11-23T00:00:00Z,27L,1,50,50,1232.3499999999997,1080.92,151.43
SBGR,2021-11-23T00:00:00Z,27L,2,12,12,279.45,253.64999999999995,25.80000000000001
SBGR,2021-11-23T00:00:00Z,27L,3,26,26,788.3833333333333,702.8666666666664,85.51666666666665
SBGR,2021-11-23T00:00:00Z,27L,4,9,9,263.34999999999997,224.38333333333338,38.96666666666667
SBGR,2021-11-24T00:00:00Z,09L,1,1,1,24.133333333333333,22.816666666666666,1.3166666666666664
SBGR,2021-11-24T00:00:00Z,09L,2,1,1,31.933333333333334,24.803333333333335,7.129999999999999
SBGR,2021-11-24T00:00:00Z,09L,3,2,2,60.099999999999994,42.980000000000004,17.119999999999994
SBGR,2021-11-24T00:00:00Z,09R,1,155,155,4065.3166666666657,3562.573333333331,502.74333333333294
SBGR,2021-11-24T00:00:00Z,09R,2,35,35,947.8333333333334,872.2499999999997,75.58333333333334
SBGR,2021-11-24T00:00:00Z,09R,3,75,75,2163.233333333333,1768.716666666669,394.51666666666677
SBGR,2021-11-24T00:00:00Z,09R,4,52,52,1390.8666666666663,1088.2333333333336,302.6333333333335
SBGR,2021-11-25T00:00:00Z,09R,1,131,131,3299.716666666667,3009.0066666666653,290.70999999999987
SBGR,2021-11-25T00:00:00Z,09R,2,34,34,973.3000000000001,851.8699999999997,121.43000000000002
SBGR,2021-11-25T00:00:00Z,09R,3,63,63,1869.5166666666669,1492.1766666666683,377.34
SBGR,2021-11-25T00:00:00Z,09R,4,36,36,940.2,753.5833333333334,186.61666666666665
SBGR,2021-11-25T00:00:00Z,27L,1,24,24,590.5666666666666,515.1866666666667,75.38
SBGR,2021-11-25T00:00:00Z,27L,2,7,7,171.28333333333333,152.52999999999997,18.75333333333334
SBGR,2021-11-25T00:00:00Z,27L,3,15,15,462.18333333333334,403.75000000000006,58.433333333333316
SBGR,2021-11-25T00:00:00Z,27L,4,7,7,208.31666666666666,175.28333333333336,33.03333333333333
SBGR,2021-11-25T00:00:00Z,27R,2,1,1,21.166666666666668,19.62,1.5466666666666669
SBGR,2021-11-26T00:00:00Z,09R,1,43,43,1045.75,986.5999999999997,59.14999999999995
SBGR,2021-11-26T00:00:00Z,09R,2,5,5,126.05000000000001,125.08333333333333,0.9666666666666721
SBGR,2021-11-26T00:00:00Z,09R,3,23,23,586.9499999999999,541.5866666666666,45.363333333333344
SBGR,2021-11-26T00:00:00Z,09R,4,14,14,376.8499999999999,292.71666666666664,84.13333333333335
SBGR,2021-11-26T00:00:00Z,11,3,1,0,73,NA,NA
SBGR,2021-11-26T00:00:00Z,27L,1,119,119,3120.2000000000007,2548.0399999999995,572.1599999999999
SBGR,2021-11-26T00:00:00Z,27L,2,32,32,901.9000000000002,690.7900000000002,211.11
SBGR,2021-11-26T00:00:00Z,27L,3,64,64,2029.7,1725.7000000000014,303.99999999999994
SBGR,2021-11-26T00:00:00Z,27L,4,36,36,1047.8,887.2566666666662,160.54333333333327
SBGR,2021-11-26T00:00:00Z,27R,2,1,1,19.133333333333333,19.62,-0.48666666666666814
SBGR,2021-11-27T00:00:00Z,09R,1,10,10,233.2,229.56666666666666,3.633333333333315
SBGR,2021-11-27T00:00:00Z,09R,2,2,2,55.5,49.4,6.100000000000001
SBGR,2021-11-27T00:00:00Z,09R,3,7,7,175.96666666666664,165.89999999999998,10.066666666666674
SBGR,2021-11-27T00:00:00Z,09R,4,2,2,48.05,41.93333333333333,6.116666666666671
SBGR,2021-11-27T00:00:00Z,27L,1,150,150,4120.916666666667,3210.473333333334,910.4433333333335
SBGR,2021-11-27T00:00:00Z,27L,2,44,44,1222.8833333333332,935.913333333334,286.97
SBGR,2021-11-27T00:00:00Z,27L,3,78,78,2510.0166666666655,2093.700000000002,416.3166666666666
SBGR,2021-11-27T00:00:00Z,27L,4,47,47,1536.1833333333336,1155.0333333333324,381.1499999999999
SBGR,2021-11-28T00:00:00Z,09R,1,72,72,1817.3166666666662,1655.8266666666655,161.4899999999999
SBGR,2021-11-28T00:00:00Z,09R,2,22,22,600.9333333333333,547.1999999999998,53.73333333333336
SBGR,2021-11-28T00:00:00Z,09R,3,48,48,1121.1000000000001,1132.150000000001,-11.049999999999994
SBGR,2021-11-28T00:00:00Z,09R,4,17,17,436.3166666666667,355.61666666666656,80.70000000000003
SBGR,2021-11-28T00:00:00Z,27L,1,70,70,1912,1497.6800000000003,414.32000000000005
SBGR,2021-11-28T00:00:00Z,27L,2,21,21,491.5666666666666,442.1999999999999,49.366666666666674
SBGR,2021-11-28T00:00:00Z,27L,3,50,50,1546.6333333333332,1354.4333333333338,192.19999999999987
SBGR,2021-11-28T00:00:00Z,27L,4,18,18,565.5999999999999,440.76333333333343,124.83666666666667
SBGR,2021-11-28T00:00:00Z,27R,2,1,1,19.366666666666667,19.62,-0.25333333333333385
SBGR,2021-11-29T00:00:00Z,09L,1,4,4,93.10000000000001,90.79333333333332,2.3066666666666684
SBGR,2021-11-29T00:00:00Z,09L,2,2,2,46.5,48.596666666666664,-2.0966666666666676
SBGR,2021-11-29T00:00:00Z,09L,3,3,3,63.599999999999994,62.61333333333334,0.986666666666661
SBGR,2021-11-29T00:00:00Z,09L,4,3,3,58.5,57.44333333333333,1.056666666666672
SBGR,2021-11-29T00:00:00Z,09R,1,88,88,2514.816666666667,2015.433333333332,499.38333333333327
SBGR,2021-11-29T00:00:00Z,09R,2,12,12,417.8166666666668,298.9333333333333,118.88333333333333
SBGR,2021-11-29T00:00:00Z,09R,3,34,34,1098.9499999999998,804.0433333333337,294.9066666666665
SBGR,2021-11-29T00:00:00Z,09R,4,27,27,901.2333333333332,563.6499999999997,337.58333333333337
SBGR,2021-11-29T00:00:00Z,27L,1,66,66,1589.0666666666668,1414.9333333333336,174.1333333333334
SBGR,2021-11-29T00:00:00Z,27L,2,22,22,478.2833333333333,461.89999999999986,16.383333333333344
SBGR,2021-11-29T00:00:00Z,27L,3,46,46,1391.4833333333333,1241.2,150.28333333333325
SBGR,2021-11-29T00:00:00Z,27L,4,18,18,513.85,444.19666666666683,69.65333333333332
SBGR,2021-11-29T00:00:00Z,27R,2,1,1,21.333333333333332,19.62,1.7133333333333312
SBGR,2021-11-30T00:00:00Z,09L,1,1,1,24.4,22.816666666666666,1.5833333333333321
SBGR,2021-11-30T00:00:00Z,09R,1,47,47,1145.65,1074.133333333333,71.51666666666661
SBGR,2021-11-30T00:00:00Z,09R,2,11,11,319.49999999999994,277.7533333333333,41.74666666666667
SBGR,2021-11-30T00:00:00Z,09R,3,16,16,449.06666666666666,378.2766666666666,70.78999999999999
SBGR,2021-11-30T00:00:00Z,09R,4,12,12,295.4,251.6,43.80000000000002
SBGR,2021-11-30T00:00:00Z,27L,1,127,127,3524.8333333333317,2721.78,803.0533333333333
SBGR,2021-11-30T00:00:00Z,27L,2,32,32,1072.6166666666668,676.1500000000002,396.4666666666667
SBGR,2021-11-30T00:00:00Z,27L,3,67,67,2144.116666666667,1798.1166666666682,345.99999999999994
SBGR,2021-11-30T00:00:00Z,27L,4,29,29,876.35,715.3833333333332,160.96666666666664
SBGR,2021-11-30T00:00:00Z,27R,2,1,1,20.883333333333333,19.62,1.2633333333333319
SBGR,2021-12-01T00:00:00Z,09L,1,10,10,284.4,225.32666666666665,59.07333333333334
SBGR,2021-12-01T00:00:00Z,09L,2,3,3,102.76666666666668,74.41,28.356666666666662
SBGR,2021-12-01T00:00:00Z,09L,3,4,4,125.44999999999999,85.96000000000001,39.489999999999995
SBGR,2021-12-01T00:00:00Z,09L,4,3,3,85.56666666666666,57.58,27.98666666666667
SBGR,2021-12-01T00:00:00Z,09R,1,148,148,3787.116666666666,3405.1733333333314,381.94333333333316
SBGR,2021-12-01T00:00:00Z,09R,2,32,32,895.0666666666666,801.6699999999997,93.39666666666669
SBGR,2021-12-01T00:00:00Z,09R,3,63,63,1765.3333333333333,1489.5866666666684,275.7466666666667
SBGR,2021-12-01T00:00:00Z,09R,4,38,38,941.4166666666667,795.1,146.31666666666672
SBGR,2021-12-01T00:00:00Z,27L,1,13,13,340.5,278.68666666666667,61.81333333333333
SBGR,2021-12-01T00:00:00Z,27L,2,6,6,137.45,127.2,10.250000000000007
SBGR,2021-12-01T00:00:00Z,27L,3,12,12,334.30000000000007,323,11.299999999999994
SBGR,2021-12-01T00:00:00Z,27L,4,4,4,119.95,101.63333333333333,18.31666666666666
SBGR,2021-12-02T00:00:00Z,09L,2,1,1,29.266666666666666,25.22,4.046666666666667
SBGR,2021-12-02T00:00:00Z,09R,1,163,163,4119.749999999998,3735.2666666666646,384.48333333333295
SBGR,2021-12-02T00:00:00Z,09R,2,35,35,975.6166666666667,871.1499999999996,104.46666666666667
SBGR,2021-12-02T00:00:00Z,09R,3,78,78,2137.0166666666673,1841.5733333333358,295.4433333333333
SBGR,2021-12-02T00:00:00Z,09R,4,44,44,1162.6499999999999,925.0000000000002,237.65000000000003
SBGR,2021-12-03T00:00:00Z,09R,1,178,178,4720.633333333331,4085.0199999999977,635.6133333333332
