ADES,DATE,RWY,C100_SECT,N,N_VALID,A100,REF_20,ADD_TIME
SBRJ,2023-04-01T00:00:00Z,02R,3,21,21,776.3500000000001,488.73999999999984,287.61000000000007
SBRJ,2023-04-01T00:00:00Z,20L,1,10,10,246.19999999999996,228.53333333333342,17.666666666666615
SBRJ,2023-04-01T00:00:00Z,20L,2,41,41,914.8666666666667,859.3499999999992,55.516666666666644
SBRJ,2023-04-01T00:00:00Z,20L,3,10,10,247.45000000000002,228.8466666666667,18.603333333333346
SBRJ,2023-04-02T00:00:00Z,02R,1,8,8,235.49999999999997,188.13333333333333,47.366666666666674
SBRJ,2023-04-02T00:00:00Z,02R,2,30,30,758.2666666666668,642.9999999999997,115.26666666666667
SBRJ,2023-04-02T00:00:00Z,02R,3,14,14,372.4833333333334,326.68999999999994,45.79333333333335
SBRJ,2023-04-02T00:00:00Z,20L,1,15,15,435.6333333333333,347.3566666666668,88.27666666666659
SBRJ,2023-04-02T00:00:00Z,20L,2,69,69,1736.2666666666669,1445.4833333333333,290.7833333333333
SBRJ,2023-04-02T00:00:00Z,20L,3,17,17,508.9666666666668,389.94333333333327,119.02333333333335
SBRJ,2023-04-03T00:00:00Z,02R,1,16,16,419.0333333333333,385.83666666666653,33.19666666666668
SBRJ,2023-04-03T00:00:00Z,02R,2,51,51,1226.7333333333331,1093.099999999999,133.63333333333333
SBRJ,2023-04-03T00:00:00Z,02R,3,23,23,615.4333333333332,535.03999999999985,80.39333333333336
SBRJ,2023-04-03T00:00:00Z,20L,1,11,11,290.3666666666667,251.38666666666677,38.97999999999994
SBRJ,2023-04-03T00:00:00Z,20L,2,70,70,1661.8333333333333,1465.3333333333335,196.5
SBRJ,2023-04-03T00:00:00Z,20L,3,18,18,492.93333333333334,406.49999999999994,86.43333333333337
SBRJ,2023-04-04T00:00:00Z,02R,1,9,9,265.2833333333333,221.22,44.06333333333334
SBRJ,2023-04-04T00:00:00Z,02R,2,37,37,998.8666666666667,793.5333333333326,205.33333333333334
SBRJ,2023-04-04T00:00:00Z,02R,3,14,14,395.98333333333335,326.68999999999994,69.29333333333336
SBRJ,2023-04-04T00:00:00Z,20L,1,19,19,517.3833333333332,447.88333333333355,69.4999999999999
SBRJ,2023-04-04T00:00:00Z,20L,2,84,84,2109.1500000000005,1763.8166666666675,345.33333333333337
SBRJ,2023-04-04T00:00:00Z,20L,3,25,25,664.1833333333333,564.5833333333333,99.60000000000004
SBRJ,2023-04-05T00:00:00Z,02R,1,10,10,304.5,244.73666666666665,59.763333333333335
SBRJ,2023-04-05T00:00:00Z,02R,2,51,51,1290.7833333333335,1094.099999999999,196.68333333333337
SBRJ,2023-04-05T00:00:00Z,02R,3,17,17,434.7833333333333,393.5499999999999,41.23333333333335
SBRJ,2023-04-05T00:00:00Z,20L,1,13,13,335.9333333333334,301.65000000000015,34.283333333333275
SBRJ,2023-04-05T00:00:00Z,20L,2,65,65,1501.7833333333335,1363.9166666666663,137.86666666666667
SBRJ,2023-04-05T00:00:00Z,20L,3,17,17,445.9666666666667,383.91666666666663,62.05
SBRJ,2023-04-06T00:00:00Z,02R,1,8,8,223.33333333333331,188.13333333333333,35.2
SBRJ,2023-04-06T00:00:00Z,02R,2,26,26,695.4499999999999,557.7666666666665,137.68333333333328
SBRJ,2023-04-06T00:00:00Z,02R,3,12,12,388.08333333333337,277.8,110.28333333333336
SBRJ,2023-04-06T00:00:00Z,20L,1,19,19,499.43333333333334,447.8833333333336,51.5499999999999
SBRJ,2023-04-06T00:00:00Z,20L,2,98,98,2353.666666666666,2055.8000000000015,297.8666666666667
SBRJ,2023-04-06T00:00:00Z,20L,3,31,31,880.933333333333,712.1366666666669,168.79666666666668
SBRJ,2023-04-07T00:00:00Z,02R,1,8,8,209.01666666666665,188.13333333333333,20.883333333333344
SBRJ,2023-04-07T00:00:00Z,02R,2,24,24,583.4499999999998,514.4,69.04999999999998
SBRJ,2023-04-07T00:00:00Z,02R,3,12,12,312.1166666666667,282.98,29.136666666666674
SBRJ,2023-04-07T00:00:00Z,20L,1,7,7,175.48333333333332,159.97333333333336,15.509999999999962
SBRJ,2023-04-07T00:00:00Z,20L,2,41,41,969.4999999999999,859.3499999999992,110.15
SBRJ,2023-04-07T00:00:00Z,20L,3,17,17,425.1833333333333,383.91666666666663,41.266666666666694
SBRJ,2023-04-08T00:00:00Z,20L,1,12,12,295.03333333333336,274.2400000000001,20.79333333333327
SBRJ,2023-04-08T00:00:00Z,20L,2,46,46,1198.216666666666,962.9333333333323,235.28333333333327
SBRJ,2023-04-08T00:00:00Z,20L,3,19,19,543.3000000000001,429.08333333333326,114.21666666666673
SBRJ,2023-04-09T00:00:00Z,02R,1,7,7,199.2,164.61666666666667,34.58333333333334
SBRJ,2023-04-09T00:00:00Z,02R,2,26,26,799.3333333333331,557.7666666666665,241.56666666666666
SBRJ,2023-04-09T00:00:00Z,02R,3,11,11,384.11666666666656,254.65000000000003,129.4666666666667
SBRJ,2023-04-09T00:00:00Z,20L,1,17,17,532.0833333333334,397.62000000000023,134.46333333333328
SBRJ,2023-04-09T00:00:00Z,20L,2,59,59,1418.8166666666666,1235.0666666666662,183.74999999999994
SBRJ,2023-04-09T00:00:00Z,20L,3,23,23,688.4333333333333,528.4566666666666,159.97666666666674
SBRJ,2023-04-10T00:00:00Z,02R,1,10,10,293.18333333333334,235.16666666666663,58.016666666666666
SBRJ,2023-04-10T00:00:00Z,02R,2,31,31,739.4833333333335,664.4333333333329,75.05000000000001
SBRJ,2023-04-10T00:00:00Z,02R,3,10,10,285.68333333333334,234.09000000000003,51.593333333333334
SBRJ,2023-04-10T00:00:00Z,20L,1,8,8,225.83333333333331,191.94000000000003,33.89333333333329
SBRJ,2023-04-10T00:00:00Z,20L,2,25,25,566.9,523.3333333333334,43.566666666666656
SBRJ,2023-04-10T00:00:00Z,20L,3,11,11,263.76666666666665,248.4166666666667,15.350000000000016
SBRJ,2023-04-11T00:00:00Z,20L,1,9,9,224.75,205.68000000000006,19.06999999999995
SBRJ,2023-04-11T00:00:00Z,20L,2,42,42,965.6666666666666,880.2833333333325,85.38333333333333
SBRJ,2023-04-11T00:00:00Z,20L,3,11,11,274.05,248.4166666666667,25.633333333333347
SBRJ,2023-04-12T00:00:00Z,02R,1,11,11,315.15,277.8233333333333,37.32666666666668
SBRJ,2023-04-12T00:00:00Z,02R,2,40,40,941.5500000000001,857.3333333333325,84.21666666666664
SBRJ,2023-04-12T00:00:00Z,02R,3,15,15,374.23333333333335,349.84,24.39333333333336
SBRJ,2023-04-12T00:00:00Z,20L,1,18,18,573.6833333333333,411.36000000000024,162.3233333333332
SBRJ,2023-04-12T00:00:00Z,20L,2,84,84,1912.9833333333331,1759.4833333333343,153.50000000000006
SBRJ,2023-04-12T00:00:00Z,20L,3,25,25,634.6166666666669,564.5833333333333,70.03333333333339
SBRJ,2023-04-13T00:00:00Z,02R,1,10,10,266.6,235.16666666666663,31.433333333333344
SBRJ,2023-04-13T00:00:00Z,02R,2,56,56,1308.3666666666668,1201.766666666666,106.59999999999998
SBRJ,2023-04-13T00:00:00Z,02R,3,23,23,581.15,537.6299999999999,43.52000000000001
SBRJ,2023-04-13T00:00:00Z,20L,1,13,13,358.45000000000005,297.0933333333335,61.3566666666666
SBRJ,2023-04-13T00:00:00Z,20L,2,65,65,1560.9166666666667,1361.7499999999998,199.1666666666667
SBRJ,2023-04-13T00:00:00Z,20L,3,22,22,580.3333333333334,502.85999999999984,77.47333333333337
SBRJ,2023-04-14T00:00:00Z,02R,1,17,17,627.5166666666668,409.35333333333324,218.1633333333334
SBRJ,2023-04-14T00:00:00Z,02R,2,58,58,2003.9999999999998,1244.1333333333328,759.8666666666668
SBRJ,2023-04-14T00:00:00Z,02R,3,25,25,945.1999999999999,578.7499999999998,366.45000000000005
SBRJ,2023-04-14T00:00:00Z,20L,1,10,10,248.6166666666667,228.53333333333342,20.08333333333328
SBRJ,2023-04-14T00:00:00Z,20L,2,58,58,1409.1166666666668,1216.2999999999993,192.8166666666666
SBRJ,2023-04-14T00:00:00Z,20L,3,21,21,597.0833333333333,480.27666666666653,116.8066666666667
SBRJ,2023-04-15T00:00:00Z,02L,2,1,1,36.833333333333336,37.376666666666665,-0.5433333333333294
SBRJ,2023-04-15T00:00:00Z,02R,1,9,9,235.23333333333332,211.64999999999998,23.583333333333343
SBRJ,2023-04-15T00:00:00Z,02R,2,58,58,1550.4333333333334,1244.1333333333328,306.2999999999999
SBRJ,2023-04-15T00:00:00Z,02R,3,19,19,523.6999999999999,439.84999999999985,83.85000000000005
SBRJ,2023-04-15T00:00:00Z,20L,1,9,9,246.13333333333338,205.68000000000006,40.45333333333328
SBRJ,2023-04-15T00:00:00Z,20L,2,40,40,1124.9666666666665,837.3333333333326,287.63333333333327
SBRJ,2023-04-15T00:00:00Z,20L,3,12,12,351.9666666666667,271.00000000000006,80.96666666666668
SBRJ,2023-04-16T00:00:00Z,02R,1,5,5,140.88333333333333,117.58333333333333,23.300000000000004
SBRJ,2023-04-16T00:00:00Z,02R,2,26,26,607.3333333333333,558.2666666666665,49.06666666666666
SBRJ,2023-04-16T00:00:00Z,02R,3,9,9,232.64999999999998,208.35000000000002,24.30000000000001
SBRJ,2023-04-16T00:00:00Z,20L,1,17,17,505.4333333333333,397.6200000000002,107.81333333333322
SBRJ,2023-04-16T00:00:00Z,20L,2,65,65,1506.8999999999999,1363.9166666666663,142.98333333333332
SBRJ,2023-04-16T00:00:00Z,20L,3,22,22,624.0333333333333,505.8733333333332,118.16000000000001
SBRJ,2023-04-17T00:00:00Z,02R,1,18,18,561.7666666666667,442.4399999999998,119.32666666666668
SBRJ,2023-04-17T00:00:00Z,02R,2,77,77,1868.2666666666667,1650.8666666666672,217.39999999999998
