ICAO,RANGE,CLASS,RWY,C40_SECT,N,REF20,REF05,REF15,REFPB,C100_SECT
LIRF,40NM,MT,34R,"(185,285]",2,14.27,13.629999999999999,14.056666666666665,13.843333333333332,NA
LIRF,40NM,MT,34R,"(285,335]",26,18.516666666666666,15.637500000000001,16.954166666666666,16.295833333333334,NA
LIRF,40NM,MT,34R,"(335,360]",50,14.633333333333333,13.454166666666666,14.384166666666665,13.919166666666666,NA
LIRF,100NM,H,16L,NA,464,19.75,18.66916666666667,19.4575,19.063333333333333,"(0,50]"
LIRF,100NM,H,16L,NA,641,22.466666666666665,20.833333333333332,22.016666666666666,21.424999999999997,"(50,90]"
LIRF,100NM,H,16L,NA,494,22.976666666666667,21.542499999999997,22.515833333333333,22.029166666666665,"(90,185]"
LIRF,100NM,H,16L,NA,462,22.189999999999998,20.534166666666668,21.755,21.144583333333333,"(185,285]"
LIRF,100NM,H,16L,NA,1958,19.683333333333334,18.33083333333333,19.3,18.815416666666664,"(285,335]"
LIRF,100NM,H,16L,NA,144,19.403333333333336,18.065,19.016666666666666,18.54083333333333,"(335,360]"
LIRF,100NM,H,16R,NA,1565,20.233333333333334,19.066666666666666,19.883333333333333,19.475,"(0,50]"
LIRF,100NM,H,16R,NA,1766,23.866666666666667,21.704166666666666,23.283333333333335,22.49375,"(50,90]"
LIRF,100NM,H,16R,NA,1396,24.4,22.420833333333334,23.916666666666668,23.168750000000003,"(90,185]"
LIRF,100NM,H,16R,NA,1872,21.816666666666666,20.2425,21.366666666666667,20.804583333333333,"(185,285]"
LIRF,100NM,H,16R,NA,4253,19.656666666666666,18.433333333333334,19.333333333333332,18.883333333333333,"(285,335]"
LIRF,100NM,H,16R,NA,257,19.35,17.993333333333332,19.14,18.566666666666666,"(335,360]"
LIRF,100NM,H,25,NA,3,29.189999999999998,27.96,28.78,28.37,"(0,50]"
LIRF,100NM,H,25,NA,7,28.046666666666667,25.9,27.6,26.75,"(50,90]"
LIRF,100NM,H,25,NA,13,27.506666666666668,26.633333333333333,27.299999999999997,26.966666666666665,"(185,285]"
LIRF,100NM,H,25,NA,10,27.89,24.931666666666665,27.68,26.305833333333332,"(285,335]"
LIRF,100NM,H,34L,NA,345,24.87333333333333,22.99666666666667,24.28666666666667,23.64166666666667,"(0,50]"
LIRF,100NM,H,34L,NA,476,22.3,20.275000000000002,21.770833333333332,21.022916666666667,"(50,90]"
LIRF,100NM,H,34L,NA,247,20.716666666666665,19.486666666666665,20.465,19.975833333333334,"(90,185]"
LIRF,100NM,H,34L,NA,415,21.663333333333334,20.461666666666666,21.386666666666667,20.924166666666665,"(185,285]"
LIRF,100NM,H,34L,NA,686,25.55,23.31666666666667,25.016666666666666,24.166666666666668,"(285,335]"
LIRF,100NM,H,34L,NA,75,23.44333333333333,21.681666666666665,22.815,22.248333333333335,"(335,360]"
LIRF,100NM,H,34R,NA,161,23.8,22.35,23.35,22.85,"(0,50]"
LIRF,100NM,H,34R,NA,171,21.383333333333333,19.725,20.833333333333336,20.27916666666667,"(50,90]"
LIRF,100NM,H,34R,NA,96,20.25,19.045833333333334,19.795833333333334,19.420833333333334,"(90,185]"
LIRF,100NM,H,34R,NA,83,22.43,20.983333333333334,22.12333333333333,21.553333333333335,"(185,285]"
LIRF,100NM,H,34R,NA,297,25.196666666666665,23.723333333333336,24.65,24.186666666666667,"(285,335]"
LIRF,100NM,H,34R,NA,20,24.916666666666668,21.727500000000003,24.065,22.896250000000002,"(335,360]"
LIRF,100NM,LJ,16L,NA,6,22.016666666666666,21.479166666666668,21.8375,21.65833333333333,"(0,50]"
LIRF,100NM,LJ,16L,NA,2,24.456666666666667,24.164166666666667,24.359166666666663,24.261666666666663,"(185,285]"
LIRF,100NM,LJ,16L,NA,2,20.78333333333333,20.44583333333333,20.670833333333334,20.55833333333333,"(285,335]"
LIRF,100NM,LJ,16L,NA,10,21.713333333333335,20.656666666666666,21.593333333333334,21.125,"(335,360]"
LIRF,100NM,LJ,34R,NA,4,25.446666666666665,25.424166666666668,25.439166666666665,25.431666666666665,"(0,50]"
LIRF,100NM,LJ,34R,NA,2,21.270000000000003,19.6925,20.744166666666665,20.218333333333334,"(335,360]"
LIRF,100NM,LP,16L,NA,1,21.4,21.4,21.4,21.4,"(50,90]"
LIRF,100NM,LT,16L,NA,1,26.35,26.35,26.35,26.35,"(90,185]"
LIRF,100NM,LT,16L,NA,1,42.3,42.3,42.3,42.3,"(285,335]"
LIRF,100NM,MJ,16L,NA,7933,19.516666666666666,17.883333333333333,19.1,18.491666666666667,"(0,50]"
LIRF,100NM,MJ,16L,NA,3182,22.003333333333334,20.35,21.569166666666668,20.959583333333335,"(50,90]"
LIRF,100NM,MJ,16L,NA,23305,22.95,20.8,22.383333333333333,21.59166666666667,"(90,185]"
LIRF,100NM,MJ,16L,NA,16167,22.183333333333334,20.183333333333334,21.683333333333334,20.933333333333334,"(185,285]"
LIRF,100NM,MJ,16L,NA,27564,18.916666666666668,17.533333333333335,18.533333333333335,18.033333333333335,"(285,335]"
LIRF,100NM,MJ,16L,NA,15297,18.733333333333334,17.25,18.333333333333332,17.791666666666664,"(335,360]"
LIRF,100NM,MJ,16R,NA,1632,20.116666666666667,18.425833333333337,19.677500000000002,19.05166666666667,"(0,50]"
LIRF,100NM,MJ,16R,NA,1880,23.21333333333333,21.416666666666668,22.8,22.108333333333334,"(50,90]"
LIRF,100NM,MJ,16R,NA,3223,24.090000000000003,21.616666666666667,23.45,22.53333333333333,"(90,185]"
LIRF,100NM,MJ,16R,NA,3171,22.4,19.783333333333335,21.6,20.69166666666667,"(185,285]"
LIRF,100NM,MJ,16R,NA,3758,19.5,17.85,19.066666666666666,18.458333333333336,"(285,335]"
LIRF,100NM,MJ,16R,NA,1172,19.266666666666666,17.8425,18.844166666666666,18.343333333333334,"(335,360]"
LIRF,100NM,MJ,25,NA,14,28.73666666666667,26.944166666666668,27.583333333333336,27.26375,"(0,50]"
LIRF,100NM,MJ,25,NA,7,28.166666666666668,25.328333333333333,27.71833333333333,26.523333333333333,"(50,90]"
LIRF,100NM,MJ,25,NA,39,25.826666666666668,20.276666666666667,25.23166666666667,22.75416666666667,"(90,185]"
LIRF,100NM,MJ,25,NA,22,31.143333333333334,28.371666666666666,30.207500000000003,29.289583333333333,"(185,285]"
LIRF,100NM,MJ,25,NA,42,30.443333333333335,25.826666666666668,28.990833333333335,27.40875,"(285,335]"
LIRF,100NM,MJ,25,NA,21,26.566666666666666,23.283333333333335,24.75,24.016666666666666,"(335,360]"
LIRF,100NM,MJ,34L,NA,359,24.416666666666668,21.615000000000002,23.868333333333332,22.741666666666667,"(0,50]"
LIRF,100NM,MJ,34L,NA,438,21.873333333333335,20,21.318333333333335,20.659166666666668,"(50,90]"
LIRF,100NM,MJ,34L,NA,862,20.35666666666667,18.8,19.869166666666665,19.334583333333335,"(90,185]"
LIRF,100NM,MJ,34L,NA,1024,21.916666666666668,20.185833333333335,21.54083333333333,20.863333333333333,"(185,285]"
LIRF,100NM,MJ,34L,NA,1011,25.25,22.933333333333334,24.666666666666668,23.8,"(285,335]"
LIRF,100NM,MJ,34L,NA,409,23.15,21.28333333333333,22.686666666666667,21.985,"(335,360]"
LIRF,100NM,MJ,34R,NA,1736,23.633333333333333,21.345833333333335,23.0875,22.21666666666667,"(0,50]"
LIRF,100NM,MJ,34R,NA,833,21.416666666666668,19.61,20.916666666666668,20.263333333333335,"(50,90]"
LIRF,100NM,MJ,34R,NA,5320,20.416666666666668,18.85,20,19.425,"(90,185]"
LIRF,100NM,MJ,34R,NA,3495,22,20.433333333333334,21.6,21.016666666666666,"(185,285]"
LIRF,100NM,MJ,34R,NA,6573,24.05666666666667,22,23.533333333333335,22.766666666666666,"(285,335]"
LIRF,100NM,MJ,34R,NA,3702,22.916666666666668,20.833333333333332,22.4,21.616666666666667,"(335,360]"
LIRF,100NM,MJ,NA,NA,1,24.5,24.5,24.5,24.5,"(0,50]"
LIRF,100NM,MJ,NA,NA,1,25.916666666666668,25.916666666666668,25.916666666666668,25.916666666666668,"(90,185]"
LIRF,100NM,MJ,NA,NA,1,30.55,30.55,30.55,30.55,"(335,360]"
LIRF,100NM,MT,16L,NA,80,25.89,25.043333333333337,25.666666666666664,25.355,"(50,90]"
LIRF,100NM,MT,16L,NA,41,27.55,25.233333333333334,26.483333333333334,25.858333333333334,"(90,185]"
LIRF,100NM,MT,16L,NA,6,28.533333333333335,26.658333333333335,27.908333333333335,27.283333333333335,"(185,285]"
LIRF,100NM,MT,16L,NA,103,23.663333333333334,22.368333333333332,23.315,22.84166666666667,"(285,335]"
LIRF,100NM,MT,16L,NA,262,21.753333333333334,20.2525,21.166666666666668,20.709583333333335,"(335,360]"
LIRF,100NM,MT,16R,NA,1,26.866666666666667,26.866666666666667,26.866666666666667,26.866666666666667,"(0,50]"
LIRF,100NM,MT,16R,NA,266,25.8,23.870833333333337,25.2125,24.541666666666668,"(50,90]"
LIRF,100NM,MT,16R,NA,15,27.82,26.971666666666668,27.481666666666666,27.226666666666667,"(90,185]"
LIRF,100NM,MT,16R,NA,4,30.226666666666667,29.131666666666664,29.861666666666665,29.496666666666663,"(185,285]"
LIRF,100NM,MT,16R,NA,5,23.39666666666667,23.336666666666666,23.376666666666665,23.356666666666666,"(285,335]"
LIRF,100NM,MT,16R,NA,65,21.596666666666668,20.63,21.259999999999998,20.945,"(335,360]"
LIRF,100NM,MT,25,NA,1,40.75,40.75,40.75,40.75,"(50,90]"
LIRF,100NM,MT,34L,NA,57,23.7,22.580000000000002,23.37,22.975,"(50,90]"
LIRF,100NM,MT,34L,NA,2,21.776666666666664,21.719166666666666,21.757499999999997,21.73833333333333,"(90,185]"
LIRF,100NM,MT,34L,NA,17,25.81666666666667,20.76,24.53666666666667,22.648333333333333,"(335,360]"
LIRF,100NM,MT,34R,NA,8,25.64666666666667,24.740833333333335,25.489166666666662,25.115,"(50,90]"
LIRF,100NM,MT,34R,NA,2,24.24666666666667,24.149166666666666,24.214166666666667,24.181666666666665,"(90,185]"
LIRF,100NM,MT,34R,NA,2,30.700000000000003,30.55,30.650000000000002,30.6,"(185,285]"
LIRF,100NM,MT,34R,NA,26,31.55,29.3625,29.837500000000002,29.6,"(285,335]"
LIRF,100NM,MT,34R,NA,89,26.56666666666667,24.346666666666668,25.756666666666668,25.05166666666667,"(335,360]"
LSZH,40NM,H,14,"(0,50]",1240,11.58,10.815833333333332,11.366666666666667,11.091249999999999,NA
LSZH,40NM,H,14,"(50,115]",3406,13.816666666666666,13,13.616666666666667,13.308333333333334,NA
LSZH,40NM,H,14,"(115,195]",324,15.893333333333334,14.469166666666668,15.440833333333334,14.955000000000002,NA
LSZH,40NM,H,14,"(195,265]",440,13.813333333333334,12.695833333333333,13.433333333333334,13.064583333333333,NA
LSZH,40NM,H,14,"(265,340]",5025,10.95,10.036666666666667,10.65,10.343333333333334,NA
LSZH,40NM,H,14,"(340,360]",27,11.489999999999998,10.021666666666667,10.893333333333333,10.4575,NA
LSZH,40NM,H,16,"(0,50]",5,12.833333333333332,12.633333333333335,12.766666666666666,12.7,NA
LSZH,40NM,H,16,"(50,115]",14,15.086666666666668,14.072500000000002,14.6425,14.357500000000002,NA
LSZH,40NM,H,16,"(115,195]",2,18,17.5875,17.8625,17.725,NA
LSZH,40NM,H,16,"(265,340]",14,12.350000000000001,10.713333333333333,11.701666666666666,11.2075,NA
LSZH,40NM,H,28,"(0,50]",188,14.690000000000001,13.005833333333333,14.2,13.602916666666665,NA
LSZH,40NM,H,28,"(50,115]",582,12.45,11.35,12.171666666666665,11.760833333333332,NA
LSZH,40NM,H,28,"(115,195]",52,14.336666666666668,12.84,14.066666666666666,13.453333333333333,NA
LSZH,40NM,H,28,"(195,265]",47,15.323333333333334,14.651666666666667,15.13,14.890833333333333,NA
LSZH,40NM,H,28,"(265,340]",470,16.616666666666667,15.540833333333333,16.25,15.895416666666666,NA
LSZH,40NM,H,28,"(340,360]",3,15.399999999999999,15.35,15.383333333333333,15.366666666666667,NA
LSZH,40NM,H,34,"(0,50]",537,16.35,14.933333333333334,15.963333333333331,15.448333333333332,NA
LSZH,40NM,H,34,"(50,115]",2369,14.133333333333333,12.766666666666667,13.716666666666667,13.241666666666667,NA
LSZH,40NM,H,34,"(115,195]",344,17.476666666666667,15.41,17.057499999999997,16.23375,NA
LSZH,40NM,H,34,"(195,265]",135,14.37,12.35,13.681666666666667,13.015833333333333,NA
LSZH,40NM,H,34,"(265,340]",1122,14.919999999999998,13.85,14.569166666666668,14.209583333333335,NA
LSZH,40NM,H,34,"(340,360]",14,16.933333333333337,15.966666666666665,16.765833333333337,16.36625,NA
LSZH,40NM,LJ,14,"(0,50]",263,11.75,10.468333333333334,11.371666666666666,10.92,NA
LSZH,40NM,LJ,14,"(50,115]",337,14.67,13.416666666666668,14.293333333333333,13.855,NA
LSZH,40NM,LJ,14,"(115,195]",356,16.45,15.012500000000001,16.104166666666668,15.558333333333334,NA
LSZH,40NM,LJ,14,"(195,265]",245,13.566666666666666,12.343333333333334,13.196666666666667,12.77,NA
LSZH,40NM,LJ,14,"(265,340]",419,11.183333333333334,10.231666666666666,10.844999999999999,10.538333333333332,NA
LSZH,40NM,LJ,14,"(340,360]",113,11.309999999999999,10.473333333333333,10.94,10.706666666666667,NA
LSZH,40NM,LJ,16,"(0,50]",1,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,NA
LSZH,40NM,LJ,16,"(115,195]",1,24.6,24.6,24.6,24.6,NA
LSZH,40NM,LJ,16,"(265,340]",1,25.633333333333333,25.633333333333333,25.633333333333333,25.633333333333333,NA
LSZH,40NM,LJ,28,"(0,50]",57,15.329999999999998,13.473333333333333,14.846666666666668,14.16,NA
LSZH,40NM,LJ,28,"(50,115]",46,12.416666666666666,11.337499999999999,12.283333333333333,11.810416666666665,NA
LSZH,40NM,LJ,28,"(115,195]",58,14.606666666666666,13.3425,14.179166666666667,13.760833333333334,NA
LSZH,40NM,LJ,28,"(195,265]",34,16.73,14.215,16.430833333333332,15.322916666666666,NA
LSZH,40NM,LJ,28,"(265,340]",82,17.46333333333333,16.488333333333333,17.224166666666665,16.85625,NA
LSZH,40NM,LJ,28,"(340,360]",15,15.536666666666667,15.463333333333331,15.49,15.476666666666667,NA
LSZH,40NM,LJ,34,"(0,50]",11,16.85,14.766666666666666,15.866666666666667,15.316666666666666,NA
LSZH,40NM,LJ,34,"(50,115]",10,14.969999999999999,13.986666666666666,14.6025,14.294583333333332,NA
LSZH,40NM,LJ,34,"(115,195]",12,14.25,11.720833333333333,13.578333333333333,12.649583333333332,NA
LSZH,40NM,LJ,34,"(195,265]",6,14.3,13.7375,14.1125,13.925,NA
LSZH,40NM,LJ,34,"(265,340]",7,17.066666666666666,15.066666666666666,16.766666666666666,15.916666666666666,NA
LSZH,40NM,LJ,34,"(340,360]",2,25.47,22.6175,24.519166666666663,23.56833333333333,NA
LSZH,40NM,LP,14,"(0,50]",32,16.823333333333334,14.783333333333331,16.143333333333334,15.463333333333333,NA
LSZH,40NM,LP,14,"(50,115]",25,23.066666666666666,20.113333333333333,22.6,21.35666666666667,NA
LSZH,40NM,LP,14,"(115,195]",9,24.14,22.77,23.74666666666667,23.258333333333333,NA
LSZH,40NM,LP,14,"(195,265]",32,19.883333333333333,16.9875,18.74833333333333,17.867916666666666,NA
LSZH,40NM,LP,14,"(265,340]",13,15.66,13.420000000000002,15.153333333333332,14.286666666666667,NA
LSZH,40NM,LP,14,"(340,360]",26,16.35,14.329166666666666,15.270833333333334,14.8,NA
LSZH,40NM,LP,28,"(0,50]",5,25.733333333333334,25.683333333333334,25.71666666666667,25.700000000000003,NA
LSZH,40NM,LP,28,"(50,115]",3,20.47,17.080000000000002,19.34,18.21,NA
LSZH,40NM,LP,28,"(115,195]",3,23.669999999999998,22.105,23.148333333333333,22.626666666666665,NA
LSZH,40NM,LP,28,"(195,265]",3,21.406666666666666,20.601666666666667,21.138333333333332,20.869999999999997,NA
LSZH,40NM,LP,28,"(265,340]",4,23.96666666666667,23.891666666666666,23.94166666666667,23.916666666666668,NA
LSZH,40NM,LP,28,"(340,360]",2,24.669999999999998,23.855,24.398333333333333,24.126666666666665,NA
LSZH,40NM,LP,34,"(50,115]",1,25.45,25.45,25.45,25.45,NA
LSZH,40NM,LP,34,"(195,265]",1,22.416666666666668,22.416666666666668,22.416666666666668,22.416666666666668,NA
LSZH,40NM,LT,14,"(0,50]",69,12.64,11.67,12.21,11.940000000000001,NA
LSZH,40NM,LT,14,"(50,115]",145,15.600000000000001,14.176666666666666,15.316666666666666,14.746666666666666,NA
LSZH,40NM,LT,14,"(115,195]",85,19.509999999999998,17.443333333333335,18.880000000000003,18.16166666666667,NA
LSZH,40NM,LT,14,"(195,265]",122,15.58,13.958333333333332,15.175,14.566666666666666,NA
LSZH,40NM,LT,14,"(265,340]",130,11.843333333333332,10.661666666666665,11.485,11.073333333333332,NA
LSZH,40NM,LT,14,"(340,360]",55,12.866666666666667,11.781666666666666,12.31,12.045833333333334,NA
LSZH,40NM,LT,16,"(50,115]",1,23.233333333333334,23.233333333333334,23.233333333333334,23.233333333333334,NA
LSZH,40NM,LT,28,"(0,50]",9,17.38,14.94,16.36,15.649999999999999,NA
LSZH,40NM,LT,28,"(50,115]",11,14.6,13.149999999999999,14.008333333333333,13.579166666666666,NA
LSZH,40NM,LT,28,"(115,195]",15,18.696666666666665,15.423333333333336,16.293333333333333,15.858333333333334,NA
LSZH,40NM,LT,28,"(195,265]",17,19.009999999999998,17.363333333333333,18.726666666666667,18.045,NA
LSZH,40NM,LT,28,"(265,340]",16,19.116666666666667,17.804166666666667,18.566666666666666,18.18541666666667,NA
LSZH,40NM,LT,28,"(340,360]",7,18.986666666666668,17.740000000000002,18.72,18.23,NA
LSZH,40NM,LT,34,"(50,115]",2,14.23,13.77,14.076666666666668,13.923333333333334,NA
LSZH,40NM,LT,34,"(115,195]",1,30.9,30.9,30.9,30.9,NA
LSZH,40NM,LT,34,"(195,265]",4,15.973333333333333,14.293333333333333,15.413333333333332,14.853333333333332,NA
LSZH,40NM,LT,34,"(265,340]",1,20.3,20.3,20.3,20.3,NA
LSZH,40NM,LT,34,"(340,360]",1,18.583333333333332,18.583333333333332,18.583333333333332,18.583333333333332,NA
LSZH,40NM,MJ,14,"(0,50]",18511,11.416666666666666,10.466666666666667,11.15,10.808333333333334,NA
LSZH,40NM,MJ,14,"(50,115]",16469,13.8,12.866666666666667,13.55,13.208333333333334,NA
LSZH,40NM,MJ,14,"(115,195]",8365,16.033333333333335,14.57,15.633333333333333,15.101666666666667,NA
LSZH,40NM,MJ,14,"(195,265]",11651,13.45,12.116666666666667,13.066666666666666,12.591666666666667,NA
LSZH,40NM,MJ,14,"(265,340]",14125,10.916666666666666,10.016666666666667,10.65,10.333333333333334,NA
LSZH,40NM,MJ,14,"(340,360]",6835,10.9,10.15,10.7,10.425,NA
LSZH,40NM,MJ,16,"(0,50]",23,10.45,9.881666666666666,10.236666666666666,10.059166666666666,NA
LSZH,40NM,MJ,16,"(50,115]",14,12.303333333333335,11.444166666666668,11.926666666666668,11.685416666666669,NA
LSZH,40NM,MJ,16,"(115,195]",11,14.583333333333334,13.633333333333333,14.350000000000001,13.991666666666667,NA
LSZH,40NM,MJ,16,"(195,265]",8,16.056666666666665,14.519166666666667,14.796666666666667,14.657916666666667,NA
LSZH,40NM,MJ,16,"(265,340]",20,12.02,10.978333333333333,11.741666666666667,11.36,NA
LSZH,40NM,MJ,16,"(340,360]",4,14.71,11.59,13.670000000000002,12.63,NA
LSZH,40NM,MJ,28,"(0,50]",6001,14.033333333333333,12.816666666666666,13.7,13.258333333333333,NA
LSZH,40NM,MJ,28,"(50,115]",4526,11.466666666666667,10.416666666666666,11.166666666666666,10.791666666666666,NA
LSZH,40NM,MJ,28,"(115,195]",2719,13.093333333333334,11.665,12.7,12.1825,NA
LSZH,40NM,MJ,28,"(195,265]",4269,14.733333333333333,13.583333333333334,14.416666666666666,14,NA
LSZH,40NM,MJ,28,"(265,340]",5093,15.95,14.75,15.65,15.2,NA
LSZH,40NM,MJ,28,"(340,360]",1182,14.353333333333333,13.166666666666666,14.033333333333333,13.6,NA
LSZH,40NM,MJ,32,"(50,115]",1,19.6,19.6,19.6,19.6,NA
LSZH,40NM,MJ,34,"(0,50]",1369,16.216666666666665,15.006666666666668,15.883333333333333,15.445,NA
LSZH,40NM,MJ,34,"(50,115]",1496,13.85,12.4125,13.404166666666667,12.908333333333333,NA
LSZH,40NM,MJ,34,"(115,195]",564,13.16,10.981666666666667,12.640833333333333,11.811250000000001,NA
LSZH,40NM,MJ,34,"(195,265]",1443,12.690000000000001,11.683333333333334,12.35,12.016666666666666,NA
LSZH,40NM,MJ,34,"(265,340]",1351,15.133333333333333,13.933333333333334,14.8,14.366666666666667,NA
LSZH,40NM,MJ,34,"(340,360]",437,16.253333333333334,15.229999999999999,15.873333333333335,15.551666666666666,NA
LSZH,40NM,MT,14,"(0,50]",231,12.016666666666667,10.983333333333334,11.675,11.329166666666667,NA
LSZH,40NM,MT,14,"(50,115]",874,14.636666666666667,13.683333333333334,14.365833333333333,14.024583333333332,NA
LSZH,40NM,MT,14,"(115,195]",143,17.993333333333332,16.466666666666665,17.65,17.05833333333333,NA
LSZH,40NM,MT,14,"(195,265]",361,14.433333333333334,12.95,14.15,13.55,NA
LSZH,40NM,MT,14,"(265,340]",53,11.68,10.946666666666665,11.6,11.273333333333333,NA
LSZH,40NM,MT,14,"(340,360]",197,11.553333333333335,10.68,11.263333333333334,10.971666666666668,NA
LSZH,40NM,MT,16,"(340,360]",1,25.2,25.2,25.2,25.2,NA
LSZH,40NM,MT,28,"(0,50]",78,15.690000000000001,14.24,15.220833333333335,14.730416666666667,NA
LSZH,40NM,MT,28,"(50,115]",113,12.55,11.313333333333333,12.356666666666667,11.835,NA
LSZH,40NM,MT,28,"(115,195]",12,14.6,13.179166666666667,14.291666666666668,13.735416666666667,NA
LSZH,40NM,MT,28,"(195,265]",35,17.583333333333332,15.696666666666665,17.044999999999998,16.37083333333333,NA
LSZH,40NM,MT,28,"(265,340]",11,17.683333333333334,16.424999999999997,17.325,16.875,NA
LSZH,40NM,MT,28,"(340,360]",53,15.453333333333333,14.266666666666667,15.256666666666666,14.761666666666667,NA
LSZH,40NM,MT,34,"(0,50]",14,15.966666666666667,15.842500000000001,15.915,15.87875,NA
LSZH,40NM,MT,34,"(50,115]",6,17.816666666666666,16.879166666666666,17.504166666666666,17.191666666666666,NA
LSZH,40NM,MT,34,"(115,195]",9,16.34,15.799999999999999,16.113333333333333,15.956666666666667,NA
LSZH,40NM,MT,34,"(195,265]",2,13.526666666666666,13.181666666666667,13.411666666666665,13.296666666666667,NA
LSZH,40NM,MT,34,"(265,340]",1,18.083333333333332,18.083333333333332,18.083333333333332,18.083333333333332,NA
LSZH,40NM,MT,34,"(340,360]",11,17.866666666666667,17.541666666666668,17.766666666666666,17.65416666666667,NA
LSZH,100NM,H,14,NA,1220,21.4,20.066666666666666,20.980833333333337,20.52375,"(0,50]"
LSZH,100NM,H,14,NA,3419,23.116666666666667,21.866666666666667,22.816666666666666,22.34166666666667,"(50,115]"
LSZH,100NM,H,14,NA,324,24.3,22.616666666666667,23.965,23.29083333333333,"(115,195]"
LSZH,100NM,H,14,NA,438,22.566666666666666,21.014166666666664,22.175833333333333,21.595,"(195,265]"
LSZH,100NM,H,14,NA,5026,19.7,18.320833333333333,19.316666666666666,18.81875,"(265,340]"
LSZH,100NM,H,14,NA,35,19.75,19.223333333333336,19.466666666666665,19.345,"(340,360]"
LSZH,100NM,H,16,NA,5,21.89,21.259999999999998,21.68,21.47,"(0,50]"
LSZH,100NM,H,16,NA,14,23.733333333333334,23.101666666666667,23.420833333333334,23.26125,"(50,115]"
LSZH,100NM,H,16,NA,2,27.146666666666665,26.711666666666666,27.00166666666667,26.85666666666667,"(115,195]"
LSZH,100NM,H,16,NA,14,20.700000000000003,18.823333333333334,20.569166666666668,19.69625,"(265,340]"
LSZH,100NM,H,28,NA,186,24.483333333333334,22.333333333333332,24.1125,23.222916666666666,"(0,50]"
LSZH,100NM,H,28,NA,582,22.623333333333335,20.984166666666667,22.219166666666666,21.601666666666667,"(50,115]"
LSZH,100NM,H,28,NA,52,23.683333333333334,21.740000000000002,23.165,22.4525,"(115,195]"
LSZH,100NM,H,28,NA,47,23.9,22.625,23.401666666666667,23.013333333333335,"(195,265]"
LSZH,100NM,H,28,NA,470,24.433333333333334,23.216666666666665,24.1,23.65833333333333,"(265,340]"
LSZH,100NM,H,28,NA,5,22.61,21.939999999999998,22.386666666666663,22.16333333333333,"(340,360]"
LSZH,100NM,H,34,NA,536,25.866666666666667,23.854166666666664,25.2375,24.545833333333334,"(0,50]"
LSZH,100NM,H,34,NA,2376,23.783333333333335,21.6625,23.083333333333332,22.37291666666667,"(50,115]"
LSZH,100NM,H,34,NA,337,26.366666666666667,24.33,26,25.165,"(115,195]"
LSZH,100NM,H,34,NA,130,22.973333333333333,21.270833333333332,22.266666666666666,21.768749999999997,"(195,265]"
LSZH,100NM,H,34,NA,1128,23.316666666666666,21.75,22.866666666666667,22.308333333333334,"(265,340]"
LSZH,100NM,H,34,NA,14,24.956666666666667,24.16583333333333,24.600833333333334,24.383333333333333,"(340,360]"
LSZH,100NM,LJ,14,NA,301,21.7,19.75,21.2,20.475,"(0,50]"
LSZH,100NM,LJ,14,NA,336,25.35,23.458333333333332,24.920833333333334,24.18958333333333,"(50,115]"
LSZH,100NM,LJ,14,NA,360,26.083333333333336,24.066666666666666,25.58083333333333,24.823749999999997,"(115,195]"
LSZH,100NM,LJ,14,NA,247,23.52,20.925,23.05,21.9875,"(195,265]"
LSZH,100NM,LJ,14,NA,421,21.216666666666665,19.25,20.766666666666666,20.008333333333333,"(265,340]"
LSZH,100NM,LJ,14,NA,68,21.81,20.15083333333333,21.435833333333335,20.793333333333333,"(340,360]"
LSZH,100NM,LJ,16,NA,1,35.65,35.65,35.65,35.65,"(0,50]"
LSZH,100NM,LJ,16,NA,1,36.61666666666667,36.61666666666667,36.61666666666667,36.61666666666667,"(115,195]"
LSZH,100NM,LJ,16,NA,1,35.13333333333333,35.13333333333333,35.13333333333333,35.13333333333333,"(265,340]"
LSZH,100NM,LJ,28,NA,56,24.916666666666668,23.21666666666667,24.458333333333336,23.837500000000002,"(0,50]"
LSZH,100NM,LJ,28,NA,47,24.80666666666667,21.405,24.035,22.72,"(50,115]"
LSZH,100NM,LJ,28,NA,57,24.473333333333336,22.75,23.659999999999997,23.205,"(115,195]"
LSZH,100NM,LJ,28,NA,36,27.066666666666666,22.337500000000002,26.799999999999997,24.56875,"(195,265]"
LSZH,100NM,LJ,28,NA,83,26.96,25.35333333333333,26.648333333333333,26.000833333333333,"(265,340]"
LSZH,100NM,LJ,28,NA,13,24.59,23.266666666666666,24.29333333333333,23.779999999999998,"(340,360]"
LSZH,100NM,LJ,34,NA,10,27.93333333333333,26.214166666666664,27.445833333333333,26.83,"(0,50]"
LSZH,100NM,LJ,34,NA,10,26.36,25.2975,25.932500000000005,25.615000000000002,"(50,115]"
LSZH,100NM,LJ,34,NA,12,25.150000000000002,22.659166666666668,24.330000000000002,23.494583333333335,"(115,195]"
LSZH,100NM,LJ,34,NA,6,25.25,24.287499999999998,24.929166666666667,24.608333333333334,"(195,265]"
LSZH,100NM,LJ,34,NA,7,27.21333333333333,24.631666666666668,26.761666666666667,25.696666666666665,"(265,340]"
LSZH,100NM,LJ,34,NA,3,23.916666666666668,23.041666666666668,23.625,23.333333333333336,"(340,360]"
LSZH,100NM,LP,14,NA,38,38.88333333333333,34.306666666666665,38.1875,36.247083333333336,"(0,50]"
