APT,PHASE,DATE,MVTS,ADD_TIME,AVG_ADD_TIME
SBCT,TXIT,2020-12-31,33,58.64,1.776969696969697
SBBR,TXIT,2020-12-31,113,144.04999999999995,1.2747787610619465
SBSV,TXIT,2020-12-31,70,95.09999999999997,1.358571428571428
SBCF,TXIT,2020-12-31,78,62.13999999999998,0.7966666666666664
SBBR,TXIT,2021-01-01,83,170.15999999999997,2.0501204819277103
SBGR,TXIT,2021-01-01,142,226.90000000000003,1.5978873239436622
SBPA,TXIT,2020-11-16,51,70.86999999999998,1.3896078431372545
SBCF,TXIT,2020-11-16,88,111.35,1.2653409090909091
SBCT,TXIT,2020-11-16,43,38.91,0.9048837209302325
SBBR,TXIT,2020-11-16,116,303.90000000000003,2.6198275862068967
SBGL,TXIT,2020-11-16,31,62.69999999999998,2.0225806451612898
SBSV,TXIT,2020-11-16,53,83.45999999999998,1.5747169811320751
SBBR,TXIT,2020-11-17,113,179.69999999999993,1.5902654867256631
SBKP,TXIT,2020-11-17,140,425.06999999999994,3.0362142857142853
SBGR,TXIT,2020-11-17,217,479.92999999999984,2.2116589861751144
SBCT,TXIT,2020-11-17,40,48.92000000000001,1.2230000000000003
SBRJ,TXIT,2020-11-17,89,156.54,1.7588764044943819
SBSP,TXIT,2020-11-17,88,111.06000000000002,1.2620454545454547
SBCF,TXIT,2020-11-17,84,139.16,1.6566666666666667
SBPA,TXIT,2020-11-17,51,69.69999999999999,1.3666666666666665
SBGL,TXIT,2020-11-17,30,40.089999999999996,1.3363333333333332
SBSV,TXIT,2020-11-17,49,87.81000000000002,1.792040816326531
SBRJ,TXIT,2020-11-18,86,125.32999999999997,1.4573255813953485
SBGR,TXIT,2020-11-18,223,409.91999999999996,1.8382062780269057
SBKP,TXIT,2020-11-18,127,317.27000000000004,2.498188976377953
SBBR,TXIT,2020-11-18,109,188.44000000000005,1.7288073394495418
SBSP,TXIT,2020-11-18,84,85.91000000000001,1.0227380952380953
SBCF,TXIT,2020-11-18,87,168.59999999999997,1.9379310344827583
SBSV,TXIT,2020-11-18,55,75.81,1.3783636363636365
SBPA,TXIT,2020-11-18,49,50.170000000000016,1.0238775510204086
SBCT,TXIT,2020-11-18,40,38.830000000000005,0.9707500000000001
SBGL,TXIT,2020-11-18,30,43.91,1.4636666666666664
SBGR,TXIT,2020-11-19,230,415.47,1.8063913043478261
SBCF,TXIT,2020-11-19,91,121.82999999999998,1.3387912087912086
SBPA,TXIT,2020-11-19,57,48.41,0.849298245614035
SBKP,TXIT,2020-11-19,150,391.99999999999994,2.613333333333333
SBRJ,TXIT,2020-11-19,74,90.02000000000002,1.2164864864864868
SBSP,TXIT,2020-11-19,84,73.91999999999996,0.8799999999999996
SBSV,TXIT,2020-11-19,51,65.74,1.289019607843137
SBBR,TXIT,2020-11-19,116,244.87999999999997,2.1110344827586203
SBCT,TXIT,2020-11-19,41,43.12000000000002,1.0517073170731712
SBGL,TXIT,2020-11-19,34,89.35000000000002,2.627941176470589
SBKP,TXIT,2020-11-20,129,283.84000000000003,2.2003100775193802
SBGR,TXIT,2020-11-20,236,382.70000000000005,1.6216101694915257
SBRJ,TXIT,2020-11-20,83,204.6199999999999,2.465301204819276
SBPA,TXIT,2020-11-20,50,42.540000000000006,0.8508000000000001
SBCF,TXIT,2020-11-20,82,73.42999999999999,0.8954878048780487
SBSP,TXIT,2020-11-20,85,63.93999999999998,0.7522352941176469
SBSV,TXIT,2020-11-20,60,164.22,2.737
SBBR,TXIT,2020-11-20,115,188.70000000000002,1.6408695652173915
SBGL,TXIT,2020-11-20,32,49.3,1.540625
SBCT,TXIT,2020-11-20,37,30.860000000000003,0.8340540540540541
SBGR,TXIT,2020-11-21,218,326.73999999999995,1.4988073394495411
SBPA,TXIT,2020-11-21,43,59.98999999999999,1.395116279069767
SBKP,TXIT,2020-11-21,105,262.1500000000001,2.4966666666666675
SBRJ,TXIT,2020-11-21,58,60.27,1.0391379310344828
SBSP,TXIT,2020-11-21,65,42.690000000000005,0.6567692307692309
SBCT,TXIT,2020-11-21,33,31.999999999999996,0.9696969696969696
SBCF,TXIT,2020-11-21,51,45.07,0.8837254901960785
SBBR,TXIT,2020-11-21,81,119.71999999999998,1.4780246913580246
SBGL,TXIT,2020-11-21,27,36.540000000000006,1.3533333333333335
SBSV,TXIT,2020-11-21,43,60.180000000000014,1.3995348837209305
SBKP,TXIT,2020-11-22,94,204.11000000000004,2.171382978723405
SBGR,TXIT,2020-11-22,148,181.11999999999998,1.2237837837837837
SBRJ,TXIT,2020-11-22,58,114.03999999999999,1.966206896551724
SBSV,TXIT,2020-11-22,37,49.56999999999999,1.3397297297297295
SBPA,TXIT,2020-11-22,35,29.03000000000001,0.8294285714285716
SBSP,TXIT,2020-11-22,61,44.149999999999984,0.7237704918032785
SBBR,TXIT,2020-11-22,73,73.73,1.01
SBCF,TXIT,2020-11-22,49,40.49,0.8263265306122449
SBGL,TXIT,2020-11-22,21,48.059999999999995,2.2885714285714283
SBCT,TXIT,2020-11-22,19,20.76,1.0926315789473684
SBKP,TXIT,2020-11-23,143,315.24,2.2044755244755248
SBGR,TXIT,2020-11-23,226,402.4700000000001,1.780840707964602
SBSP,TXIT,2020-11-23,98,77.88999999999999,0.7947959183673468
SBPA,TXIT,2020-11-23,56,35.989999999999995,0.6426785714285713
SBCF,TXIT,2020-11-23,86,88.39,1.0277906976744187
SBCT,TXIT,2020-11-23,46,46.42000000000002,1.009130434782609
SBRJ,TXIT,2020-11-23,98,77.84000000000002,0.7942857142857145
SBBR,TXIT,2020-11-23,122,198.3,1.6254098360655738
SBGL,TXIT,2020-11-23,35,63.919999999999995,1.826285714285714
SBSV,TXIT,2020-11-23,54,101.44000000000001,1.8785185185185187
SBKP,TXIT,2020-11-24,144,310.10000000000014,2.153472222222223
SBGR,TXIT,2020-11-24,229,297.38999999999993,1.2986462882096066
SBPA,TXIT,2020-11-24,55,137.02,2.4912727272727273
SBSP,TXIT,2020-11-24,87,81.82999999999994,0.9405747126436775
SBCF,TXIT,2020-11-24,93,85.33999999999995,0.91763440860215
SBRJ,TXIT,2020-11-24,91,185.84000000000003,2.0421978021978027
SBBR,TXIT,2020-11-24,115,211.85999999999987,1.8422608695652163
SBSV,TXIT,2020-11-24,50,75.86000000000001,1.5172000000000003
SBGL,TXIT,2020-11-24,34,49.910000000000004,1.4679411764705883
SBCT,TXIT,2020-11-24,42,35.35000000000001,0.8416666666666669
SBKP,TXIT,2020-11-25,133,315.45,2.3718045112781954
SBRJ,TXIT,2020-11-25,85,70.25,0.8264705882352941
SBGR,TXIT,2020-11-25,221,354.2299999999999,1.6028506787330312
SBSP,TXIT,2020-11-25,86,93.91,1.0919767441860464
SBPA,TXIT,2020-11-25,50,59.510000000000005,1.1902000000000001
SBSV,TXIT,2020-11-25,57,121.68000000000002,2.1347368421052635
SBCF,TXIT,2020-11-25,87,111.92000000000002,1.2864367816091955
SBBR,TXIT,2020-11-25,107,166.20999999999998,1.5533644859813083
SBCT,TXIT,2020-11-25,39,39.93999999999999,1.0241025641025638
SBGL,TXIT,2020-11-25,29,48.540000000000006,1.673793103448276
SBKP,TXIT,2020-11-26,147,330.52,2.24843537414966
SBRJ,TXIT,2020-11-26,91,96.08,1.0558241758241758
SBGR,TXIT,2020-11-26,217,510.82999999999964,2.354055299539169
SBPA,TXIT,2020-11-26,53,118.84999999999997,2.242452830188679
SBSP,TXIT,2020-11-26,90,120.86000000000001,1.342888888888889
SBCF,TXIT,2020-11-26,91,89.73,0.9860439560439561
SBBR,TXIT,2020-11-26,112,272.96999999999997,2.4372321428571424
SBSV,TXIT,2020-11-26,53,93.71000000000001,1.76811320754717
SBCT,TXIT,2020-11-26,47,111.9,2.3808510638297875
SBGL,TXIT,2020-11-26,29,43.42999999999999,1.4975862068965515
SBKP,TXIT,2020-11-27,144,352.30999999999995,2.4465972222222216
SBGR,TXIT,2020-11-27,239,475.8199999999997,1.9908786610878648
SBPA,TXIT,2020-11-27,56,60.03,1.0719642857142857
SBBR,TXIT,2020-11-27,119,250.34,2.1036974789915965
SBRJ,TXIT,2020-11-27,96,149.49,1.5571875000000002
SBCF,TXIT,2020-11-27,88,122.77999999999999,1.3952272727272725
SBSP,TXIT,2020-11-27,95,81.83000000000001,0.8613684210526317
SBGL,TXIT,2020-11-27,33,42.669999999999995,1.293030303030303
SBSV,TXIT,2020-11-27,58,102.71000000000001,1.7708620689655175
SBCT,TXIT,2020-11-27,42,43.19000000000001,1.0283333333333335
SBGR,TXIT,2020-11-28,222,388.8099999999998,1.7513963963963954
SBCT,TXIT,2020-11-28,33,22.93,0.6948484848484848
SBKP,TXIT,2020-11-28,104,149.48000000000005,1.4373076923076928
SBSP,TXIT,2020-11-28,72,47.709999999999994,0.6626388888888888
SBPA,TXIT,2020-11-28,43,38.12,0.8865116279069767
SBRJ,TXIT,2020-11-28,61,40.53000000000001,0.6644262295081969
SBCF,TXIT,2020-11-28,53,57.160000000000004,1.078490566037736
SBBR,TXIT,2020-11-28,88,105.50999999999996,1.1989772727272723
SBGL,TXIT,2020-11-28,26,38.78999999999999,1.4919230769230767
SBSV,TXIT,2020-11-28,44,62.35000000000001,1.4170454545454547
SBKP,TXIT,2020-11-29,100,282.2300000000001,2.8223000000000007
SBGR,TXIT,2020-11-29,148,310.92,2.100810810810811
SBPA,TXIT,2020-11-29,34,35.22,1.0358823529411765
SBSV,TXIT,2020-11-29,38,69.44,1.8273684210526315
SBSP,TXIT,2020-11-29,65,50.510000000000005,0.7770769230769231
SBRJ,TXIT,2020-11-29,55,36.62000000000001,0.665818181818182
SBBR,TXIT,2020-11-29,74,82.49999999999997,1.1148648648648645
SBCF,TXIT,2020-11-29,49,49.23999999999999,1.0048979591836733
SBGL,TXIT,2020-11-29,18,29.98,1.6655555555555557
SBCT,TXIT,2020-11-29,24,28.59,1.19125
SBSP,TXIT,2020-11-30,89,87.83000000000001,0.9868539325842698
SBGR,TXIT,2020-11-30,204,520.74,2.5526470588235295
SBKP,TXIT,2020-11-30,128,312.9799999999999,2.4451562499999993
SBRJ,TXIT,2020-11-30,97,123.22999999999995,1.27041237113402
SBCT,TXIT,2020-11-30,39,134.99,3.4612820512820517
SBCF,TXIT,2020-11-30,88,123.52000000000001,1.4036363636363638
SBPA,TXIT,2020-11-30,51,46.910000000000004,0.9198039215686276
SBGL,TXIT,2020-11-30,31,59.080000000000005,1.9058064516129034
SBBR,TXIT,2020-11-30,114,176.95999999999995,1.5522807017543856
SBSV,TXIT,2020-11-30,57,117.83000000000001,2.0671929824561404
SBBR,TXIT,2020-03-16,167,359.2499999999997,2.1511976047904176
SBCT,TXIT,2020-03-16,88,149.32,1.6968181818181818
SBSP,TXIT,2020-03-16,244,348.1600000000001,1.4268852459016397
SBGL,TXIT,2020-03-16,89,216.1,2.4280898876404495
SBSV,TXIT,2020-03-16,75,142.56,1.9008
SBGR,TXIT,2020-03-17,335,723.38,2.1593432835820896
SBSP,TXIT,2020-03-17,211,387.1899999999999,1.835023696682464
SBCF,TXIT,2020-03-17,109,131.18000000000004,1.2034862385321103
SBBR,TXIT,2020-03-17,168,492.18000000000006,2.9296428571428574
SBRJ,TXIT,2020-03-17,104,92.69999999999999,0.8913461538461538
SBPA,TXIT,2020-03-17,74,85.27999999999999,1.1524324324324322
SBSV,TXIT,2020-03-17,72,159.85000000000008,2.22013888888889
SBKP,TXIT,2020-03-17,102,227.01999999999995,2.2256862745098034
SBGL,TXIT,2020-03-17,84,172.45999999999995,2.0530952380952376
SBCT,TXIT,2020-03-17,67,78.22999999999999,1.1676119402985072
SBSP,TXIT,2020-03-18,171,173.74999999999997,1.016081871345029
SBGR,TXIT,2020-03-18,296,789.3300000000008,2.6666554054054084
SBKP,TXIT,2020-03-18,83,213.53999999999996,2.572771084337349
SBBR,TXIT,2020-03-18,132,259.3499999999999,1.9647727272727267
SBCF,TXIT,2020-03-18,89,118.87999999999998,1.3357303370786515
SBCT,TXIT,2020-03-18,59,74.92999999999999,1.2699999999999998
SBRJ,TXIT,2020-03-18,81,67.79,0.8369135802469136
SBPA,TXIT,2020-03-18,64,111.79000000000002,1.7467187500000003
SBSV,TXIT,2020-03-18,67,130.67999999999998,1.9504477611940296
SBGL,TXIT,2020-03-18,77,276.4100000000001,3.589740259740261
SBGR,TXIT,2020-03-19,291,679.5300000000005,2.3351546391752596
SBKP,TXIT,2020-03-19,87,224.7000000000001,2.5827586206896562
SBSP,TXIT,2020-03-19,148,142.29999999999995,0.9614864864864862
SBRJ,TXIT,2020-03-19,77,54.779999999999994,0.7114285714285713
SBCF,TXIT,2020-03-19,85,169.55,1.9947058823529413
SBCT,TXIT,2020-03-19,61,76.41,1.252622950819672
SBPA,TXIT,2020-03-19,61,86.31,1.4149180327868853
SBSV,TXIT,2020-03-19,70,172.44000000000003,2.463428571428572
SBGL,TXIT,2020-03-19,75,158.05999999999997,2.1074666666666664
SBBR,TXIT,2020-03-19,131,322.90999999999997,2.4649618320610687
SBGR,TXIT,2020-03-20,278,592.3300000000008,2.1306834532374133
SBSP,TXIT,2020-03-20,144,119.50999999999999,0.8299305555555555
SBCF,TXIT,2020-03-20,94,188.17000000000002,2.001808510638298
SBBR,TXIT,2020-03-20,140,329.51000000000005,2.3536428571428574
SBRJ,TXIT,2020-03-20,80,75.91999999999997,0.9489999999999996
SBCT,TXIT,2020-03-20,55,49.96999999999999,0.9085454545454544
SBKP,TXIT,2020-03-20,73,151.49999999999997,2.0753424657534243
SBSV,TXIT,2020-03-20,73,324.60999999999996,4.446712328767123
SBGL,TXIT,2020-03-20,73,231.53999999999996,3.1717808219178076
SBPA,TXIT,2020-03-20,61,59.540000000000006,0.9760655737704919
SBGR,TXIT,2020-03-21,263,609.6800000000003,2.3181749049429667
SBGL,TXIT,2020-03-21,68,173.00000000000003,2.544117647058824
SBCF,TXIT,2020-03-21,89,244.39999999999998,2.746067415730337
SBSP,TXIT,2020-03-21,106,62.630000000000024,0.5908490566037738
SBRJ,TXIT,2020-03-21,61,99.90999999999997,1.637868852459016
SBBR,TXIT,2020-03-21,116,216.51999999999995,1.8665517241379306
SBKP,TXIT,2020-03-21,92,260.52,2.8317391304347823
SBCT,TXIT,2020-03-21,39,27.009999999999994,0.6925641025641024
SBPA,TXIT,2020-03-21,47,57.34000000000001,1.2200000000000002
SBSV,TXIT,2020-03-21,59,113.63999999999997,1.9261016949152538
SBGR,TXIT,2020-03-22,168,239.40000000000003,1.4250000000000003
SBKP,TXIT,2020-03-22,69,184.18,2.6692753623188405
SBSP,TXIT,2020-03-22,65,56.43000000000001,0.8681538461538463
SBCF,TXIT,2020-03-22,67,141.48,2.111641791044776
SBPA,TXIT,2020-03-22,30,19.61,0.6536666666666666
SBGL,TXIT,2020-03-22,48,130.27999999999997,2.714166666666666
SBCT,TXIT,2020-03-22,28,23.140000000000004,0.8264285714285716
SBRJ,TXIT,2020-03-22,32,16.46,0.514375
SBSV,TXIT,2020-03-22,39,114.92999999999998,2.9469230769230763
SBBR,TXIT,2020-03-22,64,105.46000000000002,1.6478125000000003
SBPA,TXIT,2020-03-23,25,51.60999999999999,2.0643999999999996
SBGR,TXIT,2020-03-23,139,256.20000000000005,1.8431654676258995
SBGL,TXIT,2020-03-23,36,42.89,1.1913888888888888
SBSP,TXIT,2020-03-23,66,27.63,0.41863636363636364
SBCF,TXIT,2020-03-23,49,37.06999999999999,0.7565306122448978
SBKP,TXIT,2020-03-23,42,92.57999999999997,2.2042857142857137
SBCT,TXIT,2020-03-23,16,13.83,0.864375
SBBR,TXIT,2020-03-23,59,65.78999999999999,1.1150847457627118
SBSV,TXIT,2020-03-23,30,42.080000000000005,1.402666666666667
SBRJ,TXIT,2020-03-23,32,18.04,0.56375
SBCF,TXIT,2020-03-24,38,84.41,2.221315789473684
SBGL,TXIT,2020-03-24,31,54.29,1.751290322580645
SBGR,TXIT,2020-03-24,96,258.44000000000005,2.692083333333334
SBKP,TXIT,2020-03-24,44,120.25999999999998,2.7331818181818175
SBSP,TXIT,2020-03-24,23,9.74,0.42347826086956525
SBBR,TXIT,2020-03-24,48,94.61,1.9710416666666666
SBSV,TXIT,2020-03-24,22,238.43999999999997,10.838181818181816
SBCT,TXIT,2020-03-24,14,14.629999999999999,1.045
SBPA,TXIT,2020-03-24,16,30,1.875
SBRJ,TXIT,2020-03-24,20,42.25,2.1125
SBKP,TXIT,2020-03-25,32,128.45,4.0140625
SBGR,TXIT,2020-03-25,79,213.96999999999997,2.7084810126582273
SBSP,TXIT,2020-03-25,19,5.51,0.29
SBSV,TXIT,2020-03-25,17,73.9,4.347058823529412
SBCF,TXIT,2020-03-25,21,47.13,2.244285714285714
SBCT,TXIT,2020-03-25,5,7.01,1.402
SBRJ,TXIT,2020-03-25,14,9.629999999999999,0.6878571428571428
SBPA,TXIT,2020-03-25,17,41.56,2.4447058823529413
SBBR,TXIT,2020-03-25,29,78.89999999999999,2.7206896551724133
SBGL,TXIT,2020-03-25,23,44.449999999999996,1.9326086956521737
SBCF,TXIT,2020-03-26,17,25.62,1.5070588235294118
SBGL,TXIT,2020-03-26,18,85.78,4.765555555555555
SBPA,TXIT,2020-03-26,13,36.60999999999999,2.8161538461538456
SBSV,TXIT,2020-03-26,12,79.19,6.599166666666666
SBKP,TXIT,2020-03-26,25,50.23,2.0092
SBCT,TXIT,2020-03-26,9,9.870000000000001,1.0966666666666667
SBRJ,TXIT,2020-03-26,12,6.89,0.5741666666666666
SBSP,TXIT,2020-03-26,19,10.49,0.5521052631578948
SBBR,TXIT,2020-03-26,40,67.76,1.6940000000000002
SBGR,TXIT,2020-03-26,83,127.99999999999999,1.542168674698795
SBRJ,TXIT,2020-03-27,14,6.2,0.4428571428571429
SBPA,TXIT,2020-03-27,13,10.540000000000001,0.8107692307692308
SBSV,TXIT,2020-03-27,11,53.260000000000005,4.841818181818183
SBGR,TXIT,2020-03-27,70,158.52999999999997,2.2647142857142852
SBBR,TXIT,2020-03-27,35,73.41000000000001,2.097428571428572
SBCF,TXIT,2020-03-27,20,62.800000000000004,3.14
SBSP,TXIT,2020-03-27,24,17.87,0.7445833333333334
SBGL,TXIT,2020-03-27,15,17.319999999999997,1.1546666666666665
SBKP,TXIT,2020-03-27,22,38.95,1.7704545454545455
SBCT,TXIT,2020-03-27,10,3.71,0.371
SBRJ,TXIT,2020-03-28,9,4.86,0.54
SBSP,TXIT,2020-03-28,9,4.199999999999999,0.46666666666666656
SBGR,TXIT,2020-03-28,66,213.67999999999998,3.2375757575757573
SBCF,TXIT,2020-03-28,12,26.700000000000003,2.225
SBGL,TXIT,2020-03-28,8,12.65,1.58125
SBSV,TXIT,2020-03-28,6,32.47,5.411666666666666
SBBR,TXIT,2020-03-28,17,42.74,2.5141176470588236
SBKP,TXIT,2020-03-28,17,45.809999999999995,2.694705882352941
SBPA,TXIT,2020-03-28,12,16.62,1.385
SBCT,TXIT,2020-03-28,4,28.689999999999998,7.172499999999999
SBGR,TXIT,2020-03-29,36,62.179999999999986,1.7272222222222218
SBPA,TXIT,2020-03-29,4,12.07,3.0175
SBSP,TXIT,2020-03-29,8,15.57,1.94625
SBBR,TXIT,2020-03-29,15,3.1599999999999993,0.2106666666666666
SBGL,TXIT,2020-03-29,6,9.559999999999999,1.593333333333333
SBKP,TXIT,2020-03-29,16,76.72999999999999,4.795624999999999
SBRJ,TXIT,2020-03-29,2,0,0
SBSV,TXIT,2020-03-29,3,4.38,1.46
SBCF,TXIT,2020-03-29,7,4.19,0.5985714285714286
SBCT,TXIT,2020-03-29,2,3.33,1.665
SBRJ,TXIT,2020-03-30,11,7.779999999999999,0.7072727272727272
SBCT,TXIT,2020-03-30,7,6.11,0.8728571428571429
SBGR,TXIT,2020-03-30,56,131.91000000000003,2.3555357142857147
SBCF,TXIT,2020-03-30,12,51.849999999999994,4.320833333333333
SBGL,TXIT,2020-03-30,6,3.48,0.58
SBBR,TXIT,2020-03-30,16,10.12,0.6325
SBPA,TXIT,2020-03-30,9,17.45,1.9388888888888889
SBKP,TXIT,2020-03-30,22,68.78000000000002,3.126363636363637
SBSP,TXIT,2020-03-30,13,3.6700000000000004,0.2823076923076923
SBSV,TXIT,2020-03-30,6,5.6899999999999995,0.9483333333333333
SBBR,TXIT,2020-03-31,12,32.300000000000004,2.691666666666667
SBGL,TXIT,2020-03-31,7,21.5,3.0714285714285716
SBCT,TXIT,2020-03-31,6,27.599999999999998,4.6
SBCF,TXIT,2020-03-31,13,95.87,7.374615384615385
SBPA,TXIT,2020-03-31,9,25.049999999999997,2.783333333333333
SBRJ,TXIT,2020-03-31,9,4.040000000000001,0.448888888888889
SBGR,TXIT,2020-03-31,64,160.92,2.514375
SBKP,TXIT,2020-03-31,27,81.56,3.0207407407407407
SBSV,TXIT,2020-03-31,5,51.550000000000004,10.31
SBSP,TXIT,2020-03-31,4,0,0
SBSP,TXIT,2020-02-16,200,348.41999999999996,1.7420999999999998
SBKP,TXIT,2020-02-16,122,378.70000000000005,3.104098360655738
SBSV,TXIT,2020-02-16,81,137.89999999999998,1.7024691358024688
SBCT,TXIT,2020-02-16,67,74.02,1.104776119402985
SBPA,TXIT,2020-02-16,81,143.17000000000002,1.7675308641975311
SBGR,TXIT,2020-02-17,363,771.9999999999998,2.1267217630853987
SBKP,TXIT,2020-02-17,144,347.1300000000001,2.410625000000001
SBRJ,TXIT,2020-02-17,172,249.98000000000005,1.453372093023256
SBGL,TXIT,2020-02-17,112,188.80000000000004,1.6857142857142862
SBSP,TXIT,2020-02-17,273,428.0599999999998,1.5679853479853472
SBCF,TXIT,2020-02-17,148,245.50000000000006,1.6587837837837842
SBCT,TXIT,2020-02-17,92,110.97000000000004,1.2061956521739134
SBSV,TXIT,2020-02-17,88,188.97,2.1473863636363637
SBBR,TXIT,2020-02-17,178,266.11999999999995,1.4950561797752806
SBPA,TXIT,2020-02-17,97,189.33,1.951855670103093
SBSP,TXIT,2020-02-18,248,349.86999999999995,1.410766129032258
SBBR,TXIT,2020-02-18,181,336.83000000000004,1.8609392265193372
SBGR,TXIT,2020-02-18,354,885.7599999999998,2.5021468926553667
SBGL,TXIT,2020-02-18,111,260.76000000000005,2.3491891891891896
SBCF,TXIT,2020-02-18,140,183.34000000000006,1.309571428571429
SBCT,TXIT,2020-02-18,88,109.97,1.249659090909091
SBRJ,TXIT,2020-02-18,160,254.9200000000001,1.5932500000000007
SBKP,TXIT,2020-02-18,150,363.9,2.4259999999999997
SBPA,TXIT,2020-02-18,99,137.25999999999993,1.3864646464646457
SBSV,TXIT,2020-02-18,90,182.01999999999992,2.0224444444444436
SBGR,TXIT,2020-02-19,355,895.4100000000007,2.5222816901408467
SBGL,TXIT,2020-02-19,114,326.97000000000014,2.8681578947368433
SBCF,TXIT,2020-02-19,139,191.61999999999998,1.3785611510791365
SBSP,TXIT,2020-02-19,278,543.7099999999999,1.9557913669064746
SBKP,TXIT,2020-02-19,145,387.17999999999995,2.670206896551724
SBSV,TXIT,2020-02-19,85,143.25999999999996,1.685411764705882
SBCT,TXIT,2020-02-19,92,156.03999999999996,1.6960869565217387
SBRJ,TXIT,2020-02-19,154,211.00000000000003,1.3701298701298703
SBBR,TXIT,2020-02-19,181,307.3400000000001,1.6980110497237575
SBPA,TXIT,2020-02-19,91,133.73000000000002,1.4695604395604398
SBGR,TXIT,2020-02-20,370,1463.59,3.9556486486486486
SBKP,TXIT,2020-02-20,140,359.04,2.5645714285714285
SBRJ,TXIT,2020-02-20,167,207.89000000000001,1.2448502994011976
SBSP,TXIT,2020-02-20,274,390.33999999999986,1.4245985401459849
SBBR,TXIT,2020-02-20,182,474.01999999999975,2.604505494505493
SBCT,TXIT,2020-02-20,91,99.52000000000002,1.0936263736263738
SBCF,TXIT,2020-02-20,141,132.22000000000006,0.937730496453901
SBPA,TXIT,2020-02-20,97,87.53999999999999,0.9024742268041236
SBSV,TXIT,2020-02-20,89,170.46999999999997,1.915393258426966
SBGL,TXIT,2020-02-20,106,237.57999999999993,2.2413207547169804
SBKP,TXIT,2020-02-21,146,364.09000000000015,2.493767123287672
SBGL,TXIT,2020-02-21,118,355.82,3.0154237288135595
SBSP,TXIT,2020-02-21,273,519.1000000000001,1.901465201465202
SBGR,TXIT,2020-02-21,368,1004.1100000000001,2.728559782608696
SBCF,TXIT,2020-02-21,142,157.48000000000002,1.1090140845070424
SBBR,TXIT,2020-02-21,181,306.37000000000006,1.692651933701658
SBRJ,TXIT,2020-02-21,154,176.82999999999998,1.148246753246753
SBCT,TXIT,2020-02-21,93,122.20999999999997,1.314086021505376
SBSV,TXIT,2020-02-21,94,195.23,2.076914893617021
SBPA,TXIT,2020-02-21,106,101.64000000000001,0.958867924528302
SBGL,TXIT,2020-02-22,114,265.6000000000001,2.3298245614035094
SBGR,TXIT,2020-02-22,359,967.8700000000002,2.6960167130919226
SBSP,TXIT,2020-02-22,199,304.1899999999998,1.5285929648241197
SBBR,TXIT,2020-02-22,147,238.8,1.6244897959183675
SBCF,TXIT,2020-02-22,122,144.09,1.1810655737704918
SBKP,TXIT,2020-02-22,133,282.96,2.127518796992481
SBSV,TXIT,2020-02-22,98,247.88000000000008,2.5293877551020416
SBPA,TXIT,2020-02-22,74,127.51999999999998,1.723243243243243
SBCT,TXIT,2020-02-22,60,114.24000000000004,1.9040000000000006
SBRJ,TXIT,2020-02-22,112,146.73000000000005,1.310089285714286
SBKP,TXIT,2020-02-23,77,115.17,1.4957142857142858
SBGR,TXIT,2020-02-23,248,608.5000000000005,2.4536290322580663
SBCF,TXIT,2020-02-23,80,76.92000000000002,0.9615000000000002
SBSV,TXIT,2020-02-23,74,153.05999999999997,2.068378378378378
SBRJ,TXIT,2020-02-23,90,99.15999999999998,1.1017777777777775
SBSP,TXIT,2020-02-23,143,190.95,1.3353146853146853
SBBR,TXIT,2020-02-23,95,175.02000000000007,1.842315789473685
SBGL,TXIT,2020-02-23,80,257.66,3.2207500000000002
SBPA,TXIT,2020-02-23,53,72.45,1.3669811320754717
SBCT,TXIT,2020-02-23,35,32.769999999999996,0.9362857142857142
SBGR,TXIT,2020-02-24,233,529.6499999999999,2.2731759656652355
SBBR,TXIT,2020-02-24,105,195.29000000000002,1.8599047619047622
SBRJ,TXIT,2020-02-24,112,151.9,1.35625
SBSP,TXIT,2020-02-24,236,436.57000000000033,1.8498728813559335
SBGL,TXIT,2020-02-24,77,227.40999999999994,2.9533766233766228
SBCF,TXIT,2020-02-24,71,59.3,0.8352112676056338
SBPA,TXIT,2020-02-24,66,93.02999999999997,1.4095454545454542
SBSV,TXIT,2020-02-24,65,130.31000000000003,2.0047692307692313
SBKP,TXIT,2020-02-24,79,160.93,2.037088607594937
SBCT,TXIT,2020-02-24,54,51.739999999999995,0.9581481481481481
SBGL,TXIT,2020-02-25,81,228.13000000000002,2.81641975308642
SBGR,TXIT,2020-02-25,275,496.58,1.8057454545454545
SBRJ,TXIT,2020-02-25,118,250.04000000000005,2.118983050847458
SBBR,TXIT,2020-02-25,129,286.84000000000003,2.2235658914728686
SBCF,TXIT,2020-02-25,101,118.48000000000002,1.1730693069306932
SBCT,TXIT,2020-02-25,56,69.28,1.237142857142857
SBSP,TXIT,2020-02-25,236,436.8999999999998,1.8512711864406772
SBPA,TXIT,2020-02-25,74,124.75999999999998,1.6859459459459456
SBKP,TXIT,2020-02-25,85,198.26,2.332470588235294
SBSV,TXIT,2020-02-25,77,191.57999999999998,2.4880519480519476
SBSP,TXIT,2020-02-26,264,453.73999999999984,1.7187121212121206
SBGR,TXIT,2020-02-26,355,1053.6299999999992,2.9679718309859133
SBKP,TXIT,2020-02-26,127,408.56,3.217007874015748
SBGL,TXIT,2020-02-26,115,358.01000000000005,3.113130434782609
SBRJ,TXIT,2020-02-26,155,247.73999999999998,1.598322580645161
