ICAO,YEAR,MOF,AC_CLASS,AP_C_RWY,C100_SECT,N,N_VALID,TOT_A100,TOT_REF,TOT_ADD
LIRF,2022,3,H,16R,"(335,360]",19,19,390.9,367.6500000000001,23.24999999999998
LIRF,2022,3,H,16R,"(50,90]",72,72,1757.15,1717.199999999998,39.9499999999999
LIRF,2022,3,H,16R,"(90,185]",13,13,313.4666666666667,317.2,-3.733333333333313
LIRF,2022,3,H,16R,NA,3,0,0,0,0
LIRF,2022,3,H,34L,"(185,285]",9,9,215.0666666666667,194.97,20.09666666666663
LIRF,2022,3,H,34L,"(285,335]",30,30,803.6333333333332,766.4999999999998,37.13333333333331
LIRF,2022,3,H,34L,"(335,360]",7,7,183,164.10333333333332,18.89666666666668
LIRF,2022,3,H,34L,"(50,90]",29,29,681.9833333333335,646.6999999999999,35.2833333333333
LIRF,2022,3,H,34L,"(90,185]",2,2,47.18333333333334,41.43333333333333,5.7500000000000036
LIRF,2022,3,H,34R,"(285,335]",9,9,230.46666666666667,226.65000000000003,3.816666666666631
LIRF,2022,3,H,34R,"(335,360]",2,2,47.150000000000006,49.833333333333336,-2.6833333333333336
LIRF,2022,3,H,34R,"(50,90]",13,13,293.8333333333333,277.9833333333333,15.850000000000003
LIRF,2022,3,H,34R,"(90,185]",9,9,198.05,182.25,15.799999999999995
LIRF,2022,3,H,34R,NA,2,0,0,0,0
LIRF,2022,3,LP,34R,"(285,335]",1,0,30.133333333333333,0,0
LIRF,2022,3,LT,34R,"(285,335]",1,0,37.63333333333333,0,0
LIRF,2022,3,MJ,16L,"(0,50]",140,140,2793.7000000000003,2732.3333333333394,61.3666666666668
LIRF,2022,3,MJ,16L,"(185,285]",705,705,16897.55000000001,15639.249999999736,1258.2999999999963
LIRF,2022,3,MJ,16L,"(285,335]",933,933,18678.51666666668,17649.24999999987,1029.266666666666
LIRF,2022,3,MJ,16L,"(335,360]",645,645,12627.100000000004,12083.000000000082,544.0999999999993
LIRF,2022,3,MJ,16L,"(50,90]",44,44,998.6333333333332,968,30.633333333333333
LIRF,2022,3,MJ,16L,"(90,185]",868,868,21141.366666666636,19920.60000000033,1220.7666666666676
LIRF,2022,3,MJ,16L,NA,12,0,0,0,0
LIRF,2022,3,MJ,16R,"(0,50]",62,62,1313.5666666666664,1247.2333333333324,66.33333333333329
LIRF,2022,3,MJ,16R,"(185,285]",181,181,4324.699999999998,4054.400000000011,270.3000000000003
LIRF,2022,3,MJ,16R,"(285,335]",347,347,7239.4333333333325,6766.5,472.93333333333345
LIRF,2022,3,MJ,16R,"(335,360]",80,80,1666.416666666667,1540.533333333333,125.88333333333324
LIRF,2022,3,MJ,16R,"(50,90]",145,145,3520.5500000000006,3363.9999999999923,156.5500000000001
LIRF,2022,3,MJ,16R,"(90,185]",292,292,7387.766666666662,7037.2000000000335,350.5666666666662
LIRF,2022,3,MJ,16R,NA,15,0,0,0,0
LIRF,2022,3,MJ,25,"(90,185]",1,1,21.533333333333335,25.826666666666668,-4.293333333333333
LIRF,2022,3,MJ,34L,"(0,50]",9,9,251.16666666666669,219.74999999999997,31.416666666666657
LIRF,2022,3,MJ,34L,"(185,285]",64,64,1447.4333333333334,1402.6666666666672,44.76666666666658
LIRF,2022,3,MJ,34L,"(285,335]",122,122,3227.216666666668,3080.5,146.71666666666667
LIRF,2022,3,MJ,34L,"(335,360]",32,32,810.0333333333333,740.7999999999996,69.2333333333334
LIRF,2022,3,MJ,34L,"(50,90]",51,51,1199.3166666666668,1115.5400000000004,83.77666666666659
LIRF,2022,3,MJ,34L,"(90,185]",96,96,2067.883333333334,1954.2399999999964,113.64333333333312
LIRF,2022,3,MJ,34L,NA,4,0,0,0,0
LIRF,2022,3,MJ,34R,"(0,50]",54,54,1301.516666666667,1276.200000000001,25.3166666666667
LIRF,2022,3,MJ,34R,"(185,285]",283,283,6586.566666666667,6226,360.5666666666666
LIRF,2022,3,MJ,34R,"(285,335]",341,341,8497.616666666669,8206.733333333315,290.88333333333463
LIRF,2022,3,MJ,34R,"(335,360]",214,214,5176.749999999999,4904.166666666667,272.583333333333
LIRF,2022,3,MJ,34R,"(50,90]",23,23,529.8500000000001,492.5833333333335,37.26666666666664
LIRF,2022,3,MJ,34R,"(90,185]",372,372,8045.316666666671,7595.00000000004,450.316666666666
LIRF,2022,3,MJ,34R,NA,9,0,0,0,0
LIRF,2022,3,MT,16L,"(285,335]",18,18,422.95,425.94000000000017,-2.9900000000000766
LIRF,2022,3,MT,16L,"(335,360]",10,10,220.03333333333333,217.53333333333333,2.499999999999954
LIRF,2022,3,MT,16L,"(50,90]",3,3,86.94999999999999,77.67,9.279999999999998
LIRF,2022,3,MT,16L,"(90,185]",6,6,193.31666666666663,165.3,28.016666666666655
LIRF,2022,3,MT,16L,NA,3,0,0,0,0
LIRF,2022,3,MT,16R,"(0,50]",1,1,28.666666666666668,26.866666666666667,1.8000000000000007
LIRF,2022,3,MT,16R,"(285,335]",1,1,24.25,23.39666666666667,0.8533333333333317
LIRF,2022,3,MT,16R,"(335,360]",4,4,96.1,86.36,9.739999999999998
LIRF,2022,3,MT,16R,"(50,90]",20,20,532.6166666666668,516.0000000000001,16.61666666666667
LIRF,2022,3,MT,34L,"(285,335]",1,0,36.18333333333333,0,0
LIRF,2022,3,MT,34L,"(335,360]",2,2,63.983333333333334,51.63333333333334,12.349999999999998
LIRF,2022,3,MT,34L,"(50,90]",6,6,152.65,142.2,10.450000000000006
LIRF,2022,3,MT,34L,"(90,185]",1,1,40.78333333333333,21.776666666666664,19.006666666666668
LIRF,2022,3,MT,34R,"(285,335]",10,10,301.51666666666665,315.50000000000006,-13.983333333333334
LIRF,2022,3,MT,34R,"(335,360]",9,9,228.83333333333337,239.1,-10.266666666666694
LIRF,2022,3,MT,34R,"(50,90]",3,3,84.73333333333333,76.94,7.7933333333333294
LIRF,2022,3,MT,34R,"(90,185]",1,1,23.466666666666665,24.24666666666667,-0.7800000000000047
LIRF,2022,3,NA,16L,NA,2,0,0,0,0
LIRF,2022,3,NA,34L,NA,1,0,0,0,0
LIRF,2022,4,H,16L,"(185,285]",8,8,195.3,177.52,17.77999999999999
LIRF,2022,4,H,16L,"(285,335]",22,22,472.48333333333335,433.0333333333334,39.449999999999925
LIRF,2022,4,H,16L,"(335,360]",7,7,146.8,135.82333333333335,10.976666666666649
LIRF,2022,4,H,16L,"(50,90]",11,11,254.2333333333333,247.13333333333333,7.100000000000016
LIRF,2022,4,H,16L,"(90,185]",10,10,248.1,229.76666666666665,18.33333333333334
LIRF,2022,4,H,16L,NA,1,0,0,0,0
LIRF,2022,4,H,16R,"(185,285]",43,43,1000.2666666666668,938.1166666666654,62.15000000000015
LIRF,2022,4,H,16R,"(285,335]",281,281,5977.366666666668,5521.649999999987,455.716666666667
LIRF,2022,4,H,16R,"(335,360]",19,19,424.05,367.6500000000001,56.39999999999996
LIRF,2022,4,H,16R,"(50,90]",99,99,2492.85,2361.1499999999955,131.69999999999987
LIRF,2022,4,H,16R,"(90,185]",36,36,934.9,878.3999999999995,56.50000000000003
LIRF,2022,4,H,16R,NA,1,0,0,0,0
LIRF,2022,4,H,25,"(285,335]",11,11,324.15,306.7899999999999,17.35999999999999
LIRF,2022,4,H,25,"(50,90]",5,5,146.41666666666666,140.23333333333335,6.183333333333334
LIRF,2022,4,H,25,"(90,185]",4,0,89.61666666666667,0,0
LIRF,2022,4,H,25,NA,1,0,0,0,0
LIRF,2022,4,H,34L,"(185,285]",3,3,73.78333333333333,64.99000000000001,8.793333333333319
LIRF,2022,4,H,34L,"(285,335]",55,55,1535.4333333333332,1405.2499999999986,130.18333333333328
LIRF,2022,4,H,34L,"(335,360]",3,3,76.71666666666667,70.33,6.386666666666674
LIRF,2022,4,H,34L,"(50,90]",13,13,338.3,289.9000000000001,48.39999999999999
LIRF,2022,4,H,34L,"(90,185]",4,4,95.9,82.86666666666666,13.033333333333342
LIRF,2022,4,H,34R,"(185,285]",5,5,121.2,112.15,9.05
LIRF,2022,4,H,34R,"(285,335]",8,8,215.23333333333335,201.4666666666667,13.766666666666636
LIRF,2022,4,H,34R,"(335,360]",1,1,23.7,24.916666666666668,-1.2166666666666686
LIRF,2022,4,H,34R,"(50,90]",6,6,135.71666666666667,128.29999999999998,7.416666666666668
LIRF,2022,4,H,34R,"(90,185]",1,1,21.033333333333335,20.25,0.783333333333335
LIRF,2022,4,MJ,16L,"(0,50]",196,196,4124.666666666664,3825.2666666666846,299.4000000000005
LIRF,2022,4,MJ,16L,"(185,285]",941,941,22565.64999999999,20874.516666666572,1691.133333333333
LIRF,2022,4,MJ,16L,"(285,335]",1369,1369,27709.950000000023,25896.916666667064,1813.0333333333333
LIRF,2022,4,MJ,16L,"(335,360]",1021,1021,20556.66666666667,19126.733333333505,1429.9333333333318
LIRF,2022,4,MJ,16L,"(50,90]",56,56,1399.3166666666662,1232,167.31666666666672
LIRF,2022,4,MJ,16L,"(90,185]",1223,1223,31303.333333333372,28067.850000000584,3235.4833333333304
LIRF,2022,4,MJ,16L,NA,18,0,0,0,0
LIRF,2022,4,MJ,16R,"(0,50]",120,120,2691.0499999999997,2413.9999999999973,277.0499999999999
LIRF,2022,4,MJ,16R,"(185,285]",334,334,7941.433333333333,7481.599999999957,459.83333333333417
LIRF,2022,4,MJ,16R,"(285,335]",588,588,12111.85000000001,11466,645.8500000000005
LIRF,2022,4,MJ,16R,"(335,360]",198,198,4143.533333333333,3812.8199999999993,330.7133333333333
LIRF,2022,4,MJ,16R,"(50,90]",237,237,6010.833333333329,5498.399999999976,512.4333333333341
LIRF,2022,4,MJ,16R,"(90,185]",457,457,12184.283333333342,11013.700000000092,1170.5833333333326
LIRF,2022,4,MJ,16R,NA,16,0,0,0,0
LIRF,2022,4,MJ,25,"(0,50]",9,9,301.0333333333333,258.63000000000005,42.40333333333328
LIRF,2022,4,MJ,25,"(185,285]",37,37,1155.2333333333331,1152.3033333333335,2.929999999999957
LIRF,2022,4,MJ,25,"(285,335]",48,48,1595.5666666666666,1461.2800000000016,134.2866666666666
LIRF,2022,4,MJ,25,"(335,360]",24,24,733.6166666666667,637.5999999999997,96.01666666666677
LIRF,2022,4,MJ,25,"(50,90]",9,9,302.0833333333333,253.49999999999997,48.583333333333314
LIRF,2022,4,MJ,25,"(90,185]",50,50,1483.2166666666672,1291.3333333333333,191.8833333333333
LIRF,2022,4,MJ,25,NA,3,0,0,0,0
LIRF,2022,4,MJ,34L,"(0,50]",10,10,280.41666666666663,244.16666666666663,36.249999999999986
LIRF,2022,4,MJ,34L,"(185,285]",51,51,1168.0166666666669,1117.7499999999995,50.26666666666662
LIRF,2022,4,MJ,34L,"(285,335]",98,98,2695.633333333334,2474.5,221.13333333333335
LIRF,2022,4,MJ,34L,"(335,360]",40,40,1032.5499999999995,925.9999999999994,106.55000000000004
LIRF,2022,4,MJ,34L,"(50,90]",43,43,1127.7833333333333,940.5533333333334,187.22999999999996
LIRF,2022,4,MJ,34L,"(90,185]",78,78,1808.3,1587.819999999998,220.47999999999988
LIRF,2022,4,MJ,34L,NA,3,0,0,0,0
LIRF,2022,4,MJ,34R,"(0,50]",42,42,1095.4666666666667,992.5999999999998,102.86666666666662
LIRF,2022,4,MJ,34R,"(185,285]",153,153,3608.833333333333,3366,242.83333333333337
LIRF,2022,4,MJ,34R,"(285,335]",252,252,6630.433333333331,6064.7999999999865,565.6333333333345
LIRF,2022,4,MJ,34R,"(335,360]",183,183,4575.200000000001,4193.749999999991,381.4499999999996
LIRF,2022,4,MJ,34R,"(50,90]",14,14,339.15,299.8333333333333,39.31666666666665
LIRF,2022,4,MJ,34R,"(90,185]",214,214,5013.883333333334,4369.166666666659,644.7166666666664
LIRF,2022,4,MJ,34R,NA,5,0,0,0,0
LIRF,2022,4,MT,16L,"(285,335]",4,4,85.23333333333333,94.65333333333336,-9.420000000000016
LIRF,2022,4,MT,16L,"(335,360]",6,6,142.54999999999998,130.52,12.029999999999976
LIRF,2022,4,MT,16L,"(50,90]",2,2,62.78333333333333,51.78,11.00333333333333
LIRF,2022,4,MT,16L,"(90,185]",3,3,93.66666666666666,82.65,11.016666666666666
LIRF,2022,4,MT,16R,"(335,360]",13,13,304.03333333333336,280.66999999999996,23.36333333333334
LIRF,2022,4,MT,16R,"(50,90]",21,21,589.1666666666666,541.8000000000001,47.366666666666646
LIRF,2022,4,MT,16R,"(90,185]",4,4,121.73333333333332,111.28,10.453333333333331
LIRF,2022,4,MT,16R,NA,3,0,0,0,0
LIRF,2022,4,MT,25,"(285,335]",1,0,41.55,0,0
LIRF,2022,4,MT,25,"(335,360]",1,0,28.6,0,0
LIRF,2022,4,MT,25,"(90,185]",1,0,25.833333333333332,0,0
LIRF,2022,4,MT,34L,"(50,90]",4,4,104.04999999999998,94.8,9.25
LIRF,2022,4,MT,34R,"(50,90]",1,1,30.783333333333335,25.64666666666667,5.136666666666667
LIRF,2022,4,NA,16L,NA,5,0,0,0,0
LIRF,2022,4,NA,16R,NA,1,0,0,0,0
LIRF,2022,5,H,16L,"(0,50]",1,1,20.883333333333333,19.75,1.1333333333333329
LIRF,2022,5,H,16L,"(185,285]",5,5,120.41666666666666,110.95,9.466666666666658
LIRF,2022,5,H,16L,"(285,335]",42,42,887.9166666666665,826.700000000001,61.2166666666665
LIRF,2022,5,H,16L,"(335,360]",2,2,44.11666666666667,38.80666666666667,5.309999999999995
LIRF,2022,5,H,16L,"(50,90]",26,26,591.3333333333333,584.1333333333331,7.200000000000042
LIRF,2022,5,H,16L,"(90,185]",27,27,673.7500000000001,620.3700000000002,53.38000000000001
LIRF,2022,5,H,16L,NA,5,0,0,0,0
LIRF,2022,5,H,16R,"(0,50]",2,2,43.2,40.46666666666667,2.7333333333333307
LIRF,2022,5,H,16R,"(185,285]",18,18,430.2666666666667,392.69999999999993,37.56666666666673
LIRF,2022,5,H,16R,"(285,335]",521,521,11088.50000000001,10237.6499999999,850.8500000000006
LIRF,2022,5,H,16R,"(335,360]",28,28,620.3166666666667,541.8000000000003,78.51666666666665
LIRF,2022,5,H,16R,"(50,90]",106,106,2578.333333333333,2528.099999999995,50.23333333333318
LIRF,2022,5,H,16R,"(90,185]",35,35,897.3833333333331,853.9999999999995,43.38333333333338
LIRF,2022,5,H,16R,NA,4,0,0,0,0
LIRF,2022,5,H,34L,"(285,335]",1,1,23.95,25.55,-1.6000000000000014
LIRF,2022,5,H,34L,"(90,185]",2,2,42.93333333333334,41.43333333333333,1.5000000000000036
LIRF,2022,5,H,34R,"(90,185]",1,1,19.95,20.25,-0.3000000000000007
LIRF,2022,5,H,NA,"(285,335]",1,0,19.883333333333333,0,0
LIRF,2022,5,LP,16L,"(285,335]",1,0,27.433333333333337,0,0
LIRF,2022,5,LT,16L,"(285,335]",1,1,28.633333333333333,42.3,-13.666666666666664
LIRF,2022,5,LT,16L,"(335,360]",1,0,24.116666666666667,0,0
LIRF,2022,5,LT,16L,"(90,185]",1,1,40.9,26.35,14.549999999999995
LIRF,2022,5,MJ,16L,"(0,50]",373,373,7687.216666666672,7279.716666666648,407.5000000000007
LIRF,2022,5,MJ,16L,"(185,285]",1380,1380,33050.900000000016,30613.00000000033,2437.8999999999987
LIRF,2022,5,MJ,16L,"(285,335]",1832,1832,37186.86666666657,34655.33333333393,2531.5333333333315
LIRF,2022,5,MJ,16L,"(335,360]",1152,1152,22966.4,21580.800000000203,1385.6000000000004
LIRF,2022,5,MJ,16L,"(50,90]",129,129,3036.516666666666,2838,198.5166666666667
LIRF,2022,5,MJ,16L,"(90,185]",1568,1568,38569.916666666664,35985.600000000326,2584.316666666669
LIRF,2022,5,MJ,16L,NA,45,0,0,0,0
LIRF,2022,5,MJ,16R,"(0,50]",107,107,2301.7833333333333,2152.483333333329,149.3
LIRF,2022,5,MJ,16R,"(185,285]",266,266,6450.633333333331,5958.399999999981,492.233333333334
LIRF,2022,5,MJ,16R,"(285,335]",516,516,10716.8,10062,654.7999999999998
LIRF,2022,5,MJ,16R,"(335,360]",200,200,4230.866666666666,3851.3333333333326,379.5333333333331
LIRF,2022,5,MJ,16R,"(50,90]",250,250,6136.533333333331,5799.999999999974,336.53333333333353
LIRF,2022,5,MJ,16R,"(90,185]",407,407,10530.466666666667,9808.700000000075,721.7666666666659
LIRF,2022,5,MJ,16R,NA,21,0,0,0,0
LIRF,2022,5,MJ,34L,"(0,50]",5,5,126.2,122.08333333333334,4.1166666666666565
LIRF,2022,5,MJ,34L,"(185,285]",7,7,158.95,153.41666666666666,5.533333333333328
LIRF,2022,5,MJ,34L,"(285,335]",27,27,699.8,681.75,18.049999999999997
LIRF,2022,5,MJ,34L,"(335,360]",12,12,300.76666666666665,277.8,22.966666666666686
LIRF,2022,5,MJ,34L,"(50,90]",6,6,145.2,131.24,13.95999999999999
LIRF,2022,5,MJ,34L,"(90,185]",14,14,325.7833333333333,284.99333333333345,40.78999999999998
LIRF,2022,5,MJ,34R,"(0,50]",13,13,327.18333333333334,307.2333333333333,19.950000000000003
LIRF,2022,5,MJ,34R,"(185,285]",52,52,1187.1166666666666,1144,43.11666666666667
LIRF,2022,5,MJ,34R,"(285,335]",60,60,1528.6,1443.9999999999975,84.60000000000022
LIRF,2022,5,MJ,34R,"(335,360]",37,37,898.1333333333333,847.9166666666663,50.21666666666664
LIRF,2022,5,MJ,34R,"(50,90]",11,11,261.51666666666665,235.5833333333333,25.93333333333332
LIRF,2022,5,MJ,34R,"(90,185]",54,54,1209.0333333333338,1102.4999999999995,106.53333333333327
LIRF,2022,5,MJ,NA,"(0,50]",1,0,23.916666666666668,0,0
LIRF,2022,5,MJ,NA,"(185,285]",1,0,20.633333333333333,0,0
LIRF,2022,5,MJ,NA,"(335,360]",2,0,37.05,0,0
LIRF,2022,5,MJ,NA,"(90,185]",7,0,157.11666666666667,0,0
LIRF,2022,5,MJ,NA,NA,1,0,0,0,0
LIRF,2022,5,MT,16L,"(0,50]",1,0,24.183333333333337,0,0
LIRF,2022,5,MT,16L,"(185,285]",1,1,30.033333333333335,28.533333333333335,1.5
LIRF,2022,5,MT,16L,"(285,335]",1,1,21.816666666666663,23.663333333333338,-1.8466666666666711
LIRF,2022,5,MT,16L,"(335,360]",2,2,48.63333333333333,43.506666666666675,5.126666666666658
LIRF,2022,5,MT,16L,"(50,90]",7,7,216.13333333333333,181.22999999999996,34.90333333333333
LIRF,2022,5,MT,16L,"(90,185]",3,3,98.8,82.65,16.149999999999995
LIRF,2022,5,MT,16R,"(50,90]",24,24,645.3333333333335,619.1999999999999,26.13333333333332
LIRF,2022,5,MT,34L,"(50,90]",1,1,27.216666666666665,23.7,3.5166666666666657
LIRF,2022,5,MT,34R,"(335,360]",1,1,29.383333333333333,26.56666666666667,2.816666666666663
LIRF,2022,5,MT,34R,"(50,90]",1,1,29.5,25.64666666666667,3.853333333333332
LIRF,2022,5,NA,16L,NA,5,0,0,0,0
LIRF,2022,5,NA,16R,NA,7,0,0,0,0
LIRF,2022,5,NA,25,NA,2,0,0,0,0
LIRF,2022,5,NA,NA,NA,3,0,0,0,0
LIRF,2022,6,H,16L,"(185,285]",28,28,659.0666666666666,621.3200000000003,37.74666666666663
LIRF,2022,6,H,16L,"(285,335]",94,94,1973.7166666666665,1850.2333333333377,123.483333333333
LIRF,2022,6,H,16L,"(335,360]",4,4,84.91666666666667,77.61333333333334,7.303333333333324
LIRF,2022,6,H,16L,"(50,90]",17,17,410.2666666666666,381.9333333333332,28.333333333333357
LIRF,2022,6,H,16L,"(90,185]",28,28,683.5500000000002,643.3466666666669,40.20333333333333
LIRF,2022,6,H,16L,NA,3,0,0,0,0
LIRF,2022,6,H,16R,"(0,50]",2,2,47.28333333333333,40.46666666666667,6.816666666666666
LIRF,2022,6,H,16R,"(185,285]",48,48,1107.0166666666669,1047.1999999999985,59.81666666666686
LIRF,2022,6,H,16R,"(285,335]",467,467,9743.833333333328,9176.54999999992,567.2833333333341
LIRF,2022,6,H,16R,"(335,360]",21,21,439.93333333333334,406.35000000000014,33.58333333333331
LIRF,2022,6,H,16R,"(50,90]",73,73,1793.9833333333331,1741.049999999998,52.93333333333321
LIRF,2022,6,H,16R,"(90,185]",83,83,2169.2499999999995,2025.2000000000032,144.05000000000013
LIRF,2022,6,H,16R,NA,15,0,0,0,0
LIRF,2022,6,H,34L,"(185,285]",4,4,88.28333333333333,86.65333333333335,1.6299999999999848
LIRF,2022,6,H,34L,"(285,335]",67,67,1795.7833333333328,1711.849999999998,83.93333333333328
LIRF,2022,6,H,34L,"(335,360]",1,1,25.216666666666665,23.44333333333333,1.7733333333333334
LIRF,2022,6,H,34L,"(50,90]",12,12,291.5833333333333,267.6000000000001,23.98333333333332
LIRF,2022,6,H,34L,"(90,185]",19,19,443.2333333333333,393.6166666666665,49.61666666666669
LIRF,2022,6,H,34L,NA,5,0,0,0,0
LIRF,2022,6,H,34R,"(185,285]",2,2,46.45,44.86,1.5900000000000034
LIRF,2022,6,H,34R,"(285,335]",37,37,1038.8166666666666,931.7833333333344,107.03333333333318
LIRF,2022,6,H,34R,"(335,360]",3,3,77.2,74.75,2.4499999999999993
LIRF,2022,6,H,34R,"(50,90]",3,3,70.06666666666666,64.15,5.916666666666664
LIRF,2022,6,H,34R,"(90,185]",9,9,192.85,182.25,10.6
LIRF,2022,6,H,34R,NA,2,0,0,0,0
LIRF,2022,6,LJ,16L,"(0,50]",1,1,22.683333333333337,22.016666666666666,0.6666666666666679
LIRF,2022,6,LJ,34R,"(0,50]",1,1,24.683333333333337,25.446666666666665,-0.7633333333333319
LIRF,2022,6,MJ,16L,"(0,50]",350,350,7231.366666666665,6830.83333333332,400.53333333333376
LIRF,2022,6,MJ,16L,"(185,285]",1291,1291,30329.299999999985,28638.683333333574,1690.6166666666616
LIRF,2022,6,MJ,16L,"(285,335]",1551,1551,30789.41666666663,29339.75000000062,1449.6666666666663
LIRF,2022,6,MJ,16L,"(335,360]",1080,1080,21329.16666666663,20232.000000000186,1097.1666666666663
LIRF,2022,6,MJ,16L,"(50,90]",197,197,4714.649999999998,4334,380.65
LIRF,2022,6,MJ,16L,"(90,185]",1681,1681,42129.283333333384,38578.95,3550.3333333333326
LIRF,2022,6,MJ,16L,NA,40,0,20.866666666666667,0,0
LIRF,2022,6,MJ,16R,"(0,50]",54,54,1148.0333333333333,1086.3,61.73333333333329
LIRF,2022,6,MJ,16R,"(185,285]",220,220,5009.066666666665,4927.999999999998,81.066666666667
LIRF,2022,6,MJ,16R,"(285,335]",293,293,5860.433333333336,5713.5,146.93333333333342
LIRF,2022,6,MJ,16R,"(335,360]",89,89,1770.6666666666663,1713.843333333333,56.82333333333325
LIRF,2022,6,MJ,16R,"(50,90]",143,143,3536.7166666666676,3317.5999999999926,219.11666666666667
LIRF,2022,6,MJ,16R,"(90,185]",300,300,7658.616666666659,7230.000000000036,428.61666666666633
LIRF,2022,6,MJ,16R,NA,19,0,0,0,0
LIRF,2022,6,MJ,25,NA,1,0,0,0,0
LIRF,2022,6,MJ,34L,"(0,50]",16,16,412.18333333333334,390.66666666666674,21.516666666666648
LIRF,2022,6,MJ,34L,"(185,285]",62,62,1511.5166666666655,1358.8333333333337,152.68333333333328
LIRF,2022,6,MJ,34L,"(285,335]",78,78,2107.1666666666665,1969.5,137.66666666666663
LIRF,2022,6,MJ,34L,"(335,360]",41,41,1090.7333333333331,949.1499999999994,141.58333333333343
LIRF,2022,6,MJ,34L,"(50,90]",27,27,673.9333333333334,590.58,83.35333333333328
LIRF,2022,6,MJ,34L,"(90,185]",77,77,1816.2999999999995,1567.4633333333315,248.83666666666653
LIRF,2022,6,MJ,34L,NA,6,0,0,0,0
LIRF,2022,6,MJ,34R,"(0,50]",59,59,1458.066666666667,1394.3666666666682,63.70000000000002
LIRF,2022,6,MJ,34R,"(185,285]",275,275,6396.050000000004,6050,346.0500000000002
LIRF,2022,6,MJ,34R,"(285,335]",344,344,8856.916666666675,8278.933333333318,577.9833333333349
LIRF,2022,6,MJ,34R,"(335,360]",237,237,5811.116666666666,5431.250000000007,379.8666666666662
LIRF,2022,6,MJ,34R,"(50,90]",45,45,1117.2666666666669,963.7499999999992,153.5166666666666
LIRF,2022,6,MJ,34R,"(90,185]",341,341,7633.749999999998,6962.083333333364,671.6666666666663
LIRF,2022,6,MJ,34R,NA,6,0,20.25,0,0
LIRF,2022,6,MT,16L,"(335,360]",6,6,135.56666666666666,130.52,5.046666666666638
LIRF,2022,6,MT,16L,"(50,90]",2,2,59.16666666666667,51.78,7.386666666666667
LIRF,2022,6,MT,16L,"(90,185]",3,3,97.31666666666666,82.65,14.666666666666668
LIRF,2022,6,MT,16R,"(0,50]",1,1,26.166666666666668,26.866666666666667,-0.6999999999999993
LIRF,2022,6,MT,16R,"(185,285]",2,2,62.15,60.45333333333333,1.6966666666666654
LIRF,2022,6,MT,16R,"(335,360]",6,6,135.5,129.54,5.960000000000004
LIRF,2022,6,MT,16R,"(50,90]",30,30,822.2833333333335,773.9999999999997,48.28333333333332
LIRF,2022,6,MT,16R,"(90,185]",4,4,113.95,111.28,2.6700000000000017
LIRF,2022,6,MT,34L,"(185,285]",1,0,24.333333333333332,0,0
LIRF,2022,6,MT,34L,"(335,360]",2,2,63.43333333333334,51.63333333333334,11.799999999999994
LIRF,2022,6,MT,34L,"(50,90]",7,7,197.01666666666665,165.89999999999998,31.11666666666667
LIRF,2022,6,MT,34L,"(90,185]",1,1,28.433333333333337,21.776666666666664,6.65666666666667
LIRF,2022,6,MT,34R,"(50,90]",1,1,22.666666666666668,25.64666666666667,-2.9800000000000004
LIRF,2022,6,NA,16L,NA,6,0,0,0,0
LIRF,2022,6,NA,16R,NA,2,0,0,0,0
LIRF,2022,6,NA,34L,NA,1,0,0,0,0
LIRF,2022,7,H,16L,"(0,50]",1,1,18.433333333333337,19.75,-1.3166666666666664
LIRF,2022,7,H,16L,"(185,285]",39,39,939.0499999999998,865.4100000000009,73.63999999999994
LIRF,2022,7,H,16L,"(285,335]",140,140,2928.6000000000004,2755.6666666666733,172.9333333333329
LIRF,2022,7,H,16L,"(335,360]",1,1,20.5,19.403333333333336,1.096666666666664
LIRF,2022,7,H,16L,"(50,90]",13,13,306.25000000000006,292.0666666666666,14.183333333333358
LIRF,2022,7,H,16L,"(90,185]",21,21,516.5166666666667,482.51000000000016,34.00666666666666
LIRF,2022,7,H,16L,NA,2,0,0,0,0
LIRF,2022,7,H,16R,"(0,50]",1,1,20.233333333333334,20.233333333333334,0
LIRF,2022,7,H,16R,"(185,285]",63,63,1475.3333333333328,1374.4499999999975,100.88333333333358
LIRF,2022,7,H,16R,"(285,335]",500,500,10349.88333333333,9824.999999999907,524.8833333333342
LIRF,2022,7,H,16R,"(335,360]",21,21,408.6,406.35000000000014,2.2499999999999645
LIRF,2022,7,H,16R,"(50,90]",42,42,1055.5499999999995,1001.7000000000006,53.84999999999994
LIRF,2022,7,H,16R,"(90,185]",162,162,4090.3666666666672,3952.80000000001,137.56666666666683
LIRF,2022,7,H,16R,NA,6,0,0,0,0
LIRF,2022,7,H,34L,"(185,285]",7,7,165.54999999999998,151.64333333333337,13.906666666666638
LIRF,2022,7,H,34L,"(285,335]",62,62,1684.316666666667,1584.0999999999983,100.21666666666664
LIRF,2022,7,H,34L,"(335,360]",3,3,90.33333333333331,70.33,20.00333333333334
LIRF,2022,7,H,34L,"(50,90]",7,7,175.68333333333334,156.10000000000002,19.583333333333332
LIRF,2022,7,H,34L,"(90,185]",26,26,584.9000000000001,538.6333333333331,46.26666666666672
LIRF,2022,7,H,34R,"(185,285]",7,7,161.28333333333336,157.01000000000002,4.273333333333337
LIRF,2022,7,H,34R,"(285,335]",25,25,705.8666666666666,629.5833333333337,76.28333333333323
LIRF,2022,7,H,34R,"(335,360]",3,3,79.21666666666667,74.75,4.466666666666665
