ICAO,DATE,ARRS,DEPS,SRC_NA,ARRS_REG,DEPS_REG,HEL,H,M,L,NA
EDDM,2022-03-15,265,274,0,239,246,0,47,485,7,0
EDDM,2022-03-16,265,263,0,238,238,0,45,476,7,0
EDDM,2022-03-17,295,301,0,266,270,0,48,534,14,0
EDDM,2022-03-18,321,325,0,289,293,0,53,572,21,0
EDDM,2022-03-19,291,294,0,259,257,0,53,523,9,0
EDDM,2022-03-20,292,292,0,254,255,0,51,522,11,0
EDDM,2022-03-21,306,296,0,271,267,0,53,538,11,0
EDDM,2022-03-22,266,263,0,242,235,0,49,459,21,0
EDDM,2022-03-23,287,295,0,256,266,0,45,506,31,0
EDDM,2022-03-24,311,307,0,282,273,0,54,539,25,0
EDDM,2022-03-25,317,322,0,284,290,0,58,560,21,0
EDDM,2022-03-26,294,293,0,259,251,0,59,512,16,0
EDDM,2022-03-27,365,364,0,325,318,0,68,654,7,0
EDDM,2022-03-28,392,385,0,345,343,0,75,687,15,0
EDDM,2022-03-29,345,348,0,311,314,0,63,614,16,0
EDDM,2022-03-30,347,354,0,311,318,0,64,619,18,0
EDDM,2022-03-31,381,389,0,340,348,0,59,694,17,0
EDDM,2022-04-01,405,404,0,363,364,0,73,720,16,0
EDDM,2022-04-02,350,345,0,310,304,0,58,632,5,0
EDDM,2022-04-03,378,378,0,334,337,0,66,676,14,0
EDDM,2022-04-04,389,378,0,349,339,0,66,693,8,0
EDDM,2022-04-05,349,343,0,313,310,0,65,615,12,0
EDDM,2022-04-06,358,366,0,325,328,0,64,651,9,0
EDDM,2022-04-07,404,406,0,359,363,0,65,733,12,0
EDDM,2022-04-08,424,428,0,384,381,0,69,765,18,0
EDDM,2022-04-09,387,388,0,345,344,0,64,699,12,0
EDDM,2022-04-10,407,409,0,358,360,0,69,738,9,0
EDDM,2022-04-11,400,400,0,355,353,0,73,715,12,0
EDDM,2022-04-12,383,369,0,345,333,0,65,667,20,0
EDDM,2022-04-13,387,404,0,347,359,0,72,704,15,0
EDDM,2022-04-14,416,418,0,371,370,0,65,755,14,0
EDDM,2022-04-15,405,402,0,361,360,0,66,727,14,0
EDDM,2022-04-16,379,372,0,337,329,0,62,681,8,0
EDDM,2022-04-17,392,394,0,343,349,0,70,709,7,0
EDDM,2022-04-18,397,399,0,356,357,0,65,720,11,0
EDDM,2022-04-19,399,397,0,360,363,0,65,714,17,0
EDDM,2022-04-20,389,393,0,350,353,0,70,700,12,0
EDDM,2022-04-21,405,393,0,362,351,0,63,725,10,0
EDDM,2022-04-22,418,422,0,376,378,0,70,760,10,0
EDDM,2022-04-23,397,391,0,350,345,0,60,713,15,0
EDDM,2022-04-24,419,425,0,366,374,0,71,751,22,0
EDDM,2022-04-25,413,414,0,369,372,0,72,737,18,0
EDDM,2022-04-26,390,387,0,355,352,0,67,701,9,0
EDDM,2022-04-27,394,400,0,354,355,0,68,713,13,0
EDDM,2022-04-28,420,417,0,376,371,0,68,752,17,0
EDDM,2022-04-29,429,426,0,385,383,0,74,775,6,0
EDDM,2022-04-30,387,384,0,341,337,0,60,704,7,0
EDDM,2022-05-01,422,425,0,376,377,0,72,764,11,0
EDDM,2022-05-02,439,433,0,395,390,0,74,789,9,0
EDDM,2022-05-03,402,404,0,365,366,0,64,733,9,0
EDDM,2022-05-04,417,413,0,373,370,0,71,750,9,0
EDDM,2022-05-05,436,440,0,388,393,0,68,795,13,0
EDDM,2022-05-06,457,462,0,411,415,0,81,818,20,0
EDDM,2022-05-07,404,407,0,359,359,0,64,742,5,0
EDDM,2022-05-08,432,427,0,381,377,0,75,766,18,0
EDDM,2022-05-09,441,436,0,395,392,0,76,789,12,0
EDDM,2022-05-10,416,396,0,373,354,0,70,723,19,0
EDDM,2022-05-11,438,439,0,388,393,0,81,767,29,0
EDDM,2022-05-12,443,459,0,396,410,0,63,809,30,0
EDDM,2022-05-13,454,468,0,407,421,0,79,823,20,0
EDDM,2022-05-14,424,415,0,378,367,0,67,759,13,0
EDDM,2022-05-15,447,446,0,396,396,0,75,796,22,0
EDDM,2022-05-16,449,447,0,402,402,0,75,802,19,0
EDDM,2022-05-17,403,401,0,363,360,0,72,709,23,0
EDDM,2022-05-18,424,425,0,377,379,0,80,752,17,0
EDDM,2022-05-19,439,443,0,393,396,0,73,793,16,0
EDDM,2022-05-20,444,452,0,396,404,0,81,804,11,0
EDDM,2022-05-21,439,426,0,394,381,0,67,785,13,0
EDDM,2022-05-22,442,434,0,391,384,0,76,778,22,0
EDDM,2022-05-23,437,424,0,387,380,0,80,765,16,0
EDDM,2022-05-24,410,418,0,369,376,0,70,734,24,0
EDDM,2022-05-25,448,468,0,400,420,0,78,816,22,0
EDDM,2022-05-26,439,430,0,392,383,0,65,783,21,0
EDDM,2022-05-27,421,437,0,373,389,0,81,760,17,0
EDDM,2022-05-28,419,417,0,372,370,0,64,759,13,0
EDDM,2022-05-29,449,440,0,398,391,0,74,775,40,0
EDDM,2022-05-30,466,461,0,419,414,0,78,829,20,0
EDDM,2022-05-31,432,435,0,388,391,0,75,774,18,0
EDDM,2022-06-01,460,461,0,407,409,0,81,817,23,0
EDDM,2022-06-02,494,492,0,442,437,0,79,882,25,0
EDDM,2022-06-03,472,477,0,424,426,0,83,841,25,0
EDDM,2022-06-04,461,456,0,410,404,0,68,830,19,0
EDDM,2022-06-05,427,430,0,377,379,0,80,762,15,0
EDDM,2022-06-06,468,462,0,416,410,0,75,831,24,0
EDDM,2022-06-07,443,450,0,394,401,0,80,794,19,0
EDDM,2022-06-08,446,446,0,394,395,0,82,799,11,0
EDDM,2022-06-09,476,471,0,422,419,0,80,850,17,0
EDDM,2022-06-10,467,472,0,417,422,0,81,842,16,0
EDDM,2022-06-11,445,444,0,395,395,0,69,806,14,0
EDDM,2022-06-12,466,458,0,413,406,0,84,810,30,0
EDDM,2022-06-13,465,463,0,415,413,0,81,835,12,0
EDDM,2022-06-14,429,445,0,383,399,0,78,776,20,0
EDDM,2022-06-15,476,464,0,417,411,0,93,808,39,0
EDDM,2022-06-16,453,457,0,403,407,0,72,825,13,0
EDDM,2022-06-17,458,463,0,408,411,0,85,822,14,0
EDDM,2022-06-18,463,455,0,413,405,0,76,825,17,0
EDDM,2022-06-19,471,465,0,418,411,0,83,818,35,0
EDDM,2022-06-20,456,464,0,400,414,0,88,813,19,0
EDDM,2022-06-21,445,451,0,393,401,0,80,792,24,0
EDDM,2022-06-22,447,445,0,397,396,0,81,782,29,0
EDDM,2022-06-23,473,475,0,418,423,0,88,821,39,0
EDDM,2022-06-24,403,411,0,352,360,0,83,713,18,0
EDDM,2022-06-25,408,399,0,357,351,0,71,723,13,0
EDDM,2022-06-26,449,437,0,385,383,0,89,777,20,0
EDDM,2022-06-27,430,432,0,374,378,0,82,765,15,0
EDDM,2022-06-28,428,436,0,383,390,0,89,756,19,0
EDDM,2022-06-29,443,436,0,392,377,0,93,768,18,0
EDDM,2022-06-30,441,453,0,389,398,0,81,794,19,0
EDDM,2022-07-01,421,433,0,369,379,0,88,747,19,0
EDDM,2022-07-02,406,398,0,353,344,0,81,715,8,0
EDDM,2022-07-03,436,429,0,382,375,0,82,757,26,0
EDDM,2022-07-04,424,430,0,370,376,0,89,743,22,0
EDDM,2022-07-05,420,419,0,373,374,0,80,739,20,0
EDDM,2022-07-06,440,432,0,387,379,0,88,761,23,0
EDDM,2022-07-07,417,425,0,366,373,0,77,752,13,0
EDDM,2022-07-08,437,437,0,382,380,0,92,765,17,0
EDDM,2022-07-09,414,411,0,360,357,0,86,724,15,0
EDDM,2022-07-10,423,422,0,367,366,0,88,734,23,0
EDDM,2022-07-11,445,444,0,391,389,0,86,778,25,0
EDDM,2022-07-12,417,420,0,370,371,0,85,730,22,0
EDDM,2022-07-13,416,422,0,364,370,0,87,732,19,0
EDDM,2022-07-14,426,427,0,373,378,0,80,757,16,0
EDDM,2022-07-15,421,427,0,368,371,0,93,743,12,0
EDDM,2022-07-16,411,395,0,358,342,0,84,709,13,0
EDDM,2022-07-17,412,420,0,354,364,0,89,724,19,0
EDDM,2022-07-18,429,421,0,374,364,0,93,740,17,0
EDDM,2022-07-19,405,409,0,353,360,0,81,724,9,0
EDDM,2022-07-20,418,420,0,368,369,0,79,746,13,0
EDDM,2022-07-21,418,423,0,368,372,0,80,744,17,0
EDDM,2022-07-22,434,430,0,377,373,0,94,762,8,0
EDDM,2022-07-23,410,402,0,358,351,0,81,709,22,0
EDDM,2022-07-24,434,430,0,378,372,0,87,748,29,0
EDDM,2022-07-25,424,422,0,367,368,0,87,741,18,0
EDDM,2022-07-26,425,423,0,373,376,0,88,735,25,0
EDDM,2022-07-27,231,235,0,197,202,0,49,385,32,0
EDDM,2022-07-28,425,433,0,381,383,0,77,765,16,0
EDDM,2022-07-29,460,461,0,405,402,0,92,797,32,0
EDDM,2022-07-30,432,434,0,379,380,0,84,764,18,0
EDDM,2022-07-31,443,434,0,387,378,0,88,772,17,0
EDDM,2022-08-01,460,464,0,407,411,0,88,813,23,0
EDDM,2022-08-02,448,446,0,400,397,0,85,787,22,0
EDDM,2022-08-03,461,465,0,406,410,0,90,815,21,0
EDDM,2022-08-04,454,459,0,402,408,0,81,815,17,0
EDDM,2022-08-05,452,454,0,398,399,0,87,807,12,0
EDDM,2022-08-06,434,432,0,385,382,0,80,771,15,0
EDDM,2022-08-07,438,436,0,384,382,0,91,777,6,0
EDDM,2022-08-08,464,467,0,410,414,0,90,817,24,0
EDDM,2022-08-09,441,437,0,392,387,0,88,779,11,0
EDDM,2022-08-10,438,442,0,383,387,0,88,781,11,0
EDDM,2022-08-11,453,450,0,402,400,0,82,805,16,0
EDDM,2022-08-12,458,464,0,405,407,0,87,819,16,0
EDDM,2022-08-13,438,430,0,385,378,0,78,777,13,0
EDDM,2022-08-14,439,445,0,387,393,0,79,788,17,0
EDDM,2022-08-15,462,460,0,407,403,0,83,813,26,0
EDDM,2022-08-16,442,439,0,392,390,0,87,781,13,0
EDDM,2022-08-17,453,460,0,400,407,0,85,814,14,0
EDDM,2022-08-18,458,455,0,407,403,0,81,815,17,0
EDDM,2022-08-19,456,460,0,401,407,0,88,812,16,0
EDDM,2022-08-20,444,436,0,391,383,0,80,776,24,0
EDDM,2022-08-21,457,457,0,403,403,0,83,809,22,0
EDDM,2022-08-22,454,457,0,401,405,0,89,815,7,0
EDDM,2022-08-23,447,439,0,397,391,0,86,788,12,0
EDDM,2022-08-24,458,458,0,405,403,0,83,815,18,0
EDDM,2022-08-25,464,466,0,410,414,0,82,837,11,0
EDDM,2022-08-26,451,453,0,398,397,0,86,806,12,0
EDDM,2022-08-27,454,448,0,400,396,0,81,802,19,0
EDDM,2022-08-28,454,463,0,402,409,0,83,816,18,0
EDDM,2022-08-29,461,462,0,408,407,0,87,825,11,0
EDDM,2022-08-30,454,448,0,405,398,0,89,799,14,0
EDDM,2022-08-31,464,471,0,413,418,0,83,830,22,0
EDDM,2022-09-01,462,469,0,408,415,0,87,836,8,0
EDDM,2022-09-02,320,304,0,286,273,0,51,548,25,0
EDDM,2022-09-03,444,447,0,394,396,0,75,805,11,0
EDDM,2022-09-04,461,463,0,408,411,0,80,832,12,0
EDDM,2022-09-05,476,477,0,422,424,0,89,842,22,0
EDDM,2022-09-06,470,471,0,421,417,0,87,836,18,0
EDDM,2022-09-07,485,487,0,429,434,0,90,865,17,0
EDDM,2022-09-08,483,484,0,430,430,0,84,860,23,0
EDDM,2022-09-09,471,473,0,417,417,0,86,846,12,0
EDDM,2022-09-10,459,446,0,406,394,0,78,814,13,0
EDDM,2022-09-11,468,475,0,412,420,0,85,837,21,0
EDDM,2022-09-12,471,472,0,419,418,0,91,836,16,0
EDDM,2022-09-13,466,452,0,414,403,0,92,807,19,0
EDDM,2022-09-14,477,483,0,422,427,0,84,850,26,0
EDDM,2022-09-15,480,478,0,426,426,0,86,844,28,0
EDDM,2022-09-16,453,457,0,398,402,0,89,806,15,0
EDDM,2022-09-17,454,443,0,402,391,0,77,795,25,0
EDDM,2022-09-18,468,465,0,415,414,0,84,821,28,0
EDDM,2022-09-19,473,476,0,421,424,0,83,841,25,0
EDDM,2022-09-20,451,460,0,404,410,0,80,811,20,0
EDDM,2022-09-21,482,472,0,428,419,0,87,848,19,0
EDDM,2022-09-22,480,493,0,426,438,0,88,857,28,0
EDDM,2022-09-23,490,487,0,437,432,0,86,858,33,0
EDDM,2022-09-24,445,436,0,394,385,0,76,788,17,0
EDDM,2022-09-25,468,478,0,414,424,0,86,825,35,0
EDDM,2022-09-26,475,476,0,425,426,0,81,844,26,0
EDDM,2022-09-27,461,455,0,413,408,0,84,812,20,0
EDDM,2022-09-28,478,468,0,424,416,0,85,845,16,0
EDDM,2022-09-29,460,468,0,406,409,0,83,830,15,0
EDDM,2022-09-30,491,479,0,436,422,0,86,847,37,0
EDDM,2022-10-01,448,442,0,395,390,0,77,792,21,0
EDDM,2022-10-02,462,474,0,406,420,0,84,824,28,0
EDDM,2022-10-03,491,486,0,440,435,0,76,868,33,0
EDDM,2022-10-04,465,464,0,416,419,0,81,821,27,0
EDDM,2022-10-05,467,472,0,414,420,0,86,834,19,0
EDDM,2022-10-06,458,471,0,407,419,0,78,815,36,0
EDDM,2022-10-07,460,464,0,405,410,0,91,818,15,0
EDDM,2022-10-08,437,426,0,382,373,0,76,769,18,0
EDDM,2022-10-09,454,458,0,400,403,0,86,802,24,0
EDDM,2022-10-10,461,470,0,411,420,0,83,825,23,0
EDDM,2022-10-11,454,452,0,407,404,0,85,801,20,0
EDDM,2022-10-12,453,453,0,395,399,0,85,809,12,0
EDDM,2022-10-13,441,445,0,392,395,0,80,795,11,0
EDDM,2022-10-14,469,465,0,410,408,0,90,822,22,0
EDDM,2022-10-15,425,423,0,375,369,0,76,761,11,0
EDDM,2022-10-16,455,457,0,400,402,0,85,814,13,0
EDDM,2022-10-17,438,441,0,389,390,0,83,786,10,0
EDDM,2022-10-18,421,425,0,374,378,0,82,753,11,0
EDDM,2022-10-19,443,439,0,388,387,0,91,775,16,0
EDDM,2022-10-20,468,459,0,415,407,0,84,820,23,0
EDDM,2022-10-21,432,436,0,377,382,0,89,765,14,0
EDDM,2022-10-22,434,430,0,382,377,0,84,769,11,0
EDDM,2022-10-23,444,444,0,388,391,0,91,775,22,0
EDDM,2022-10-24,455,458,0,403,406,0,89,801,23,0
EDDM,2022-10-25,453,444,0,401,396,0,86,789,22,0
EDDM,2022-10-26,465,474,0,412,421,0,91,811,37,0
EDDM,2022-10-27,460,456,0,408,401,0,88,809,19,0
EDDM,2022-10-28,455,467,0,400,409,0,91,816,15,0
EDDM,2022-10-29,443,428,0,386,372,0,84,767,20,0
EDDM,2022-10-30,406,432,0,352,378,0,86,739,13,0
EDDM,2022-10-31,412,405,0,362,355,0,84,720,13,0
EDDM,2022-11-01,402,391,0,358,347,0,70,710,13,0
EDDM,2022-11-02,398,407,0,352,361,0,80,712,13,0
EDDM,2022-11-03,418,423,0,370,372,0,80,745,16,0
EDDM,2022-11-04,424,425,0,375,377,0,86,752,11,0
EDDM,2022-11-05,389,378,0,341,325,0,77,688,2,0
EDDM,2022-11-06,412,422,0,358,366,0,80,744,10,0
EDDM,2022-11-07,412,408,0,360,356,0,85,713,22,0
EDDM,2022-11-08,385,388,0,345,345,0,74,682,17,0
EDDM,2022-11-09,384,388,0,337,344,0,77,679,16,0
EDDM,2022-11-10,409,409,0,365,360,0,81,715,22,0
EDDM,2022-11-11,420,420,0,366,372,0,88,743,9,0
EDDM,2022-11-12,362,346,0,314,300,0,79,621,8,0
EDDM,2022-11-13,403,409,0,354,357,0,83,704,25,0
EDDM,2022-11-14,403,409,0,355,359,0,85,707,20,0
EDDM,2022-11-15,392,392,0,349,348,0,74,694,16,0
EDDM,2022-11-16,383,378,0,340,337,0,77,670,14,0
EDDM,2022-11-17,415,418,0,365,367,0,76,734,23,0
EDDM,2022-11-18,399,411,0,355,361,0,79,721,10,0
EDDM,2022-11-19,360,346,0,309,298,0,80,614,12,0
EDDM,2022-11-20,378,382,0,332,334,0,79,669,12,0
EDDM,2022-11-21,386,397,0,339,351,0,85,682,16,0
EDDM,2022-11-22,378,363,0,335,319,0,78,656,7,0
EDDM,2022-11-23,369,367,0,325,326,0,78,648,10,0
EDDM,2022-11-24,391,400,0,346,356,0,75,708,8,0
EDDM,2022-11-25,402,403,0,359,356,0,80,716,9,0
EDDM,2022-11-26,349,338,0,303,291,0,78,598,11,0
EDDM,2022-11-27,375,383,0,325,337,0,79,666,13,0
EDDM,2022-11-28,397,392,0,346,344,0,86,688,15,0
EDDM,2022-11-29,382,377,0,338,332,0,80,667,12,0
EDDM,2022-11-30,379,387,0,335,343,0,81,665,20,0
EDDM,2022-12-01,395,398,0,346,349,0,83,702,8,0
EDDM,2022-12-02,393,389,0,347,345,0,83,677,22,0
EDDM,2022-12-03,334,332,0,290,285,0,77,583,6,0
EDDM,2022-12-04,372,372,0,324,328,0,75,655,14,0
EDDM,2022-12-05,382,389,0,334,342,0,81,682,8,0
EDDM,2022-12-06,352,348,0,310,306,0,71,620,9,0
EDDM,2022-12-07,358,361,0,316,318,0,77,624,18,0
EDDM,2022-12-08,389,390,0,346,345,0,76,692,11,0
EDDM,2022-12-09,383,384,0,340,341,0,79,674,14,0
EDDM,2022-12-10,343,333,0,298,287,0,72,592,12,0
EDDM,2022-12-11,326,331,0,285,287,0,69,582,6,0
EDDM,2022-12-12,361,367,0,312,320,0,87,634,7,0
EDDM,2022-12-13,347,344,0,308,303,0,72,613,6,0
EDDM,2022-12-14,241,204,0,199,175,0,71,355,19,0
EDDM,2022-12-15,325,349,0,287,296,0,78,576,20,0
EDDM,2022-12-16,306,298,0,261,255,0,78,512,14,0
EDDM,2022-12-17,300,298,0,253,248,0,76,506,16,0
EDDM,2022-12-18,305,326,0,259,275,0,76,550,5,0
EDDM,2022-12-19,330,327,0,280,279,0,86,559,12,0
EDDM,2022-12-20,369,365,0,327,321,0,75,646,13,0
EDDM,2022-12-21,371,374,0,324,327,0,80,652,13,0
EDDM,2022-12-22,395,392,0,349,345,0,81,694,12,0
EDDM,2022-12-23,415,413,0,363,366,0,85,731,12,0
EDDM,2022-12-24,324,269,0,280,225,0,72,515,6,0
EDDM,2022-12-25,247,291,0,205,248,0,71,450,17,0
EDDM,2022-12-26,330,341,0,282,290,0,74,588,9,0
EDDM,2022-12-27,332,329,0,291,282,0,72,578,11,0
EDDM,2022-12-28,319,325,0,276,283,0,75,558,11,0
EDDM,2022-12-29,342,339,0,295,289,0,82,593,6,0
EDDM,2022-12-30,335,339,0,290,292,0,76,594,4,0
EDDM,2022-12-31,306,273,0,262,228,0,73,504,2,0
EGLL,2022-01-01,365,371,0,205,205,0,342,394,0,0
EGLL,2022-01-02,426,436,0,251,255,0,365,497,0,0
EGLL,2022-01-03,443,439,0,257,260,0,367,515,0,0
EGLL,2022-01-04,432,430,0,246,244,0,368,494,0,0
EGLL,2022-01-05,401,403,0,221,219,0,364,440,0,0
EGLL,2022-01-06,396,403,0,217,220,0,368,431,0,0
EGLL,2022-01-07,419,410,0,233,232,0,369,460,0,0
EGLL,2022-01-09,440,438,0,258,255,0,376,502,0,0
EGLL,2022-01-10,377,371,0,198,200,0,351,397,0,0
EGLL,2022-01-11,340,336,0,169,167,0,351,325,0,0
EGLL,2022-01-12,326,335,0,160,163,0,355,306,0,0
EGLL,2022-01-13,358,357,0,181,182,0,373,342,0,0
EGLL,2022-01-14,371,370,0,198,200,0,349,392,0,0
EGLL,2022-01-15,370,379,0,196,200,0,370,379,0,0
EGLL,2022-01-16,394,389,0,214,209,0,367,416,0,0
EGLL,2022-01-17,332,329,0,167,167,0,331,330,0,0
EGLL,2022-01-18,306,300,0,144,147,0,323,283,0,0
EGLL,2022-01-19,289,300,0,138,141,0,317,272,0,0
EGLL,2022-01-20,324,326,0,162,167,0,335,315,0,0
EGLL,2022-01-21,345,347,0,180,184,0,334,358,0,0
EGLL,2022-01-22,354,358,0,194,191,0,344,368,0,0
EGLL,2022-01-23,378,375,0,206,207,0,342,411,0,0
EGLL,2022-01-24,327,324,0,163,165,0,322,329,0,0
EGLL,2022-01-25,300,286,0,141,142,0,310,276,0,0
EGLL,2022-01-27,324,325,0,161,168,0,326,323,0,0
EGLL,2022-01-28,336,339,0,176,178,0,329,346,0,0
EGLL,2022-01-29,350,331,0,191,187,0,319,362,0,0
EGLL,2022-01-30,359,370,0,207,207,0,319,410,0,0
EGLL,2022-01-31,317,316,0,164,166,0,313,320,0,0
EGLL,2022-02-01,317,308,0,163,163,0,310,315,0,0
EGLL,2022-02-02,303,314,0,161,158,0,308,309,0,0
EGLL,2022-02-03,353,344,0,194,194,0,313,384,0,0
EGLL,2022-02-04,355,353,0,200,201,0,311,397,0,0
EGLL,2022-02-05,365,368,0,210,210,0,328,405,0,0
EGLL,2022-02-09,298,309,0,160,155,0,302,305,0,0
EGLL,2022-02-10,367,361,0,204,203,0,330,398,0,0
EGLL,2022-02-11,408,409,0,253,246,0,312,505,0,0
EGLL,2022-02-12,416,419,0,254,253,0,349,486,0,0
EGLL,2022-02-13,425,424,0,255,261,0,342,507,0,0
EGLL,2022-02-14,363,367,0,209,215,0,309,421,0,0
EGLL,2022-02-15,325,321,0,172,177,0,297,349,0,0
EGLL,2022-02-16,328,339,0,177,172,0,330,337,0,0
EGLL,2022-02-17,378,370,0,212,213,0,324,424,0,0
EGLL,2022-02-18,339,328,0,189,184,0,289,378,0,0
EGLL,2022-02-19,422,426,0,262,258,0,357,491,0,0
EGLL,2022-02-20,384,396,0,213,226,0,351,429,0,0
EGLL,2022-02-21,330,348,0,172,197,0,308,370,0,0
EGLL,2022-02-22,338,334,0,177,181,0,319,353,0,0
EGLL,2022-02-23,353,360,0,198,196,0,330,383,0,0
EGLL,2022-02-24,391,391,0,226,228,0,332,450,0,0
EGLL,2022-02-28,412,414,0,254,257,0,312,514,0,0
EGLL,2022-03-01,404,403,0,247,246,0,317,490,0,0
EGLL,2022-03-02,411,413,0,251,244,0,345,479,0,0
EGLL,2022-03-03,437,430,0,271,269,0,344,523,0,0
EGLL,2022-03-04,447,444,0,279,279,0,338,553,0,0
EGLL,2022-03-05,436,442,0,267,268,0,356,522,0,0
EGLL,2022-03-06,485,485,0,304,302,0,366,604,0,0
EGLL,2022-03-07,434,432,0,265,264,0,346,520,0,0
EGLL,2022-03-08,415,409,0,247,247,0,336,488,0,0
EGLL,2022-03-09,428,429,0,259,257,0,350,507,0,0
EGLL,2022-03-10,453,452,0,282,282,0,358,547,0,0
EGLL,2022-03-11,470,468,0,298,296,0,349,589,0,0
EGLL,2022-03-12,454,452,0,280,274,0,369,537,0,0
EGLL,2022-03-13,500,500,0,318,322,0,371,629,0,0
EGLL,2022-03-14,451,448,0,276,278,0,351,548,0,0
EGLL,2022-03-15,422,421,0,250,249,0,350,493,0,0
EGLL,2022-03-16,432,433,0,259,254,0,364,501,0,0
EGLL,2022-03-17,461,462,0,283,285,0,370,553,0,0
EGLL,2022-03-18,480,476,0,301,300,0,363,593,0,0
EGLL,2022-03-19,453,457,0,278,277,0,371,539,0,0
EGLL,2022-03-20,489,488,0,305,309,0,371,606,0,0
EGLL,2022-03-21,443,443,0,271,273,0,344,542,0,0
EGLL,2022-03-22,414,414,0,243,247,0,347,481,0,0
EGLL,2022-03-23,430,431,0,256,252,0,366,495,0,0
EGLL,2022-03-24,445,449,0,273,275,0,358,536,0,0
EGLL,2022-03-25,483,472,0,304,297,0,365,590,0,0
EGLL,2022-03-26,447,451,0,273,273,0,367,531,0,0
EGLL,2022-03-27,541,543,0,346,348,0,401,683,0,0
EGLL,2022-03-28,525,519,0,332,336,0,375,669,0,0
EGLL,2022-03-29,519,514,0,336,332,0,371,662,0,0
EGLL,2022-03-30,455,460,0,268,280,0,372,543,0,0
EGLL,2022-03-31,476,466,0,292,283,0,381,561,0,0
EGLL,2022-04-01,501,509,0,315,327,0,371,639,0,0
EGLL,2022-04-02,511,517,0,319,322,0,403,625,0,0
EGLL,2022-04-03,515,518,0,325,326,0,392,641,0,0
EGLL,2022-04-04,542,543,0,350,354,0,383,702,0,0
EGLL,2022-04-05,538,538,0,354,351,0,372,704,0,0
EGLL,2022-04-06,554,550,0,367,364,0,381,723,0,0
EGLL,2022-04-07,548,552,0,357,360,0,393,707,0,0
EGLL,2022-04-08,564,559,0,369,371,0,388,735,0,0
EGLL,2022-04-09,544,549,0,346,352,0,411,682,0,0
EGLL,2022-04-10,552,555,0,355,354,0,407,700,0,0
EGLL,2022-04-11,570,566,0,375,376,0,388,748,0,0
EGLL,2022-04-12,558,558,0,367,367,0,389,727,0,0
EGLL,2022-04-13,569,568,0,374,371,0,397,740,0,0
EGLL,2022-04-14,564,560,0,368,364,0,403,721,0,0
EGLL,2022-04-15,554,555,0,356,362,0,397,712,0,0
EGLL,2022-04-16,540,550,0,335,344,0,418,672,0,0
EGLL,2022-04-17,565,563,0,358,355,0,424,704,0,0
EGLL,2022-04-18,574,567,0,369,366,0,403,738,0,0
EGLL,2022-04-19,580,577,0,383,381,0,394,763,0,0
EGLL,2022-04-20,541,540,0,346,345,0,395,686,0,0
EGLL,2022-04-21,535,541,0,335,341,0,404,672,0,0
EGLL,2022-04-22,542,541,0,343,346,0,392,691,0,0
EGLL,2022-04-23,525,534,0,322,328,0,420,639,0,0
EGLL,2022-04-24,553,552,0,348,344,0,421,684,0,0
EGLL,2022-04-25,540,537,0,342,344,0,386,691,0,0
EGLL,2022-04-26,537,536,0,339,339,0,393,680,0,0
EGLL,2022-04-27,535,535,0,342,339,0,389,681,0,0
EGLL,2022-04-28,544,547,0,342,345,0,411,680,0,0
EGLL,2022-04-29,547,547,0,345,348,0,404,690,0,0
EGLL,2022-04-30,527,530,0,325,330,0,409,648,0,0
EGLL,2022-05-01,569,566,0,359,357,0,421,714,0,0
EGLL,2022-05-02,562,561,0,361,361,0,396,727,0,0
EGLL,2022-05-03,573,566,0,371,363,0,406,733,0,0
EGLL,2022-05-04,550,552,0,349,351,0,404,698,0,0
EGLL,2022-05-05,561,562,0,358,360,0,410,713,0,0
EGLL,2022-05-06,560,567,0,358,364,0,405,722,0,0
EGLL,2022-05-07,547,548,0,332,339,0,436,659,0,0
EGLL,2022-05-08,581,578,0,365,358,0,439,720,0,0
EGLL,2022-05-09,561,564,0,354,355,0,412,713,0,0
EGLL,2022-05-10,578,577,0,363,366,0,427,728,0,0
EGLL,2022-05-11,576,573,0,362,360,0,430,719,0,0
EGLL,2022-05-12,568,575,0,359,364,0,427,716,0,0
EGLL,2022-05-13,572,569,0,362,364,0,417,724,0,0
EGLL,2022-05-14,560,569,0,340,347,0,456,673,0,0
EGLL,2022-05-15,585,571,0,362,354,0,446,710,0,0
EGLL,2022-05-16,560,564,0,351,354,0,414,710,0,0
EGLL,2022-05-17,580,576,0,365,359,0,438,718,0,0
EGLL,2022-05-18,573,569,0,359,353,0,435,707,0,0
EGLL,2022-05-19,574,582,0,362,368,0,435,721,0,0
EGLL,2022-05-20,564,566,0,350,357,0,420,710,0,0
EGLL,2022-05-21,568,565,0,339,343,0,455,678,0,0
EGLL,2022-05-22,582,577,0,362,357,0,446,713,0,0
EGLL,2022-05-23,570,574,0,356,360,0,436,708,0,0
EGLL,2022-05-24,578,564,0,366,352,0,427,715,0,0
EGLL,2022-05-25,568,578,0,352,362,0,438,708,0,0
EGLL,2022-05-26,570,573,0,352,354,0,440,703,0,0
EGLL,2022-05-27,585,584,0,364,368,0,442,727,0,0
EGLL,2022-05-28,562,566,0,340,343,0,459,669,0,0
EGLL,2022-05-29,580,575,0,349,348,0,461,694,0,0
EGLL,2022-05-30,575,568,0,363,361,0,417,726,0,0
EGLL,2022-05-31,573,569,0,358,355,0,422,720,0,0
