ICAO,MOF,PHASE,CAP,PK_THRU,CAP70,SHARE_TIME_ABOVE,SHARE_DIFF,MVT_DIFF
EDDM,2021-10,DEP,14,11,9.799999999999999,0.0967741935483871,-0.21428571428571427,-3
EDDM,2021-11,DEP,14,12,9.799999999999999,0.11067193675889328,-0.14285714285714285,-2
EDDM,2021-12,DEP,14,12,9.799999999999999,0.10812109562710236,-0.14285714285714285,-2
EDDM,2022-01,DEP,14,10,9.799999999999999,0.07287050713934022,-0.2857142857142857,-4
EDDM,2022-02,DEP,14,11,9.799999999999999,0.07415368081676518,-0.21428571428571427,-3
EDDM,2022-03,DEP,14,11,9.799999999999999,0.0916072408118486,-0.21428571428571427,-3
EDDM,2022-04,DEP,14,12,9.799999999999999,0.1365991521431936,-0.14285714285714285,-2
EDDM,2022-05,DEP,14,13,9.799999999999999,0.1575840145322434,-0.07142857142857142,-1
EDDM,2022-06,DEP,14,12,9.799999999999999,0.16291877007801744,-0.14285714285714285,-2
EDDM,2022-07,DEP,14,11,9.799999999999999,0.11481975967957277,-0.21428571428571427,-3
EDDM,2022-08,DEP,14,12,9.799999999999999,0.1626559714795009,-0.14285714285714285,-2
EDDM,2022-09,DEP,14,12,9.799999999999999,0.1703499079189687,-0.14285714285714285,-2
EDDM,2022-10,DEP,14,12,9.799999999999999,0.16394927536231885,-0.14285714285714285,-2
EDDM,2022-11,DEP,14,12,9.799999999999999,0.13257033857892228,-0.14285714285714285,-2
EDDM,2022-12,DEP,14,10,9.799999999999999,0.0847378277153558,-0.2857142857142857,-4
EGLL,2019-01,DEP,11,12,7.699999999999999,0.7410672853828306,0.09090909090909091,1
EGLL,2019-02,DEP,11,13,7.699999999999999,0.7894464562855664,0.18181818181818182,2
EGLL,2019-03,DEP,11,13,7.699999999999999,0.79935125115848,0.18181818181818182,2
EGLL,2019-04,DEP,11,13,7.699999999999999,0.8396764985727878,0.18181818181818182,2
EGLL,2019-05,DEP,11,13,7.699999999999999,0.8406466512702079,0.18181818181818182,2
EGLL,2019-06,DEP,11,13,7.699999999999999,0.8633569739952719,0.18181818181818182,2
EGLL,2019-07,DEP,11,13,7.699999999999999,0.8510735495660119,0.18181818181818182,2
EGLL,2019-08,DEP,11,13,7.699999999999999,0.8577960676726109,0.18181818181818182,2
EGLL,2019-09,DEP,11,13,7.699999999999999,0.8003820439350525,0.18181818181818182,2
EGLL,2019-10,DEP,11,13,7.699999999999999,0.845513413506013,0.18181818181818182,2
EGLL,2019-11,DEP,11,13,7.699999999999999,0.7970802919708029,0.18181818181818182,2
EGLL,2019-12,DEP,11,13,7.699999999999999,0.7594202898550725,0.18181818181818182,2
EGLL,2020-01,DEP,11,12,7.699999999999999,0.761660447761194,0.09090909090909091,1
EGLL,2020-02,DEP,11,12,7.699999999999999,0.7411471321695761,0.09090909090909091,1
EGLL,2020-03,DEP,11,12,7.699999999999999,0.40635696821515893,0.09090909090909091,1
EGLL,2020-04,DEP,11,4,7.699999999999999,0,-0.6363636363636364,-7
EGLL,2020-05,DEP,11,4,7.699999999999999,6.134969325153375e-4,-0.6363636363636364,-7
EGLL,2020-06,DEP,11,5,7.699999999999999,0,-0.5454545454545454,-6
EGLL,2020-07,DEP,11,6,7.699999999999999,0.013048016701461378,-0.45454545454545453,-5
EGLL,2020-08,DEP,11,7,7.699999999999999,0.048004042445679636,-0.36363636363636365,-4
EGLL,2020-09,DEP,11,7,7.699999999999999,0.036138358286009295,-0.36363636363636365,-4
EGLL,2020-10,DEP,11,8,7.699999999999999,0.0905109489051095,-0.2727272727272727,-3
EGLL,2020-11,DEP,11,6,7.699999999999999,0.023280996210070383,-0.45454545454545453,-5
EGLL,2020-12,DEP,11,7,7.699999999999999,0.025205761316872428,-0.36363636363636365,-4
EGLL,2021-01,DEP,11,6,7.699999999999999,0.007637752318603383,-0.45454545454545453,-5
EGLL,2021-02,DEP,11,5,7.699999999999999,0.0018867924528301887,-0.5454545454545454,-6
EGLL,2021-03,DEP,11,6,7.699999999999999,0.007194244604316547,-0.45454545454545453,-5
EGLL,2021-04,DEP,11,6,7.699999999999999,0.004479283314669653,-0.45454545454545453,-5
EGLL,2021-05,DEP,11,6,7.699999999999999,0.009453781512605041,-0.45454545454545453,-5
EGLL,2021-06,DEP,11,7,7.699999999999999,0.02198364008179959,-0.36363636363636365,-4
EGLL,2021-07,DEP,11,8,7.699999999999999,0.06938379427462397,-0.2727272727272727,-3
EGLL,2021-08,DEP,11,9,7.699999999999999,0.12219570405727924,-0.18181818181818182,-2
EGLL,2021-09,DEP,11,9,7.699999999999999,0.2272055199605717,-0.18181818181818182,-2
EGLL,2021-10,DEP,11,10,7.699999999999999,0.2736693358455016,-0.09090909090909091,-1
EGLL,2021-11,DEP,11,10,7.699999999999999,0.2901504124211548,-0.09090909090909091,-1
EGLL,2021-12,DEP,11,10,7.699999999999999,0.3089201877934272,-0.09090909090909091,-1
EGLL,2022-01,DEP,11,10,7.699999999999999,0.23323170731707318,-0.09090909090909091,-1
EGLL,2022-02,DEP,11,10,7.699999999999999,0.22589345920431558,-0.09090909090909091,-1
EGLL,2022-03,DEP,11,11,7.699999999999999,0.4218455743879473,0,0
EGLL,2022-04,DEP,11,11,7.699999999999999,0.6025641025641025,0,0
EGLL,2022-05,DEP,11,12,7.699999999999999,0.6543608675588372,0.09090909090909091,1
EGLL,2022-06,DEP,11,12,7.699999999999999,0.6521335807050093,0.09090909090909091,1
EGLL,2022-07,DEP,11,11,7.699999999999999,0.604954954954955,0,0
EGLL,2022-08,DEP,11,11,7.699999999999999,0.6020267157991709,0,0
EGLL,2022-09,DEP,11,11,7.699999999999999,0.6106906338694418,0,0
EGLL,2022-10,DEP,11,12,7.699999999999999,0.6327944572748267,0.09090909090909091,1
EGLL,2022-11,DEP,11,12,7.699999999999999,0.6618979494515975,0.09090909090909091,1
EGLL,2022-12,DEP,11,12,7.699999999999999,0.6114678899082568,0.09090909090909091,1
EHAM,2019-01,DEP,18,17,12.6,0.21467146714671467,-0.05555555555555555,-1
EHAM,2019-02,DEP,18,18,12.6,0.25732737208147044,0,0
EHAM,2019-03,DEP,18,18,12.6,0.24107536359629794,0,0
EHAM,2019-04,DEP,18,18,12.6,0.29304347826086957,0,0
EHAM,2019-05,DEP,18,18,12.6,0.29499379395945385,0,0
EHAM,2019-06,DEP,18,18,12.6,0.28275570583262893,0,0
EHAM,2019-07,DEP,18,18,12.6,0.2924260834345889,0,0
EHAM,2019-08,DEP,18,18,12.6,0.297221103503826,0,0
EHAM,2019-09,DEP,18,18,12.6,0.308974358974359,0,0
EHAM,2019-10,DEP,18,18,12.6,0.3097457627118644,0,0
EHAM,2019-11,DEP,18,19,12.6,0.27049180327868855,0.05555555555555555,1
EHAM,2019-12,DEP,18,18,12.6,0.25972222222222224,0,0
EHAM,2020-01,DEP,18,18,12.6,0.24064665127020785,0,0
EHAM,2020-02,DEP,18,18,12.6,0.22751579970831307,0,0
EHAM,2020-03,DEP,18,17,12.6,0.1347305389221557,-0.05555555555555555,-1
EHAM,2020-04,DEP,18,4,12.6,0,-0.7777777777777778,-14
EHAM,2020-05,DEP,18,6,12.6,0,-0.6666666666666666,-12
EHAM,2020-06,DEP,18,8,12.6,0.004009163802978236,-0.5555555555555556,-10
EHAM,2020-07,DEP,18,13,12.6,0.050385837494325916,-0.2777777777777778,-5
EHAM,2020-08,DEP,18,14,12.6,0.0664626147791867,-0.2222222222222222,-4
EHAM,2020-09,DEP,18,13,12.6,0.06031307550644567,-0.2777777777777778,-5
EHAM,2020-10,DEP,18,13,12.6,0.052980132450331126,-0.2777777777777778,-5
EHAM,2020-11,DEP,18,12,12.6,0.03820960698689956,-0.3333333333333333,-6
EHAM,2020-12,DEP,18,12,12.6,0.04338624338624339,-0.3333333333333333,-6
EHAM,2021-01,DEP,18,12,12.6,0.04130808950086059,-0.3333333333333333,-6
EHAM,2021-02,DEP,18,10,12.6,0.016159105034182723,-0.4444444444444444,-8
EHAM,2021-03,DEP,18,10,12.6,0.019707207207207207,-0.4444444444444444,-8
EHAM,2021-04,DEP,18,11,12.6,0.02041912950026867,-0.3888888888888889,-7
EHAM,2021-05,DEP,18,11,12.6,0.03398300849575212,-0.3888888888888889,-7
EHAM,2021-06,DEP,18,13,12.6,0.05694117647058824,-0.2777777777777778,-5
EHAM,2021-07,DEP,18,15,12.6,0.10953769262807164,-0.16666666666666666,-3
EHAM,2021-08,DEP,18,15,12.6,0.13595413595413594,-0.16666666666666666,-3
EHAM,2021-09,DEP,18,16,12.6,0.1276962899050906,-0.1111111111111111,-2
EHAM,2021-10,DEP,18,15,12.6,0.13397732045359093,-0.16666666666666666,-3
EHAM,2021-11,DEP,18,16,12.6,0.13695968916949977,-0.1111111111111111,-2
EHAM,2021-12,DEP,18,16,12.6,0.140625,-0.1111111111111111,-2
EHAM,2022-01,DEP,18,15,12.6,0.11287313432835822,-0.16666666666666666,-3
EHAM,2022-02,DEP,18,15,12.6,0.10963793982661907,-0.16666666666666666,-3
EHAM,2022-03,DEP,18,15,12.6,0.1360759493670886,-0.16666666666666666,-3
EHAM,2022-04,DEP,18,15,12.6,0.12955465587044535,-0.16666666666666666,-3
EHAM,2022-05,DEP,18,16,12.6,0.18579234972677597,-0.1111111111111111,-2
EHAM,2022-06,DEP,18,15,12.6,0.17096219931271478,-0.16666666666666666,-3
EHAM,2022-07,DEP,18,14,12.6,0.1383983572895277,-0.2222222222222222,-4
EHAM,2022-08,DEP,18,15,12.6,0.16275236918005767,-0.16666666666666666,-3
EHAM,2022-09,DEP,18,15,12.6,0.15751383567475521,-0.16666666666666666,-3
EHAM,2022-10,DEP,18,15,12.6,0.15159235668789808,-0.16666666666666666,-3
EHAM,2022-11,DEP,18,14,12.6,0.11063423938960419,-0.2222222222222222,-4
EHAM,2022-12,DEP,18,13,12.6,0.08072562358276644,-0.2777777777777778,-5
LEMD,2019-01,DEP,13,14,9.1,0.23769507803121248,0.07692307692307693,1
LEMD,2019-02,DEP,13,14,9.1,0.24304021210782148,0.07692307692307693,1
LEMD,2019-03,DEP,13,14,9.1,0.2274712187375943,0.07692307692307693,1
LEMD,2019-04,DEP,13,15,9.1,0.27491961414790994,0.15384615384615385,2
LEMD,2019-05,DEP,13,14,9.1,0.2954808806488992,0.07692307692307693,1
LEMD,2019-06,DEP,13,15,9.1,0.322884012539185,0.15384615384615385,2
LEMD,2019-07,DEP,13,14,9.1,0.30913877397517864,0.07692307692307693,1
LEMD,2019-08,DEP,13,14,9.1,0.2947732513451191,0.07692307692307693,1
LEMD,2019-09,DEP,13,15,9.1,0.30729374252690317,0.15384615384615385,2
LEMD,2019-10,DEP,13,15,9.1,0.2999219968798752,0.15384615384615385,2
LEMD,2019-11,DEP,13,14,9.1,0.26367104705383637,0.07692307692307693,1
LEMD,2019-12,DEP,13,14,9.1,0.25660228616476155,0.07692307692307693,1
LEMD,2020-01,DEP,13,14,9.1,0.2386994448850119,0.07692307692307693,1
LEMD,2020-02,DEP,13,14,9.1,0.226039016115352,0.07692307692307693,1
LEMD,2020-03,DEP,13,12,9.1,0.125,-0.07692307692307693,-1
LEMD,2020-04,DEP,13,2,9.1,0,-0.8461538461538461,-11
LEMD,2020-05,DEP,13,2,9.1,0,-0.8461538461538461,-11
LEMD,2020-06,DEP,13,3,9.1,0,-0.7692307692307693,-10
LEMD,2020-07,DEP,13,6,9.1,0.001413760603204524,-0.5384615384615384,-7
LEMD,2020-08,DEP,13,8,9.1,0.009337483325922631,-0.38461538461538464,-5
LEMD,2020-09,DEP,13,7,9.1,0.008442776735459663,-0.46153846153846156,-6
LEMD,2020-10,DEP,13,7,9.1,0.007267441860465116,-0.46153846153846156,-6
LEMD,2020-11,DEP,13,7,9.1,0.0026136957658128594,-0.46153846153846156,-6
LEMD,2020-12,DEP,13,8,9.1,0.015625,-0.38461538461538464,-5
LEMD,2021-01,DEP,13,7,9.1,0.009841443411700382,-0.46153846153846156,-6
LEMD,2021-02,DEP,13,7,9.1,0.010106681639528355,-0.46153846153846156,-6
LEMD,2021-03,DEP,13,8,9.1,0.012207527975584944,-0.38461538461538464,-5
LEMD,2021-04,DEP,13,8,9.1,0.025474525474525476,-0.38461538461538464,-5
LEMD,2021-05,DEP,13,9,9.1,0.04170528266913809,-0.3076923076923077,-4
LEMD,2021-06,DEP,13,11,9.1,0.07486136783733827,-0.15384615384615385,-2
LEMD,2021-07,DEP,13,12,9.1,0.12801013941698353,-0.07692307692307693,-1
LEMD,2021-08,DEP,13,12,9.1,0.1398834304746045,-0.07692307692307693,-1
LEMD,2021-09,DEP,13,12,9.1,0.14352640545144804,-0.07692307692307693,-1
LEMD,2021-10,DEP,13,12,9.1,0.1342477140482128,-0.07692307692307693,-1
LEMD,2021-11,DEP,13,12,9.1,0.1350780920219502,-0.07692307692307693,-1
LEMD,2021-12,DEP,13,12,9.1,0.13303315595579207,-0.07692307692307693,-1
LEMD,2022-01,DEP,13,12,9.1,0.115736885928393,-0.07692307692307693,-1
LEMD,2022-02,DEP,13,12,9.1,0.13704888076747374,-0.07692307692307693,-1
LEMD,2022-03,DEP,13,13,9.1,0.1517604208822339,0,0
LEMD,2022-04,DEP,13,13,9.1,0.17177914110429449,0,0
LEMD,2022-05,DEP,13,13,9.1,0.1825809029165002,0,0
LEMD,2022-06,DEP,13,14,9.1,0.19030448717948717,0.07692307692307693,1
LEMD,2022-07,DEP,13,14,9.1,0.21362586605080833,0.07692307692307693,1
LEMD,2022-08,DEP,13,14,9.1,0.19656786271450857,0.07692307692307693,1
LEMD,2022-09,DEP,13,14,9.1,0.19522413070800168,0.07692307692307693,1
LEMD,2022-10,DEP,13,14,9.1,0.2107340173638516,0.07692307692307693,1
LEMD,2022-11,DEP,13,14,9.1,0.22300664451827243,0.07692307692307693,1
LEMD,2022-12,DEP,13,14,9.1,0.2058590657165479,0.07692307692307693,1
LFPG,2019-01,DEP,17,16,11.899999999999999,0.20162224797219003,-0.058823529411764705,-1
LFPG,2019-02,DEP,17,16,11.899999999999999,0.21634408602150537,-0.058823529411764705,-1
LFPG,2019-03,DEP,17,16,11.899999999999999,0.22924747866563228,-0.058823529411764705,-1
LFPG,2019-04,DEP,17,16,11.899999999999999,0.27559055118110237,-0.058823529411764705,-1
LFPG,2019-05,DEP,17,17,11.899999999999999,0.2646048109965636,0,0
LFPG,2019-06,DEP,17,17,11.899999999999999,0.3007047768206735,0,0
LFPG,2019-07,DEP,17,17,11.899999999999999,0.30429906542056073,0,0
LFPG,2019-08,DEP,17,17,11.899999999999999,0.3091517857142857,0,0
LFPG,2019-09,DEP,17,17,11.899999999999999,0.31791454331634655,0,0
LFPG,2019-10,DEP,17,17,11.899999999999999,0.2862016679302502,0,0
LFPG,2019-11,DEP,17,16,11.899999999999999,0.2233049127080796,-0.058823529411764705,-1
LFPG,2019-12,DEP,17,16,11.899999999999999,0.20909090909090908,-0.058823529411764705,-1
LFPG,2020-01,DEP,17,15,11.899999999999999,0.20356435643564355,-0.11764705882352941,-2
LFPG,2020-02,DEP,17,16,11.899999999999999,0.19940853400929445,-0.058823529411764705,-1
LFPG,2020-03,DEP,17,13,11.899999999999999,0.09968847352024922,-0.23529411764705882,-4
LFPG,2020-04,DEP,17,3,11.899999999999999,0,-0.8235294117647058,-14
LFPG,2020-05,DEP,17,4,11.899999999999999,0,-0.7647058823529411,-13
LFPG,2020-06,DEP,17,5,11.899999999999999,0,-0.7058823529411765,-12
LFPG,2020-07,DEP,17,8,11.899999999999999,0,-0.5294117647058824,-9
LFPG,2020-08,DEP,17,10,11.899999999999999,0.007296311309282529,-0.4117647058823529,-7
LFPG,2020-09,DEP,17,9,11.899999999999999,0.00684931506849315,-0.47058823529411764,-8
LFPG,2020-10,DEP,17,8,11.899999999999999,0,-0.5294117647058824,-9
LFPG,2020-11,DEP,17,7,11.899999999999999,0,-0.5882352941176471,-10
LFPG,2020-12,DEP,17,7,11.899999999999999,0,-0.5882352941176471,-10
LFPG,2021-01,DEP,17,7,11.899999999999999,0,-0.5882352941176471,-10
LFPG,2021-02,DEP,17,7,11.899999999999999,0,-0.5882352941176471,-10
LFPG,2021-03,DEP,17,7,11.899999999999999,0.001347103726986978,-0.5882352941176471,-10
LFPG,2021-04,DEP,17,8,11.899999999999999,9.220839096357768e-4,-0.5294117647058824,-9
LFPG,2021-05,DEP,17,8,11.899999999999999,0.002188183807439825,-0.5294117647058824,-9
LFPG,2021-06,DEP,17,9,11.899999999999999,0.011077971878994461,-0.47058823529411764,-8
LFPG,2021-07,DEP,17,11,11.899999999999999,0.02925117004680187,-0.35294117647058826,-6
LFPG,2021-08,DEP,17,11,11.899999999999999,0.047971918876755074,-0.35294117647058826,-6
LFPG,2021-09,DEP,17,12,11.899999999999999,0.051365674684060336,-0.29411764705882354,-5
LFPG,2021-10,DEP,17,12,11.899999999999999,0.05070754716981132,-0.29411764705882354,-5
LFPG,2021-11,DEP,17,12,11.899999999999999,0.05804311774461028,-0.29411764705882354,-5
LFPG,2021-12,DEP,17,12,11.899999999999999,0.066746126340882,-0.29411764705882354,-5
LFPG,2022-01,DEP,17,11,11.899999999999999,0.044444444444444446,-0.35294117647058826,-6
LFPG,2022-02,DEP,17,11,11.899999999999999,0.04946524064171123,-0.35294117647058826,-6
LFPG,2022-03,DEP,17,13,11.899999999999999,0.08498808578236695,-0.23529411764705882,-4
LFPG,2022-04,DEP,17,13,11.899999999999999,0.11360899237254114,-0.23529411764705882,-4
LFPG,2022-05,DEP,17,14,11.899999999999999,0.14749713412304166,-0.17647058823529413,-3
LFPG,2022-06,DEP,17,14,11.899999999999999,0.15037008180755745,-0.17647058823529413,-3
LFPG,2022-07,DEP,17,13,11.899999999999999,0.1444111027756939,-0.23529411764705882,-4
LFPG,2022-08,DEP,17,14,11.899999999999999,0.1601219977125429,-0.17647058823529413,-3
LFPG,2022-09,DEP,17,13,11.899999999999999,0.13971742543171115,-0.23529411764705882,-4
LFPG,2022-10,DEP,17,14,11.899999999999999,0.1498069498069498,-0.17647058823529413,-3
LFPG,2022-11,DEP,17,14,11.899999999999999,0.13901345291479822,-0.17647058823529413,-3
LFPG,2022-12,DEP,17,14,11.899999999999999,0.12997658079625293,-0.17647058823529413,-3
LIRF,2019-01,DEP,15,10,10.5,0.04753199268738574,-0.3333333333333333,-5
LIRF,2019-02,DEP,15,11,10.5,0.06043956043956044,-0.26666666666666666,-4
LIRF,2019-03,DEP,15,11,10.5,0.05903723887375113,-0.26666666666666666,-4
LIRF,2019-04,DEP,15,11,10.5,0.08359550561797753,-0.26666666666666666,-4
LIRF,2019-05,DEP,15,11,10.5,0.08568943018703784,-0.26666666666666666,-4
LIRF,2019-06,DEP,15,12,10.5,0.10612597066436583,-0.2,-3
LIRF,2019-07,DEP,15,11,10.5,0.09685430463576158,-0.26666666666666666,-4
LIRF,2019-08,DEP,15,11,10.5,0.1040983606557377,-0.26666666666666666,-4
LIRF,2019-09,DEP,15,11,10.5,0.09289140863497601,-0.26666666666666666,-4
LIRF,2019-10,DEP,15,11,10.5,0.07531562908141054,-0.26666666666666666,-4
LIRF,2019-11,DEP,15,10,10.5,0.039418113561708115,-0.3333333333333333,-5
LIRF,2019-12,DEP,15,10,10.5,0.043795620437956206,-0.3333333333333333,-5
LIRF,2020-01,DEP,15,10,10.5,0.04024051803885292,-0.3333333333333333,-5
LIRF,2020-02,DEP,15,10,10.5,0.03831041257367387,-0.3333333333333333,-5
LIRF,2020-03,DEP,15,8,10.5,0.0076282940360610264,-0.4666666666666667,-7
LIRF,2020-04,DEP,15,3,10.5,0,-0.8,-12
LIRF,2020-05,DEP,15,4,10.5,0,-0.7333333333333333,-11
LIRF,2020-06,DEP,15,4,10.5,0,-0.7333333333333333,-11
LIRF,2020-07,DEP,15,5,10.5,0,-0.6666666666666666,-10
LIRF,2020-08,DEP,15,7,10.5,0,-0.5333333333333333,-8
LIRF,2020-09,DEP,15,7,10.5,0.0011883541295306002,-0.5333333333333333,-8
LIRF,2020-10,DEP,15,6,10.5,0,-0.6,-9
LIRF,2020-11,DEP,15,5,10.5,0,-0.6666666666666666,-10
LIRF,2020-12,DEP,15,5,10.5,0,-0.6666666666666666,-10
LIRF,2021-01,DEP,15,5,10.5,0,-0.6666666666666666,-10
LIRF,2021-02,DEP,15,5,10.5,0,-0.6666666666666666,-10
LIRF,2021-03,DEP,15,5,10.5,0,-0.6666666666666666,-10
LIRF,2021-04,DEP,15,5,10.5,0,-0.6666666666666666,-10
LIRF,2021-05,DEP,15,6,10.5,0,-0.6,-9
LIRF,2021-06,DEP,15,7,10.5,0,-0.5333333333333333,-8
LIRF,2021-07,DEP,15,7,10.5,0.0014374700527072352,-0.5333333333333333,-8
LIRF,2021-08,DEP,15,8,10.5,0.001863932898415657,-0.4666666666666667,-7
LIRF,2021-09,DEP,15,7,10.5,0.0014563106796116505,-0.5333333333333333,-8
LIRF,2021-10,DEP,15,6,10.5,0,-0.6,-9
LIRF,2021-11,DEP,15,6,10.5,4.8590864917395527e-4,-0.6,-9
LIRF,2021-12,DEP,15,7,10.5,0,-0.5333333333333333,-8
LIRF,2022-01,DEP,15,6,10.5,0,-0.6,-9
LIRF,2022-02,DEP,15,6,10.5,0,-0.6,-9
LIRF,2022-03,DEP,15,6,10.5,0,-0.6,-9
LIRF,2022-04,DEP,15,8,10.5,0.0018596001859600185,-0.4666666666666667,-7
LIRF,2022-05,DEP,15,8,10.5,0.0017857142857142857,-0.4666666666666667,-7
LIRF,2022-06,DEP,15,8,10.5,0.0022114108801415304,-0.4666666666666667,-7
LIRF,2022-07,DEP,15,9,10.5,0.010212765957446808,-0.4,-6
LSZH,2019-01,DEP,10,9,7,0.24533715925394547,-0.1,-1
LSZH,2019-02,DEP,10,10,7,0.2682012847965739,0,0
LSZH,2019-03,DEP,10,9,7,0.24951830443159922,-0.1,-1
LSZH,2019-04,DEP,10,10,7,0.2848780487804878,0,0
LSZH,2019-05,DEP,10,10,7,0.2740497419052088,0,0
LSZH,2019-06,DEP,10,10,7,0.31665062560153995,0,0
LSZH,2019-07,DEP,10,10,7,0.3226703755215577,0,0
LSZH,2019-08,DEP,10,10,7,0.31061659712563744,0,0
LSZH,2019-09,DEP,10,10,7,0.3267374517374517,0,0
LSZH,2019-10,DEP,10,10,7,0.2959280303030303,0,0
LSZH,2019-11,DEP,10,10,7,0.24347389558232932,0,0
LSZH,2019-12,DEP,10,9,7,0.23084431429965838,-0.1,-1
LSZH,2020-01,DEP,10,10,7,0.23748773307163887,0,0
LSZH,2020-02,DEP,10,9,7,0.2348008385744235,-0.1,-1
LSZH,2020-03,DEP,10,9,7,0.10256410256410256,-0.1,-1
LSZH,2020-04,DEP,10,3,7,0,-0.7,-7
LSZH,2020-05,DEP,10,3,7,0,-0.7,-7
LSZH,2020-06,DEP,10,5,7,0.003977724741447892,-0.5,-5
LSZH,2020-07,DEP,10,6,7,0.022675736961451247,-0.4,-4
LSZH,2020-08,DEP,10,7,7,0.03387007218212104,-0.3,-3
LSZH,2020-09,DEP,10,6,7,0.017908723281340265,-0.4,-4
LSZH,2020-10,DEP,10,6,7,0.011059371362048894,-0.4,-4
LSZH,2020-11,DEP,10,5,7,0.005090909090909091,-0.5,-5
LSZH,2020-12,DEP,10,6,7,0.01332398316970547,-0.4,-4
LSZH,2021-01,DEP,10,5,7,0.006701414743112435,-0.5,-5
LSZH,2021-02,DEP,10,5,7,0.0016680567139282735,-0.5,-5
LSZH,2021-03,DEP,10,5,7,0.004307250538406317,-0.5,-5
LSZH,2021-04,DEP,10,5,7,0.00670690811535882,-0.5,-5
LSZH,2021-05,DEP,10,6,7,0.012970969734403953,-0.4,-4
LSZH,2021-06,DEP,10,8,7,0.05328596802841918,-0.2,-2
LSZH,2021-07,DEP,10,9,7,0.11214470284237726,-0.1,-1
LSZH,2021-08,DEP,10,9,7,0.14470954356846474,-0.1,-1
LSZH,2021-09,DEP,10,9,7,0.16120507399577166,-0.1,-1
LSZH,2021-10,DEP,10,9,7,0.15935451336359052,-0.1,-1
LSZH,2021-11,DEP,10,9,7,0.12691466083150985,-0.1,-1
LSZH,2021-12,DEP,10,9,7,0.1252676659528908,-0.1,-1
LSZH,2022-01,DEP,10,9,7,0.09341252699784017,-0.1,-1
LSZH,2022-02,DEP,10,8,7,0.07983441750443525,-0.2,-2
LSZH,2022-03,DEP,10,9,7,0.1154046997389034,-0.1,-1
LSZH,2022-04,DEP,10,9,7,0.15442655935613683,-0.1,-1
LSZH,2022-05,DEP,10,9,7,0.19539126260201634,-0.1,-1
LSZH,2022-06,DEP,10,9,7,0.2028913260219342,-0.1,-1
LSZH,2022-07,DEP,10,9,7,0.23290900518623292,-0.1,-1
LSZH,2022-08,DEP,10,9,7,0.21661160924964606,-0.1,-1
LSZH,2022-09,DEP,10,9,7,0.21896383186705767,-0.1,-1
LSZH,2022-10,DEP,10,9,7,0.22897862232779098,-0.1,-1
LSZH,2022-11,DEP,10,9,7,0.17873651771956856,-0.1,-1
LSZH,2022-12,DEP,10,9,7,0.16304347826086957,-0.1,-1
