APT,PHASE,MOF,MVTS,ADD_TIME,AVG_ADD_TIME
SBRJ,DEP,2022-01,3028,8473.359999999999,2.7983355350066046
SBRJ,DEP,2022-02,2719,8170.219999999999,3.0048620816476643
SBRJ,DEP,2022-03,3326,10708.710000000001,3.2196963319302467
SBRJ,DEP,2022-04,3811,16452.57,4.3171267383888745
SBRJ,DEP,2022-05,4190,17870.760000000002,4.2650978520286404
SBRJ,DEP,2022-06,3878,16391.470000000005,4.226784424961322
SBRJ,DEP,2022-07,4298,18566.160000000003,4.319720800372267
SBRJ,DEP,2022-08,4312,19336.319999999996,4.484304267161409
SBRJ,DEP,2022-09,4226,20381.620000000003,4.822910553715098
SBRJ,DEP,2022-10,4472,20940.350000000006,4.6825469588551
SBRJ,DEP,2022-11,4525,23164.28,5.119177900552486
SBRJ,DEP,2022-12,4627,23196.820000000007,5.013360708882647
SBSP,DEP,2019-01,15344,70909.9,4.621343847758081
SBSP,DEP,2019-02,13594,86215.70999999998,6.342188465499484
SBSP,DEP,2019-03,7238,32104.300000000003,4.435520862116607
SBSP,DEP,2019-04,7059,36917.38999999999,5.229832837512395
SBSP,DEP,2019-05,7117,33944.83,4.769541941829423
SBSP,DEP,2019-06,6492,26616.560000000005,4.099901417128774
SBSP,DEP,2019-07,7102,26555.569999999996,3.739167840045057
SBSP,DEP,2019-08,7027,37651.2,5.3580759925999715
SBSP,DEP,2019-09,7235,32643.87999999999,4.511939184519695
SBSP,DEP,2019-10,7491,40756.84,5.4407742624482704
SBSP,DEP,2019-11,7332,39512.25000000001,5.389013911620296
SBSP,DEP,2019-12,7581,40827.63,5.385520379897111
SBSP,DEP,2020-01,7750,43520.83,5.615590967741936
SBSP,DEP,2020-02,6923,36452.509999999995,5.265421060234002
SBSP,DEP,2020-03,4970,20258.210000000003,4.076098591549297
SBSP,DEP,2020-04,44,18.64,0.42363636363636364
SBSP,DEP,2020-05,25,22.619999999999997,0.9047999999999999
SBSP,DEP,2020-06,346,544.76,1.5744508670520232
SBSP,DEP,2020-07,618,735.7599999999998,1.1905501618122973
SBSP,DEP,2020-08,522,5303.949999999999,10.16082375478927
SBSP,DEP,2020-09,887,2284.99,2.57608793686584
SBSP,DEP,2020-10,1898,3759.78,1.9809167544783983
SBSP,DEP,2020-11,2446,4862.340000000001,1.9878740801308263
SBSP,DEP,2020-12,2957,8034.27,2.717034156239432
SBSP,DEP,2021-01,3424,8609.16,2.514357476635514
SBSP,DEP,2021-02,2550,4704.79,1.8450156862745097
SBSP,DEP,2021-03,2077,3754.3900000000012,1.8076023110255182
SBSP,DEP,2021-04,1159,1526.2300000000002,1.3168507333908543
SBSP,DEP,2021-05,1735,2964.9200000000005,1.7088876080691646
SBSP,DEP,2021-06,2119,4124.1900000000005,1.946290703161869
SBSP,DEP,2021-07,3332,7948.879999999999,2.385618247298919
SBSP,DEP,2021-08,3236,7721.239999999999,2.3860444993819527
SBSP,DEP,2021-09,3757,10691.309999999998,2.845704019164226
SBSP,DEP,2021-10,4055,11948.519999999999,2.9466140567200982
SBSP,DEP,2021-11,4398,14975.159999999998,3.4049931787175987
SBSP,DEP,2021-12,5222,17822.550000000003,3.4129739563385684
SBSP,DEP,2022-01,5293,17229.440000000002,3.255136973361043
SBSP,DEP,2022-02,4084,12746.119999999999,3.1209892262487755
SBSP,DEP,2022-03,4606,18012.850000000002,3.9107359965262707
SBSP,DEP,2022-04,5553,24353.80000000001,4.385701422654423
SBSP,DEP,2022-05,6390,30409.91,4.758984350547731
SBSP,DEP,2022-06,5936,22390.489999999994,3.7719828167115894
SBSP,DEP,2022-07,6579,27091.710000000003,4.1179069767441865
SBSP,DEP,2022-08,6385,34222.719999999994,5.359862176977289
SBSP,DEP,2022-09,6100,33920.45,5.5607295081967205
SBSP,DEP,2022-10,6568,35522.83,5.408469853836785
SBSP,DEP,2022-11,7111,44154.24999999999,6.2092884263816615
SBSP,DEP,2022-12,7448,47141.829999999994,6.329461600429645
SBSV,DEP,2019-01,5830,24530.25,4.207590051457976
SBSV,DEP,2019-02,4556,20438.49,4.4860601404741
SBSV,DEP,2019-03,2436,11594.330000000002,4.759577175697866
SBSV,DEP,2019-04,1923,8654.49,4.500514820592824
SBSV,DEP,2019-05,1705,7357.1900000000005,4.315067448680352
SBSV,DEP,2019-06,1781,8056.82,4.523761931499157
SBSV,DEP,2019-07,2479,10588.07,4.271105284388867
SBSV,DEP,2019-08,2237,11159.3,4.9885113991953505
SBSV,DEP,2019-09,2194,6677.110000000001,3.0433500455788516
SBSV,DEP,2019-10,2254,9444.79,4.190235137533275
SBSV,DEP,2019-11,2389,7329.920000000002,3.068195897865216
SBSV,DEP,2019-12,2669,8755.2,3.2803297115024357
SBSV,DEP,2020-01,2726,10129.85,3.7160124724871606
SBSV,DEP,2020-02,2415,6953.85,2.87944099378882
SBSV,DEP,2020-03,1752,4757.8,2.7156392694063927
SBSV,DEP,2020-04,163,291.09,1.7858282208588956
SBSV,DEP,2020-05,203,439.69000000000005,2.1659605911330053
SBSV,DEP,2020-06,230,540.5899999999999,2.3503913043478257
SBSV,DEP,2020-07,404,1062.8,2.6306930693069304
SBSV,DEP,2020-08,528,1545.5800000000002,2.927234848484849
SBSV,DEP,2020-09,845,2383.06,2.820189349112426
SBSV,DEP,2020-10,1356,3776.7800000000007,2.7852359882005904
SBSV,DEP,2020-11,1486,5210.07,3.5061036339165543
SBSV,DEP,2020-12,2029,7394.079999999999,3.644199112863479
SBSV,DEP,2021-01,2452,9893.079999999998,4.0346982055464915
SBSV,DEP,2021-02,1672,4775.189999999998,2.8559748803827736
SBSV,DEP,2021-03,1472,4805.460000000001,3.2645788043478268
SBSV,DEP,2021-04,861,2133.4399999999996,2.4778629500580713
SBSV,DEP,2021-05,1101,3481.86,3.1624523160762945
SBSV,DEP,2021-06,1440,4669.509999999999,3.2427152777777772
SBSV,DEP,2021-07,1961,6269.170000000001,3.1969250382457934
SBSV,DEP,2021-08,1723,6706.1500000000005,3.892135809634359
SBSV,DEP,2021-09,1955,9151.449999999999,4.681048593350383
SBSV,DEP,2021-10,2008,7184.73,3.578052788844621
SBSV,DEP,2021-11,2106,7632.36,3.624102564102564
SBSV,DEP,2021-12,2566,9648.960000000001,3.760311769290725
SBSV,DEP,2022-01,2591,10291.660000000003,3.972080277884988
SBSV,DEP,2022-02,2068,6942.1500000000015,3.3569390715667318
SBSV,DEP,2022-03,2307,7760.879999999999,3.3640572171651493
SBSV,DEP,2022-04,2118,7625.62,3.6003871576959394
SBSV,DEP,2022-05,2056,6917.26,3.3644260700389106
SBSV,DEP,2022-06,1971,7002.060000000001,3.5525418569254192
SBSV,DEP,2022-07,2085,8045.4000000000005,3.8587050359712234
SBSV,DEP,2022-08,2053,7189.239999999999,3.501821724305893
SBSV,DEP,2022-09,1943,6867.910000000001,3.534693772516727
SBSV,DEP,2022-10,1924,6529.11,3.3935083160083157
SBSV,DEP,2022-11,2082,7471.99,3.588852065321806
SBSV,DEP,2022-12,2412,8516.340000000002,3.530820895522389
